Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ff89d41374fcac8260f852f76f0a7bd3fa20ba8a835ce6002bbd44e274540ab3,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.276362,52.645186,On or near A1024,E01026828,Norwich 002A,Suspect charged
410d4ef7fc0a8f8be45ed75667e5d603664a5dc3e1838cf39fa35e649ee63047,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.297301,52.617713,On or near HALL ROAD,E01026816,Norwich 013A,Investigation complete; no suspect identified
42b00d5a82603337f13e5202da9d7a25f5b954e8578098ec76a2d8be793df703,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.489350,52.527886,On or near LITTLE MONEY ROAD,E01026912,South Norfolk 008D,Investigation complete; no suspect identified
8590ebab9e956cf11a9aba49f43b8e44b8c6b730df78d086fcafd8e49c24527d,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.443352,52.753853,On or near WAVENEY ROAD,E01026664,King's Lynn and West Norfolk 010C,Investigation complete; no suspect identified
b419447ed050e3d355726f40d13f6d545aacea16990e87ee91055eb160aefa65,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.952434,52.668688,On or near STEPHEN BEAUMONT WAY,E01026427,Breckland 005C,Investigation complete; no suspect identified
f8cdf0f212d5059e6e0000e263bfcf3bf21090d8eca658dad44dd13db5cf5944,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.317682,52.659729,On or near RUSHMORE ROAD,E01026553,Broadland 012A,Investigation complete; no suspect identified
9a8e70c91c7e16e77ed94e190b772b3fcd3fa769a14090d4cc6960f421410105,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.155336,52.652709,On or near JOHN HOWE'S CLOSE,E01026895,South Norfolk 002D,Investigation complete; no suspect identified
1be6e8eea7dc3ce379cd1bf0e078359a0ae0f9f8d4dcb139b606a47a9e1862d8,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.849930,52.964712,On or near BEACH ROAD,E01026763,North Norfolk 002B,Investigation complete; no suspect identified
8d57126f5a62deaab64bb085636e9691c43b1b75e0da542f7584df350d241687,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.303914,52.658783,On or near THE WARREN,E01026543,Broadland 009D,Investigation complete; no suspect identified
42b5fda510432241bd21fde7a56ae091942b00b6cd13751185e24b94aeb7746b,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.489706,52.939583,On or near HIGH STREET,E01026683,King's Lynn and West Norfolk 001D,Investigation complete; no suspect identified
b6ee57dad641526bb058e9ef313d0dac74c5b5e02271d5f74fc64b06147f851b,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.193284,52.671436,On or near SPARROWGATE ROAD,E01026685,King's Lynn and West Norfolk 013B,Investigation complete; no suspect identified
b73c669810cc825328c3c01d0cad9b9b369e7a532809034715ee0863d7c21701,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.238184,52.694163,On or near MILL LANE,E01026721,King's Lynn and West Norfolk 013E,Investigation complete; no suspect identified
f2ce473cc3d317877ce5de32f47c9f38672ac551f659728233dd61fe308ab6d0,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.747079,52.426784,On or near SAINT HELENS WAY,E01026466,Breckland 015B,Investigation complete; no suspect identified
2358d8cdf02afbc1ac5d1749e6b81aac79d838511d641c9577ae61456ca953b3,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.719687,52.618231,On or near PATTINSON'S ROAD,E01026596,Great Yarmouth 005B,Investigation complete; no suspect identified
ff7820f82675fdf63308e74bf9fe4852ee48b443ccb344900abddc7e578a5915,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.529880,52.486323,On or near UPCHER CLOSE,E01026648,King's Lynn and West Norfolk 019A,Investigation complete; no suspect identified
be1b690d00722970c9639655ae8989384d4ab7740b40ada4134639874f38439f,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.401007,52.757532,On or near AUSTIN FIELDS,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
fff2a65dfa6e6af6782bd6068feac4f9bdfd04b7fdb47c665a6e4381a6e17182,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.647619,52.553816,On or near Parking Area,E01026613,Great Yarmouth 012A,Investigation complete; no suspect identified
e48bdbd26c258f099f0e20176144e89600ae2042753896adfc3089eb5ea8cec8,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.647619,52.553816,On or near Parking Area,E01026613,Great Yarmouth 012A,Investigation complete; no suspect identified
c1e49a810621bf3605927c5ebb08b1940153543b7f40fcf2784ed6223c8d3501,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.280312,52.601970,On or near KIRKLEES,E01026821,Norwich 013F,Investigation complete; no suspect identified
e70b407d8aa7b4d99e8e2440348e5bd1d2429b4d06031adae5951e1745fe12d0,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.313354,52.667234,On or near MOUNTBATTEN DRIVE,E01026541,Broadland 009B,Investigation complete; no suspect identified
f89ec4601255f071482cc073e682d0f23a6850dec27f4f01841c184f22990c51,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.491539,52.943519,On or near ST EDMUND'S AVENUE,E01026682,King's Lynn and West Norfolk 001C,Investigation complete; no suspect identified
494783de5d6acf08d130facf44168903970b29067367ae5192e41b564d696665,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.238563,52.556254,On or near WILD RADISH CLOSE,E01026915,South Norfolk 009C,Investigation complete; no suspect identified
0375627d4383de2493a7f4ce7d9f58667bc6119a4d747d079d792eec4036d411,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.397567,52.746974,On or near THE FRIARS,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
b4bdc1e4fc181011a914caab90eca74eaa8c71daa17dbd4d9853df37386cd2ce,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.733022,52.619844,On or near SALISBURY ROAD,E01026639,Great Yarmouth 004B,Suspect charged
4cb7fa0415997869c7e7a9919743a75d4b2d741a35f6e326bffe859424bceb19,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.715046,52.606369,On or near GRANVILLE ROAD,E01026634,Great Yarmouth 007C,Offender given a caution
ae40c9578a4b8a75d1ecffb4982871c4674701644f1d5451a06fde1ac59f41f3,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.400662,52.746138,On or near SOUTHGATE STREET,E01026700,King's Lynn and West Norfolk 011C,Offender given a caution
e867457082d31d5afaf869b99a1b3044971fde46552a0d8dc956d8e3fd73ea50,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.764291,52.421616,On or near FISHER WAY,E01026470,Breckland 016C,Suspect charged
5e44e3ed3550c1173fb37ac65ea9334db4bf929197df169af9b3642b8e706518,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.303539,52.612638,On or near NETHERWOOD GREEN,E01026817,Norwich 013B,Suspect charged
575f26c927abd9189f30357e98846be4dc8c6a41e1a0c77bbc0b66164083f61f,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.241141,52.621180,On or near Pedestrian Subway,E01026860,Norwich 010C,Suspect charged
322b98920569570aa10582f4752e58bfbd3c44318905580a3967de4ccb8a8e70,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.291602,52.620327,On or near ROWINGTON ROAD,E01026855,Norwich 011D,Suspect charged as part of another case
1b045dc5ce6420db465f3397d31e7e25dc8fd599b99bd3d42615648a59a9f24d,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.438818,52.754396,On or near HOVETON CLOSE,E01026664,King's Lynn and West Norfolk 010C,Local resolution
1ca7917cbb3fc5299d4b585683f73bda7b60fd32bdd3fd523f7a649423207dc9,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.112248,52.570104,On or near Supermarket,E01026870,South Norfolk 005A,Offender given a caution
a4f4aa7f6d60e0b62e86624696e23a59d509159533c4cabd158ea6779e588bde,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.730497,52.598858,On or near CAMDEN ROAD,E01026625,Great Yarmouth 006D,Suspect charged
7d06ebcad1ac412e0635825b28b2235743fa7e65f36d6f4abb16a15c2b18399b,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.454305,52.632500,On or near Bus/Coach Station,E01026507,Broadland 014D,Suspect charged
074f237bda257b43d7b28a231ce5d185cab06a134e44c7455f655fcb8e8b76fe,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.210636,52.943683,On or near Supermarket,E01026770,North Norfolk 001A,Offender given penalty notice
bc20eeaa7d22121b71c569eff6829520b3b8f85fc75e7b2345fb7b8965cd917e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.112248,52.570104,On or near Supermarket,E01026870,South Norfolk 005A,Offender given a caution
ecfbd5c919e8255e1368ec041995226d7457a66998f8a8f022507c262539a086,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.054721,52.544309,On or near GOLF LINKS ROAD,E01026948,South Norfolk 004D,Offender given a caution
3441410ae4c905d45366c66b3b211350953c58a4ef4acfdaed6757914e711585,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.112248,52.570104,On or near Supermarket,E01026870,South Norfolk 005A,Offender given a caution
b3de9548eec2f6969f7b4d3fac32b6961a99736f567f973ec9e197a3eb16ea4d,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.697303,52.638273,On or near VIKING CLOSE,E01026456,Breckland 007B,Offender given a drugs possession warning
b3de9548eec2f6969f7b4d3fac32b6961a99736f567f973ec9e197a3eb16ea4d,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.697303,52.638273,On or near VIKING CLOSE,E01026456,Breckland 007B,Offender given a drugs possession warning
b9cdded51be21ee9876f4459f6b1d488e3642e7395e7eafe07d965b254a94432,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.112248,52.570104,On or near Supermarket,E01026870,South Norfolk 005A,Offender given a caution
e79f5866f629e365abee636cbcefe76f16d93b1e5bc48f9bedcd9168142e4302,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Offender given a caution
b3a18320a786f25fdd40e0e77e57b043bdb6cebba5cbdb598dc2648fbb833f24,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.395632,52.754647,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
bac49ecab0742f3d6f4f278e847d5809f6a0b0b1939fb8cc70fbb8d8d76666ce,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.308789,52.652450,On or near CHARTWELL COURT,E01026802,Norwich 001F,Offender given penalty notice
127b96c76044cd87f70fe1b70dca097f5630d3296624694183e7d10e4fd596da,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.288511,52.631133,On or near ST BENEDICTS STREET,E01026823,Norwich 007B,Suspect charged
a4923e39737b91a1d2ed2de2c0f3d1a4becad88b159f295908ec446c2ebd109e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.290667,52.661607,On or near SOUTHERWOOD,E01026799,Norwich 001C,Suspect charged
f48c9e259f3fa18f1aee1446b5561b2c66732dbebe73188bfcc0c2d57ee996d1,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.135556,52.576126,On or near PENFOLD DRIVE,E01026945,South Norfolk 007D,Suspect charged
90338e5a35fb8ff0339be86606b112a7cf0aa5d7dffb95d05700fdc9647be8cb,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.943237,52.885560,On or near THE ELMS,E01026765,North Norfolk 002D,Offender given a caution
847714b0ec02a0a29d40e93a81759ac72f7e15e21a0cb0441b3c61c4067c7b36,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.733504,52.608325,On or near BERMONDSEY PLACE WEST,E01026598,Great Yarmouth 005D,Suspect charged
29cd018262ddf427620891ae3821ca6affc20cb92f12e68bd144efe1823dbc53,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.732854,52.601734,On or near NELSON ROAD CENTRAL,E01026624,Great Yarmouth 006C,Suspect charged
1f9c64a1882ea66bccc9edf07da4881c57683851a73f9faca4c9a69e7e2e4c07,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.733372,52.603130,On or near LANCASTER ROAD,E01026624,Great Yarmouth 006C,Suspect charged
931b37deab60274f3bf75f1a13e225897bf5b9b3c70f1206cb55347c3a19ecb0,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.400968,52.755195,On or near STANLEY STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
bdcbcc4d76138b38d6f145ac86a5a1c261379eee21f6428457955639c1bc58e5,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.400968,52.755195,On or near STANLEY STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
2ff99390c37b9932af83151fd28fde20e489127567e247119d33bc2c5f6b73de,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.400968,52.755195,On or near STANLEY STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
bddfcd5d0f48e327bbb827bcf6afe031b9536f0352e998f0e79bd7f1999bbae1,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.399681,52.755779,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Offender given a caution
e7f9311526687989ea3ba3210d0aa67d3de2fcb453cc668e84972f3bdb38f6a5,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.400968,52.755195,On or near STANLEY STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
2c9bae2d7e184de0077f56703a7fb9d851efbe4511b622a049ab0177df1f23e7,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.303644,52.636981,On or near BREWERS COURT,E01026848,Norwich 015A,Suspect charged
f2668e5cfeace52183cc2a1f2ec70f76a9b0a662f6920002d81433ab9e266c13,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.395985,52.753255,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
4968f96391db5b8164e0553a23c6a01019ff7e6f3599dd8a869922a1edb424c7,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.301229,52.621399,On or near FOULGERS OPENING,E01026822,Norwich 007A,Suspect charged
faf401983d065d586b33daf3bdd98c8b022e41ad0c6641de5f5f337f497ab71e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.375876,52.819206,On or near WEAVERS CLOSE,E01026761,North Norfolk 010I,Offender given a drugs possession warning
d213d6753f76d427a4bbf58cbf3cfe6499a961ac21f117c3752bf0d37febab79,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.290657,52.622512,On or near VICTORIA STREET,E01026855,Norwich 011D,Suspect charged
c7786ebdcb56fc2dc441c6dbad5e3742d5d8b7cc93bb60e2d1b03a2b94b7be00,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.197116,52.688596,On or near THE DROVE,E01026564,Broadland 006C,Offender given a caution
9724995b394a4ba35b49478e7bc0cd666151a8eb328c3be9ace9f35390e0e47e,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.751366,52.412242,On or near GUILDHALL STREET,E01026468,Breckland 016A,Local resolution
9724995b394a4ba35b49478e7bc0cd666151a8eb328c3be9ace9f35390e0e47e,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.751366,52.412242,On or near GUILDHALL STREET,E01026468,Breckland 016A,Local resolution
7f93d5e8aeadecf86207dc7f9df34a4518f9640b6d2e3a32bdee02ab8631d542,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.651500,On or near DRAYTON ROAD,E01026864,Norwich 006B,Suspect charged
07ea7a4ee516d4ff64b3fde8a2bfa37d00a400cb535a491a78d8742888fe7d4e,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.247891,52.630519,On or near CHARGE ROAD,E01026868,Norwich 006F,Suspect charged
0c697d13b653ec3c7aecbb294884c5e2a12e612aeb2194b6a76610aa4f73cd44,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.749948,52.413318,On or near WELL STREET,E01026468,Breckland 016A,Offender given a drugs possession warning
f9128945e72b7d23e25d4af97d761a5c7b916e430b023a30f0efa52975cf13e2,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.749948,52.413318,On or near WELL STREET,E01026468,Breckland 016A,Local resolution
fa07aaed41aa5247fca04168ab9222685c5989cf5d6e0eb2d842c6063fce09f3,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.720739,52.606937,On or near STEAM MILL LANE,E01026635,Great Yarmouth 007D,Suspect charged
6efbdadf5c76512d80919d6398500942fd1efda863e7678b26f2809539d36365,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.727885,52.613656,On or near FREDERICK ROAD,E01026596,Great Yarmouth 005B,Offender given a caution
df675e6319c5e6f5d670da7f128ed87c6045c6cabd2192bc94d915bc847f2b86,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.306175,52.641713,On or near ROMANY ROAD,E01026844,Norwich 003D,Suspect charged
06e34932e0503a218db481d8b577cdb9cb1f77ed2fd7be1ccc2be53270b41368,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.275074,52.646939,On or near BURGESS ROAD,E01026828,Norwich 002A,Offender given a caution
dcf71258b4d73ab917bed52cb34586f3d33e919847c34dd28bbf8731681218d7,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.726694,52.616167,On or near APOLLO WALK,E01026599,Great Yarmouth 004A,Offender given a caution
26aebef341a577376b24e53bd3234421991b763ddd65e09a22012b61020f50bc,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.274975,52.635925,On or near NICHOLAS MEWS,E01026866,Norwich 006D,Suspect charged
3abb13305d8e2465e51d7bff958da54123f3a96d02b6243f401c4b4e9a62b874,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.373865,52.632563,On or near MEMORIAL WAY,E01026509,Broadland 017B,Suspect charged
078e0615603fd6d2d676c6272ed1dd5be70bdfdc8aed9c0b5797ba62f8a63c9a,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.388985,52.651638,On or near BROAD LANE,E01026546,Broadland 008B,Suspect charged
078e0615603fd6d2d676c6272ed1dd5be70bdfdc8aed9c0b5797ba62f8a63c9a,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.388985,52.651638,On or near BROAD LANE,E01026546,Broadland 008B,Suspect charged
c1ae322bd9419b9413ba19f2fae1060656343cf959fbae594dab2fc12e118393,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.219819,52.938830,On or near BROOK ROAD,E01026771,North Norfolk 001B,Offender given a drugs possession warning
44233a43fc34e4b1d30a88743166f7cec0422a588b28daeef3efb5f27643cc7a,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.845686,52.841781,On or near Sports/Recreation Area,E01026746,North Norfolk 011B,Offender given a caution
10f608e032f2e565b37aa6020616adb3fef760574e5c15d6648f0e292624edc0,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.717772,52.578913,On or near CHURCH LANE,E01026604,Great Yarmouth 009D,Offender given penalty notice
9e64ce3e5c5f5e8b3bb40f86ceaa662990eb861347788fc222b990e0b0539e5d,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.385309,52.821761,On or near MARKET STREET,E01026760,North Norfolk 010H,Suspect charged
23518724406682125138d89d503e46563bf9809ad6384428815fafe10461e329,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.399487,52.755216,On or near Parking Area,E01026698,King's Lynn and West Norfolk 011A,Offender given a drugs possession warning
cecbe4d62f395a449599584b669f701ea75f09bb4f8aadc1172e64e420dee8f7,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.846448,52.826871,On or near HEMPTON ROAD,E01026747,North Norfolk 011C,Offender given a caution
88761d06162264512c73b11c8ea928b85777ba491fff9802d4bd7a6cbce068f7,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.845749,52.829810,On or near HALL STAITHE,E01026747,North Norfolk 011C,Offender given a drugs possession warning
763071cc19a2ed610e991e4dfefa86e1c5afa306e90ee4af4cf89b236a2bbb77,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.294726,52.640863,On or near SHIPSTONE ROAD,E01026846,Norwich 003F,Suspect charged
ae06aeb0f588cd68c5d6e28eeb6e2fb079a65099f8eb1f211efdd038ba69d7d7,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.366329,52.626832,On or near FRANCIS STONE COURT,E01026575,Broadland 016B,Offender given a caution
4d581dfa1efc845863d77b3ff914599b71ba69d218799163a8c99b4feff8a54b,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.326367,52.636596,On or near PLUMSTEAD ROAD,E01026804,Norwich 004B,Suspect charged
d378fef65f73e7b8e4f76a37a1cc5260a4fad5ae4045658728e9cb62f50a62af,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.728759,52.615418,On or near STANLEY ROAD,E01026595,Great Yarmouth 005A,Suspect charged
503bd987a6d014711a3fc2340b2cad24918b244defb28ff515ff4948c6b0e559,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.243751,52.637891,On or near CLARKSON ROAD,E01026867,Norwich 006E,Offender given a caution
e5082e38cd7c27e32f4a2dbb61e2f0cdf215e0e7b197a5a865483edc1d6bae8e,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.771436,52.423436,On or near Petrol Station,E01026470,Breckland 016C,Offender given penalty notice
e5082e38cd7c27e32f4a2dbb61e2f0cdf215e0e7b197a5a865483edc1d6bae8e,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.771436,52.423436,On or near Petrol Station,E01026470,Breckland 016C,Offender given penalty notice
4e4908f58628eb0d72d901c83120d0b0cd25f191bcc3b4911430409b8ec4fa49,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.201157,52.688406,On or near BILL TODD WAY,E01026565,Broadland 006D,Offender given a caution
f75b3830690a18ce99b56d01f67a9b6049e91160d4a44ae311b14e79cc492adf,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.241141,52.621180,On or near Pedestrian Subway,E01026860,Norwich 010C,Suspect charged
460dfa69eec173a8510c462da63accb1d89f6aa752ef34852b4c9a71f057dd2c,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.714186,52.581553,On or near SYCAMORE GREEN,E01026602,Great Yarmouth 009B,Offender given a caution
8057ddd80bccb3fdacb7b320dd09abc33fd7d437a5b301d4ef9f35a73122a2e7,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Offender given a caution
71d0691fd212680c799c18728277052bff7d9e8622c34b51bac1ea27beb3f3aa,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.235430,52.649126,On or near MARGARET ROAD,E01026918,South Norfolk 001C,Offender given a caution
adff64d835752786e6f13d11d9bb879e7003b8892d8775de172fc625abcf9bc1,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.736217,52.606350,On or near MARLBOROUGH TERRACE,E01026623,Great Yarmouth 006B,Local resolution
adff64d835752786e6f13d11d9bb879e7003b8892d8775de172fc625abcf9bc1,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.736217,52.606350,On or near MARLBOROUGH TERRACE,E01026623,Great Yarmouth 006B,Local resolution
f2832c47a944f6261808d3162e53d5055e30671f4f285381552cd1a570be0ae2,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.305263,52.625909,On or near Parking Area,E01033439,Norwich 014B,Suspect charged
39c6aaa9f4619d27536d1101be19646152b49e709c77412eeb8108c0f9f456f6,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.656879,52.514355,On or near MALSTERS CLOSE,E01026424,Breckland 012A,Offender given a caution
7de7d479093ceeed50acf375b84cdd25d1173adbb20cca41e40569fc32631f77,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.241141,52.621180,On or near Pedestrian Subway,E01026860,Norwich 010C,Suspect charged
9c353b50f4c9f1f3624e0ccafbcf349c96c7c68a5f66064af1c128574335ac1d,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.186337,52.670935,On or near CHAPNALL ROAD,E01026685,King's Lynn and West Norfolk 013B,Suspect charged
d9c7cc532b630152284eede0fdcf5fd25983fa4bf0b2749e614d08d04518f02e,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.828138,52.570473,On or near MEMORIAL WAY,E01026488,Breckland 009C,Offender given penalty notice
aaf8001c86d7532d66fc469390684e7180f8d08b348059359d98764b12ec780c,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
aaf8001c86d7532d66fc469390684e7180f8d08b348059359d98764b12ec780c,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
aaf8001c86d7532d66fc469390684e7180f8d08b348059359d98764b12ec780c,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
fcb794d4be723bb749d66be352d5366cf03f8b6a3f4c2b2f5860313f442cd97d,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.430336,52.750038,On or near SANDALE ROAD,E01026662,King's Lynn and West Norfolk 010A,Offender given a caution
a8de3688e7afb5ce885a4028c9b43ddc9209adcb68919510e7470fbc96c0b2c4,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.243274,52.623253,On or near Parking Area,E01026860,Norwich 010C,Suspect charged
8d57ad4a80c7bf72caad40631577e41778bd618fa588aa097cc32f332d30ec5a,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.312060,52.638787,On or near BRITANNIA ROAD,E01026806,Norwich 004D,Suspect charged
9595a5121757543fcedc79c10d92aa58690ccc0b651f3af06c701789cd1f6417,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.243274,52.623253,On or near Parking Area,E01026860,Norwich 010C,Suspect charged
6aae834ed29b4dc12e781dd41a93a4707ee7c0875edfc06f803884e52a1cb1d5,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.415163,52.768817,On or near BRYGGEN ROAD,E01026690,King's Lynn and West Norfolk 007D,Suspect charged
88a4c26dcd7bf842c13aa32cfc93baaa722e98bdbd9608279ce241d843690779,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.173014,52.648054,On or near ELM HIGH ROAD,E01026660,King's Lynn and West Norfolk 016B,Offender given a caution
9c06b6031c4d848ea14b89597cdeb202437aa68ea34dd9b755507ae9ba72ebaa,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.493791,52.872672,On or near INGOLSIDE,E01026701,King's Lynn and West Norfolk 003D,Suspect charged
8c6b2e27431327dfdb03ee96c5a672cda8193227e4855514b1fd979ccbf02db6,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.317599,52.637562,On or near Prison,E01026806,Norwich 004D,Suspect charged
371f274d44e394fa721521469fd7d3bc16ac2c4d91b08e7de47d6413e609313a,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.398562,52.754561,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
e57ac6a055b2db1cd2a2ddd8d4f61c87e59f593d9674f7a81af321107510d6ba,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.294506,52.652084,On or near TANAGER CLOSE,E01026801,Norwich 001E,Suspect charged
082b1f9e2e793a194ef1d5470c34105c0308d014c623770f682ee39999cebc57,2013-04,Norfolk Constabulary,Norfolk Constabulary,1.259899,52.625225,On or near BUNNETT SQUARE,E01026859,Norwich 010B,Offender given a caution
e5e071cd8b2d89a2ba2e02691749b3d3b3b3623e79d59cac0df56b10175c6c69,2013-04,Norfolk Constabulary,Norfolk Constabulary,0.374594,52.601780,On or near PRIORY CHASE,E01033039,King's Lynn and West Norfolk 017H,Suspect charged
