Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
de69f6ea6360171be05547c8fce644bb008b270df5eef9b4d0c33d0783f5ddd1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.154549,52.060096,On or near WILLIAM STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
6f6a7af767e3017eac2bfbb5c6905c7b7de65ab3adfeac128f412ec40b240f39,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.116928,52.109638,On or near THORNHILL ROAD,E01030045,Mid Suffolk 012C,Investigation complete; no suspect identified
ef2ec3b8be7c2f162f1d47fbf10931422eb313db6d1f0b7d59b22cfba1b02226,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.994641,52.191754,On or near A1308,E01030076,Mid Suffolk 010D,Investigation complete; no suspect identified
47bfa2d09136c0e3d0bdedd735f240238f9c684b6c01426ca94f4c7a34c0e220,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.435363,52.079014,On or near PASKE AVENUE,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
c11d881f46938193e7887cb46beb74fd8d711ef01f3d29cbfce88c7db303e585,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.430325,52.080314,On or near CLEMENTS DRIVE,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
250e118d5913e6822ac0b5b7d2dc003959ab3decf78a81aa9167c6e9843dc5af,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.768278,52.307962,On or near Sports/Recreation Area,E01030133,St Edmundsbury 002D,Investigation complete; no suspect identified
f56f158966ecaf51f21c20ff0c49fb48ab413420b327152080eaae71c5a8b7b9,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.354509,51.962547,On or near MONTAGUE ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
49fe82c6bec7dfbbf88f5295b59e4101fca21f11886b758ca2eab9cb00d6bbe4,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.750199,52.483146,On or near BOSTON ROAD,E01030246,Waveney 004A,Investigation complete; no suspect identified
8e03536c53cf452837621334ab866d32c8b921aa275537adae7c64a6a329fc3e,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.746048,52.479032,On or near ETHEL ROAD,E01030264,Waveney 004E,Investigation complete; no suspect identified
d6ff26c4ea599833e6cd04de5be685d9ec5d26f51e03c7e92bd6712817cc33d8,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.716037,52.472028,On or near STANLEY ROAD,E01030289,Waveney 005D,Investigation complete; no suspect identified
42c62921559a93791a0cc79b2055f7e37152a0d71f856b0eb3718754283c1645,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.665472,52.386432,On or near B1106,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
3345df76dee6b94d4537a1bf0a3942496bfebf38aaa018a50638c628b36fbd1e,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.117190,52.047447,On or near ROBIN DRIVE,E01030013,Ipswich 013B,Investigation complete; no suspect identified
047e75dba992554500f44d799845142c4fcc4f14bba37de49048701e937769af,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.141071,52.060987,On or near BULWER ROAD,E01030024,Ipswich 006C,Investigation complete; no suspect identified
5fb0f6ef70fd825b4232c03932fff73294b39e283a9ae051d730b52b38a90a96,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.128738,52.065534,On or near BAYSWATER CLOSE,E01030026,Ipswich 006E,Investigation complete; no suspect identified
2b889d2228b0bc785179de59abab2aae5e9b41db38377e3d7384602bb81086d3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.121291,52.076137,On or near Sports/Recreation Area,E01030029,Ipswich 003C,Investigation complete; no suspect identified
a0e6bc5037b8778f5c870937654a6e60522906978996aec0ecf52864c4add1a0,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.687078,52.237051,On or near ROMSEY ROAD,E01030148,St Edmundsbury 007E,Investigation complete; no suspect identified
88af0f38c858de9dd151f37797e3d1fe6713a2719d8bd333e8e7b3495cf6c230,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.140635,52.079931,On or near Sports/Recreation Area,E01030033,Ipswich 001B,Investigation complete; no suspect identified
2f09e6f51c46d84d8921ff3e776670745099a136f63361ff1c88599d7bb13815,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.122317,52.085383,On or near WHITTON LANE,E01030035,Ipswich 001D,Investigation complete; no suspect identified
e7ac4905f27cf6ef8c62c8275eabf90d3b45a9a4e6d800bd49d8bcc0cb65ed6a,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.996715,52.187781,On or near CHURCH WALK,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
f0adecd60c31f0bd33becdfbc1826bed26e8beae2757c90daa73235879f9af7f,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.745000,52.238784,On or near CRATFIELD ROAD,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
fb8fe07dbdb576ac5b74c5d572998aae98a88cf4b3e4c555c62a6f302ff8ab9d,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.297950,52.091937,On or near PETERHOUSE CRESCENT,E01030185,Suffolk Coastal 008B,Investigation complete; no suspect identified
f014a687bfe5f4b1020c448521993865e6b622c69b510c2d98fd1a917ac18694,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.225111,52.156975,On or near HALL LANE,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
68e06849ea93fb6f5e1f22678fedb1453b9efd3f27306d8c73db112948db71f4,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.756032,52.482439,On or near HIGH STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
ec0ee90f2cdd1b52883062fe3cf8299805b6221673c2534aa8838b8ff2ffd0cc,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
c94c3f9006a0e65ad51de59fb214150abf1dc8aa21ba3d44563ee0466787b3a0,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.628311,52.442191,On or near WOOD CLOSE,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
e406735e83128a4fb652f49fbfaf7089be656a365341eb6498efb910c934bb28,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.604470,52.436919,On or near PUTNEY CLOSE,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
f6e8c4977548914f21dc666d3e06c8b6dc9dffe3b614dc6a3881e6631825cbce,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.187259,52.046543,On or near MALVERN CLOSE,E01029995,Ipswich 014C,Investigation complete; no suspect identified
99e96c6c0a7867d1c30138c0ce8d0bd9e652c0870a5352dff23cd8c19d2415f4,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.183782,52.060820,On or near KIRBY CLOSE,E01030002,Ipswich 008A,Investigation complete; no suspect identified
622b89e331ef7f43303a7be5a3e10610324f5107f6d3e7131b5f8614eb0a48cd,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.127481,52.082412,On or near SHAKESPEARE ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
cd01198c00573f3d337bb6a7d9112a4171216862a9d22a9d5e7f80a0fe7512d7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.047403,52.155076,On or near Parking Area,E01030060,Mid Suffolk 010A,Investigation complete; no suspect identified
d13b009926c05c99f993e8ce8894362a809aab615f1dcb6da541c6b0480ebad7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.246276,52.104822,On or near PARK ROAD,E01030175,Suffolk Coastal 006A,Investigation complete; no suspect identified
586fc00b12f5124fb708218853d967d312e7e6164f44f004f83cb8a38571bcfd,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.445592,52.452890,On or near GARDEN CLOSE,E01030231,Waveney 013B,Investigation complete; no suspect identified
b12174adbe629094375f5e17dc9e39b8f18d32699f4ed492d52f57587ffa6a9d,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.750268,52.473744,On or near STATION SQUARE,E01030250,Waveney 004D,Investigation complete; no suspect identified
4e9faf3b9bbfb8cb5a484c9af8f40698b98ebeafef91a54de5702cda3a1bae58,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.502037,52.435283,On or near Park/Open Space,E01030285,Waveney 013D,Investigation complete; no suspect identified
6b4c238c21bc806bbf32c37b7300c1a90c3f476413805bce2a003fc73ed43781,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.724134,52.464307,On or near SUMMERFIELD GARDENS,E01030291,Waveney 008E,Investigation complete; no suspect identified
cb6863aab89f06d4409863c0a6f67a2986708b6c0002a2fbe77d530d9a0ba338,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.518499,52.347870,On or near EMMANUEL CLOSE,E01029938,Forest Heath 004A,Investigation complete; no suspect identified
4079fe380cc1e210d678f9609b67b2cc70108a01779b16a0c9b392eda318da2a,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.506874,52.354429,On or near LEYTON AVENUE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
a4574c683cfafce5a36369bb0fc07741057267e94a0962720fc270da5133bb6e,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.174922,52.067149,On or near SOMERSET ROAD,E01029997,Ipswich 004A,Investigation complete; no suspect identified
dd58c551d169fc9b7a76245347de1a8046c4e30d05f7ee00b9d115be9c124cff,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.159845,52.068355,On or near PARK NORTH,E01030008,Ipswich 005B,Investigation complete; no suspect identified
6824975d79504637dc0e96dead0fcf6e35c2570461714190170090b44acce616,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.132389,52.067028,On or near Supermarket,E01030022,Ipswich 006A,Investigation complete; no suspect identified
e3a9b6c3fde69133d1c1467620e00aee1de7aca80bca1d8e66507f71a50533ef,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.999775,52.222130,On or near GREENACRES,E01030037,Mid Suffolk 005A,Investigation complete; no suspect identified
9d52d3e75a1abc09b03452dd8957321e58cc8bb5e61b5740428d6d3f5b448164,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.920478,52.234804,On or near EASTERN WAY,E01030051,Mid Suffolk 006A,Investigation complete; no suspect identified
3e3ec803d0d4851c0dc325030821101d1fd798a613025b874608fd05505eb6e0,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.429309,52.073429,On or near HOMEFIELD ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
d4040af2e2fbf60501741712b511aa64de82ef4d5dd5664b2105f6d8e47ef548,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.684995,52.251783,On or near BENNETT AVENUE,E01030124,St Edmundsbury 007C,Investigation complete; no suspect identified
6c4b71822d23ef8fd5e044c63992a7f7e26079803cd06696d932f521d825fa8a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.351653,51.963681,On or near COBBOLD ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
6451aa7415e2c98a241c436ed09fcd9d6836707d6c4dec974354953ada5b9af2,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.556924,52.451282,On or near RINGSFIELD ROAD,E01030224,Waveney 010B,Investigation complete; no suspect identified
ba09c17c956b1e0e0b59d1cf68986955988e0a43c61f3bcb9bdb6793da4e3ee5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.748828,52.479852,On or near LOVE ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
4aa9dedcf93c0c51a98744aa0fe4099557b60a3cf2c85f812ca50f0e47ac5ac5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.743806,52.467040,On or near UNION PLACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
6dac54e889345fdd60be1cb3f1ac9285075f419a5f2e37dec225d6d3c393292b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.166037,52.051307,On or near POWNALL ROAD,E01033126,Ipswich 011F,Investigation complete; no suspect identified
a11169522b0cd603e7bf2c525bbe12010b33e69134e7661de0fd14622d75fed7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.193784,52.026777,On or near Airport/Airfield,E01033127,Ipswich 014E,Investigation complete; no suspect identified
88e0347109609da80d2dbcbe4bbb437e3c8b1c6fb81c7ce3595f9248584e537b,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.408410,52.244525,On or near Shopping Area,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
598665bbfa21c59707e7df9790f8099ec63aacd0e754075d54a15d855e96e0b5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.184593,52.062984,On or near VICTORY ROAD,E01029999,Ipswich 004C,Investigation complete; no suspect identified
d626d6332d7abfc05bedc54a33651b3ec34f33e207f76202068a90e3e050982b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.137833,52.059760,On or near SURREY ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
07d9e86e3dbc04bc5218a3fc53ff97edff3a056a3f1a0988979c78e6e6d6142c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.135104,52.085780,On or near CARLYLE CLOSE,E01030035,Ipswich 001D,Investigation complete; no suspect identified
a29676b213d6c7aa556e3d7bfe1e7bfed396e702a931361057db07d9200d288d,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.987967,52.191528,On or near KENT ROAD,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
6bedba6c32075b82c906e1a58597003ab11b13d283d332fe96272d523eab20f9,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.242790,On or near GUILDHALL STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
9f0446a25ced3d9e14cde81e80dbf33e28cf367a6164c199890029aebdadbf2f,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.868369,52.364683,On or near THETFORD ROAD,E01030095,St Edmundsbury 001A,Investigation complete; no suspect identified
3122486469eaad5a5fb68365b39bddedf1abfb58d36367b8b88ef9680cc5f664,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.423449,52.082713,On or near THE CAUSEWAY,E01030109,St Edmundsbury 012A,Investigation complete; no suspect identified
b4d48e9b4e711c4c1b9ef91606cf644d540a119f1fce1536871b0d441070fc18,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.429309,52.073429,On or near HOMEFIELD ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
0f909b45ee4893249605a595bf9917495602243d88de529063bf5580ea05edc9,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.419866,52.091743,On or near HAWTHORN ROAD,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
5855ffbb08cea6164e79cd08db3fa068d221e296ff55c802dcc07b58fae8a523,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.397147,52.244835,On or near Sports/Recreation Area,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
812a6f029e01ecbeccb0b43a7913a1d76fae77183705c78acb596b293961714d,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.188476,52.042328,On or near RANSOME CRESCENT,E01029996,Ipswich 014D,Investigation complete; no suspect identified
e781f55638eb1f319b902d88243048e13d16916424028300178e56a86b8f45a1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.177937,52.069118,On or near QUEENSGATE DRIVE,E01029997,Ipswich 004A,Investigation complete; no suspect identified
6d3c898f8f5f580c24fb9ba503221e5bac95288f770df96924f8f3b6906205e3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.134476,52.062863,On or near FRASER ROAD,E01030022,Ipswich 006A,Investigation complete; no suspect identified
9c284b8615f446077f0ada576c6d724a8c8ec58df515def665c361f9369767e7,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.092020,52.086811,On or near Parking Area,E01030042,Mid Suffolk 012A,Investigation complete; no suspect identified
3325cfa6e69f1167eef76f3f53755b03bfafc5ee2db54fd88ad00a23105167a5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.116928,52.109638,On or near THORNHILL ROAD,E01030045,Mid Suffolk 012C,Investigation complete; no suspect identified
6c85c05a7790d09f5fe031bdb63fda84be8ec443a2879f810e6fa7af4d88addf,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.997648,52.186651,On or near IPSWICH STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
ff2c20c9e1dac8f469fb6583f24d98ee0a9b507d89ed677f49678622b43e1e52,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.690021,52.273342,On or near A1101,E01030103,St Edmundsbury 004A,Investigation complete; no suspect identified
9638582fa4f655082ca50097e6512bae2407fc70bf00362986eab1d4762274f7,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.687009,52.251899,On or near CAVENDISH ROAD,E01030124,St Edmundsbury 007C,Investigation complete; no suspect identified
1c7ef46b7e1e03681db9e534282c7e75ae4271f8e9d5a01a3f7676e2e76fd0dd,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.340313,51.955495,On or near BUREGATE ROAD,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
de7a45b76baedc4dfbe2a20fef238a937d17634c2cc825e5a1984f4d537f36b3,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.736232,52.457611,On or near MORTON ROAD,E01030276,Waveney 007E,Investigation complete; no suspect identified
9a53fd2d0327b7ae53f9b961e52f8b326f258e90818a38bc82db14f5afc3eaa1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.733603,52.497325,On or near BRIAR CLOSE,E01030281,Waveney 002E,Investigation complete; no suspect identified
55fdd3f47ba0b9754421ecd102b5b51f64074562b19c94bcf6b603ab4db4d04f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.155437,52.055728,On or near Bus/Coach Station,E01033125,Ipswich 007G,Investigation complete; no suspect identified
5989128b8cc62129ef85c04c5dc7368c381f2a03c4e72eebc91a2cc99d2491f5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.361376,52.106612,On or near CHURCH LANE,E01033443,Suffolk Coastal 007F,Investigation complete; no suspect identified
b3f1136b4b40cee28d72a63d66a69c079c7e955bfebce56c14e599d2c6f075be,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.401676,52.245966,On or near ICEWELL HILL,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
bc8fdb345168c93e286cfa2618d029a3d2691eba2c814cdd4a3579e470e6f3e5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.159845,52.068355,On or near PARK NORTH,E01030008,Ipswich 005B,Investigation complete; no suspect identified
f32ed4ecb0b75c16152a4155c7cc9ac2ab8a06a64a5ddbe697805728f47110b5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.155012,52.069150,On or near ELSMERE ROAD,E01030008,Ipswich 005B,Investigation complete; no suspect identified
2bb408ef629e450bf684e381a10009dd67a307765c60450006e5fbaad638b6dc,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.130274,52.082887,On or near THACKERAY ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
512396bc33ee2a0073896a2efeac179c27b894c38a40fbf709989c97aab55901,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.995010,52.187455,On or near CROWE STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
294f7e00a15aaf9b722f376be256e84a2a212d4fb072080cc5f3dbae0d14548c,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.747790,52.207136,On or near HAMBROOK CLOSE,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
d81435ef048daa3ea795d3e21a1a9bb1fd8a27451921666aa71fe0ddc61b4b61,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.237042,52.062444,On or near Supermarket,E01030184,Suffolk Coastal 009D,Investigation complete; no suspect identified
