Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a3dcfa0837b59e4933ddb7a02be6aa57d4aab107c14dc18ffcbd8d048d1492f3,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.588708,52.347008,On or near A145,E01030229,Waveney 015A,Investigation complete; no suspect identified
af9333c59cc56dc4a73ebafa90f3cd6eb1b8ab9d20631aebda1e1f27a0253bc9,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.127934,52.079073,On or near SHAKESPEARE ROAD,E01029976,Ipswich 002D,Investigation complete; no suspect identified
af59dc8f56aa9f398f93d84de162e82a717bb7800ecfc0f32812f87942a8119b,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.997220,51.992373,On or near B1070,E01029905,Babergh 010G,Investigation complete; no suspect identified
bef831a5b636cd8ba49528de0d548158fc15e781c49c63b08fdace4168d7d572,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.718845,52.031148,On or near MEADOW VIEW ROAD,E01029919,Babergh 007G,Investigation complete; no suspect identified
604b6d0794bd297cd760cd4e1a24f400de28f5752b4feb3340d9ee67da4cf164,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.266552,52.057717,On or near LINGSIDE,E01030192,Suffolk Coastal 010E,Investigation complete; no suspect identified
688a492ad21a401c746d2f5478473e48e3a2309cbb03c8dd81b9769ef0596202,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.572975,52.459873,On or near Sports/Recreation Area,E01030225,Waveney 010C,Investigation complete; no suspect identified
5d63ade82cefdff15cd705bcf63186cc8c928a0009e05b1e7eea5bdf3036b670,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.588708,52.347008,On or near A145,E01030229,Waveney 015A,Investigation complete; no suspect identified
f34a09f5bc31a7ac038742bb8c046088be85ac1879fd6c8055d7072f626d2f62,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.581015,52.078368,On or near Supermarket,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
71731e652fb8556107b6e48e570ca0ca45c62fcba8c9b10006ce0e0bcf8f8f76,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.071192,52.246930,On or near HOBBIES LANE,E01030059,Mid Suffolk 005C,Investigation complete; no suspect identified
977805c9c5363f882d7c69294304a8dcf3eee7e86cd714ad20d6073a80f3c373,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.745810,52.244071,On or near CRANESBILL DRIVE,E01033050,St Edmundsbury 005G,Investigation complete; no suspect identified
feddcd5cd12d915648f991fe32a33aec3826813bd3e80bb001ec052628dd31bf,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.754167,52.489082,On or near NORTH PARADE,E01030240,Waveney 001A,Investigation complete; no suspect identified
c72096b0966c1310678997f87acaf0efc4c9ae821fce022744ba90bfb13c01c5,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.181410,52.036286,On or near Supermarket,E01029983,Ipswich 016F,Investigation complete; no suspect identified
851e6d64dba82247985b4b8b0a3cde4f50601cbc3baa0ac37a74b05e7ab03637,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.188078,52.139689,On or near B1078,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
204ca70e4414e9e4e37a07a378c2cffb33b77472eca038774193224a4e3563c2,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.662689,52.518622,On or near THE STREET,E01030260,Waveney 001E,Investigation complete; no suspect identified
6d5bf84a8ef4b58d7c5954afd9d618e220136768d8cc04c03f4d9cca9b342acd,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.101323,52.182539,On or near GREEN LANE,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
40327fd229bdaa419e9da280ac091a5b5984f242e1f6c7531e6294ec23b4d0f1,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.556911,52.253366,On or near MINSMERE RISE,E01030222,Suffolk Coastal 001C,Investigation complete; no suspect identified
cf9ead1fc8367aa5ada39ddf01b31681cc7d40b808f4a744186fe9cf7b661e26,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.754587,52.492973,On or near GUNTON CLIFF,E01030240,Waveney 001A,Investigation complete; no suspect identified
42cd9e838eee61697c2f2ad5bc69ecf288cddfad3b0163f2f3a45e93dd067486,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.715401,52.246312,On or near LOOMS LANE,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
af1420eee3e67bb8af333eb32452f0cc0925a15b463f530d630cef93abbc3237,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
220f72e596d3d5f587b9832db2a8898b789d3c28efd451940ee80489d90bf7df,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.396283,51.991237,On or near Sports/Recreation Area,E01033448,Suffolk Coastal 007I,Investigation complete; no suspect identified
6fb1e718b8af0771e14b6e56433d90338f8bcce7fdb5e7bef95fa2e1bfdcf759,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.593900,52.320136,On or near CHURCH LANE,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
1b27e3162099c1002f70dc20a21588b013d96e30b0be08429e697d88e1e4161c,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.985337,52.007335,On or near WATER FARM DRIVE,E01029902,Babergh 009C,Investigation complete; no suspect identified
5e315bcb51e58be19065d96ce1f85e50affcdc54fdcf70d2c92fc0022c42b3b9,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.534945,52.337356,On or near Petrol Station,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
707b7c180fdc09d3bc705f4de80effc62f09e7d6ce17f6f76d1b2feaef4002ea,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.130147,52.052509,On or near WALLER'S GROVE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
ac58709ae91d719ddc783cc2c466231eb232554a9c788cbc012584ce006c97c9,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.392276,52.264034,On or near Pedestrian Subway,E01029956,Forest Heath 006E,Investigation complete; no suspect identified
bd5929de2f049389039be338fe5c396131698fe35e3204a3799f74d25631a793,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.435625,52.081949,On or near CHAUNTRY ROAD,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
2bf493c9c2c940d67905d2aa5b5a3494b80210c4bfcaa4ba03f938f4facb8a75,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.068792,51.967838,On or near VALLEY CLOSE,E01029872,Babergh 010B,Investigation complete; no suspect identified
5d4cc74cd1b0911d85f5c80468fed29f24f9acc3056f42ce15d59b908b1cb18f,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.512617,52.344614,On or near POUND MEADOW COURT,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
8de1651f00bf4e1f2db1c87e1d7bf1c0cc03b5966f7d7fd7ebb98c78a44fea42,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.113806,52.038642,On or near PENDLETON ROAD,E01030015,Ipswich 013D,Investigation complete; no suspect identified
ff990bb4bd4132637ddd6a75762a74c7ede4d175273e8a0f20785b9e437bf07f,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.259856,52.063533,On or near GRANGE LANE,E01033447,Suffolk Coastal 010I,Investigation complete; no suspect identified
3daf1279befcbf7b2a0c6eddba6277c2b98367b684a41689dcb7a9a0c2e4239e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.157762,52.053732,On or near PLEASANT ROW,E01033125,Ipswich 007G,Investigation complete; no suspect identified
df5625c2456ff7c18fcc7dfeb3c3f21ce6416a9aa58cdc6879fea12e25a44df7,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.945531,52.182694,On or near ST ANDREWS CLOSE,E01030063,Mid Suffolk 009A,Investigation complete; no suspect identified
4c88a71f7d9916b92904d950f7e71d8072ce3b192afcf4d8d86651b3444ac0bb,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.115960,52.068750,On or near SPINNER CLOSE,E01030028,Ipswich 003B,Investigation complete; no suspect identified
40c325b88dd062f6dab5f03527026ff6aaf843fd1f703fdf7d45dc40003848f4,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.411467,52.102491,On or near QUEENS STREET,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
ce6cc5901854edb2df8a9dc1efe3c255badb0ec5386a9c5ec62b25c57fa7a835,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.180915,52.227168,On or near COOPERSFIELD,E01030048,Mid Suffolk 007A,Investigation complete; no suspect identified
67fc42ab6c69695c3b7ade6db23443c1d03da64145c32333c7d596352a95cb9f,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.576431,52.206731,On or near PLATERS WALK,E01030188,Suffolk Coastal 004D,Investigation complete; no suspect identified
02845a6cfcd6e72422685f94a235879e4ccb17f1bac71e4333155f43fe7f65c2,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.340955,51.968438,On or near CHEPSTOW ROAD,E01030161,Suffolk Coastal 014B,Investigation complete; no suspect identified
3662ada4b8618917a39ba39e92d54a5f6363916cb54d15d8127351ed0b9bf0c3,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.885000,52.066396,On or near CHURCH ROAD,E01029875,Babergh 009A,Investigation complete; no suspect identified
f6e4212cbdeda319cb83f672f16824a063209187065417976a78c208b5331d97,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.616067,52.445889,On or near Sports/Recreation Area,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
0532f94c44f925dfa7cf0768a587a153b129d0ce7008c9e666ca9fd5133f5c0b,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
d754a6e9294233626213a4971e47722a624f742b48c6ef1c373c957eb18d5678,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.754075,52.489904,On or near LYNDHURST ROAD,E01030240,Waveney 001A,Investigation complete; no suspect identified
8894e69bb25165ecc759f08a5523ea421d1bf0f3ae257ef640d53a010e0967ef,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.361017,51.965842,On or near BROOK LANE,E01030166,Suffolk Coastal 013F,Investigation complete; no suspect identified
64eff23207808cc9611c3aff06912e5d90a25d8a096546d938d88cd5a9d82034,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.505502,52.351986,On or near FOLLY ROAD,E01029939,Forest Heath 004B,Investigation complete; no suspect identified
f22c9549f33b1b01b323d3f08633763c19d78e6da795312182636eb1a4281f9e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.597797,52.318237,On or near HIGHFIELD,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
9bda5337d95734785229634e7a107b2d4b297a7c65c491e550ebeea156b1ee35,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
57a4e0dc24722ed96b91b57d56d07cdfffd19ae7a8b984f44df51828e84190ba,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.374811,52.264665,On or near CHURCH STREET,E01029937,Forest Heath 006A,Investigation complete; no suspect identified
9afdcf3dd21361fefbfb03ae937f92d60b52cd583154d8f0e6deece4b4d9599c,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.719123,52.468971,On or near LAVENDER CLOSE,E01030290,Waveney 005E,Investigation complete; no suspect identified
9b89c65ea2aac619b34239b4a30951d9555865109b8dc38b9c1da7d191959ccb,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.322209,52.107319,On or near VALLEY FARM ROAD,E01030195,Suffolk Coastal 005C,Investigation complete; no suspect identified
b6106626dc959633c338ff2e0d698c92a982fa9ac7552cbe9a25540cd7d4ebd1,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.709506,52.473879,On or near Parking Area,E01030289,Waveney 005D,Investigation complete; no suspect identified
764c179f78388d2f759ea9b80058983f24b15db9127bb2a316079655ea6a353e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.127704,52.078710,On or near Supermarket,E01029976,Ipswich 002D,Investigation complete; no suspect identified
fdb157c79db60340807093986befa7dbd767aa1426f97fd4488c7764ed488003,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.987073,52.079276,On or near LADBROOK CLOSE,E01029911,Babergh 004F,Investigation complete; no suspect identified
1e673669ff72d3194a53b43276e6f9625f36100c488bdcf24112cca4da707c10,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.329971,51.961500,On or near YEOMAN ROAD,E01030171,Suffolk Coastal 012A,Investigation complete; no suspect identified
75c3cfe0a975570eea447bfaed4eb8b9878e36247cd9c5b61f692b077194e574,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.184086,52.033722,On or near QUEENSBERRY ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
86893783c978c99953ca7ad5a01957f2b5c865ab7891cd011b9154d137ea58f6,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.789564,52.158951,On or near HOWE LANE,E01029907,Babergh 001C,Investigation complete; no suspect identified
b41136bed94b3c9eef4fb1fcceca89f4fac08ced2d97d5035241579836feecb8,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.229740,52.060135,On or near MONTANA ROAD,E01030184,Suffolk Coastal 009D,Investigation complete; no suspect identified
65c169308c75c7e2312f6f2576cd98529c1cfa35a342f5abe49ab1f9ec9b3a2a,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.186724,52.062180,On or near SCHREIBER ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
df658156f3a82afd67aadafae6028a523b4a0100077f296ec411ab9e10d0a32a,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.096265,52.076222,On or near Parking Area,E01030044,Mid Suffolk 012B,Investigation complete; no suspect identified
016af65c43fa43acbca4070cb6e955d4b75df7393337d12e4062617f0ff4e5f9,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.160183,52.052696,On or near WHERRY QUAY,E01033124,Ipswich 007F,Investigation complete; no suspect identified
6c2240924d594d370ad4cc138cbacca05b82bb79f52baef9666c2c0bacf918ae,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.738907,52.467627,On or near JOHN STREET,E01030254,Waveney 007B,Investigation complete; no suspect identified
e54da877076f100d9c41ae101bebbf317890d8c588789bd39e17d024245a4377,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
6de860987de261a26355ca86c30b8a45aa57981dff679829b23195a8c47f984b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.120812,52.303772,On or near BRAISEWORTH LANE,E01030087,Mid Suffolk 007D,Investigation complete; no suspect identified
ac6234d35b91536af3901973a44eb0262d705268bbaec3bc6b7a03b256199671,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.751459,52.499494,On or near CORTON ROAD,E01030240,Waveney 001A,Investigation complete; no suspect identified
671a33a86551a98dd0f4d26ddf9465383795b2f11a5d67ed2e48297efa85327a,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
7de857a7754b1e953f67ce8cd007e875e7c84f79d4313fbdff53eb080b2c5522,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.588708,52.347008,On or near A145,E01030229,Waveney 015A,Investigation complete; no suspect identified
fcca3903721e061d251f96d050bcf76c2552eaf17fcb85264061d3ed0961e519,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.566572,52.459724,On or near CAXTON ROAD,E01030225,Waveney 010C,Investigation complete; no suspect identified
7b3ca45ad9a4594d015a25b0dab49a2173e45156fda0c0ffa44a90f8ed0c7e06,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.742132,52.239786,On or near GREYFRIARS ROAD,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
50c3fcca12a9562cac98f52914ba883670c554470f73432d00241f124b4694a0,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.728610,52.040419,On or near INKERMAN ROW,E01029920,Babergh 007H,Investigation complete; no suspect identified
f247ae76315fd1af77b1a20c8a18380a24544a255504a08c0cdd51686cbd0dc5,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.749028,52.483408,On or near BURTON STREET,E01030246,Waveney 004A,Investigation complete; no suspect identified
ab5c101b555f5c1135b2f2d0fffc24951ff7d076b3857bb35c1d1442675a0b24,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.337874,51.971061,On or near CROWN STREET,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
e7fbca727238b7127b7c9deff6f711c20d721e8cf617cf3bfeb3b13893516cd1,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.126916,52.052829,On or near COWSLIP CLOSE,E01029984,Ipswich 010A,Investigation complete; no suspect identified
239a94e9889907fa95f7ab47bb2dbee907ba579cd2a88b3a6976243ff00018bc,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.134203,52.079176,On or near CEDARCROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
9063bcf33b8c79eae903e77d813708598f4c2d5ec8de02500a1541e2fd027126,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.693732,52.258626,On or near BOBY ROAD,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
d5420cacc863c3e3ed09403986e6e2aa39dbcbe20206ed48a9b6443f84f988d6,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.096934,52.055114,On or near B1113,E01029879,Babergh 005C,Investigation complete; no suspect identified
1c8fec322e0b3c84f1ee4bc18f7ebe0bdc0596d56daaa8db235475bd49f1f936,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.721055,52.078077,On or near CORDELL PLACE,E01029900,Babergh 003A,Investigation complete; no suspect identified
d12cdad1058c9fb4a17a803bbd69eb6926ec402fba1aeb55eedb05b2ad06a581,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.408193,52.246463,On or near FRED ARCHER WAY,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
9a28ad4994a3e68b369a2cc62adc48f8ff514d71ce8ccb5d8ec803833b695348,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.726810,52.248154,On or near ST STEPHENS CLOSE,E01033048,St Edmundsbury 009F,Investigation complete; no suspect identified
575810305cc95f91b180bf0235c5f375e27230fdc4675c1b7aa39b83a3953322,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.776044,51.973246,On or near HIGH STREET,E01029880,Babergh 006A,Investigation complete; no suspect identified
036071593a8104674e23e424f0c6beae7aa0a81efa2a23f9712ff43acc43b050,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
134e3b7fc5a42e2ad4f005186d7ba9a0c8e35514714d6bb390167f16b66a0d17,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.711619,52.239556,On or near CORSBIE CLOSE,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
9b05f1439c6371656a0fe8f03483a777f41bcf63bd4c80bc58c278789a4f137a,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Investigation complete; no suspect identified
f02444b1ca90e98def7c1962bfee1661dfae8cdd539535b318704ad98f262076,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.408367,52.245884,On or near EXETER ROAD,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
fb66bb3099bd11963a02efadac19a079f3655ed594855844ee4ac5310eab2323,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.419798,52.132463,On or near THELLUSSON ROAD,E01033449,Suffolk Coastal 007J,Investigation complete; no suspect identified
e766ce12c08f838931a36397ae0e874b461c93b1bec10acde8654d322289d8be,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.118152,52.074448,On or near Supermarket,E01030029,Ipswich 003C,Investigation complete; no suspect identified
ae5e4846aaaf424c6e24f07b135f0fca3ad45b47d8d1308b10eb001a1c255d3b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.326112,51.966403,On or near DARSHAM CLOSE,E01030169,Suffolk Coastal 014D,Investigation complete; no suspect identified
4322a813e166eb710eb0081802c5423725d2764a0e31d18b93c8528dcca86959,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.079992,52.299682,On or near GULL LANE,E01030055,Mid Suffolk 002C,Investigation complete; no suspect identified
bec622ab08132a724d92fc22266e048662dfa3f7907a93ae35d0114173ebd9c4,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.408659,52.242353,On or near Parking Area,E01032612,Forest Heath 008F,Investigation complete; no suspect identified
34abc77bfe525fd2f66abefa55df56c7e866717546002e243687a57a1f3e6fa7,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.121246,52.038670,On or near ANNBROOK ROAD,E01030017,Ipswich 015A,Investigation complete; no suspect identified
9b5e3ce90e4237ca9ae23a2e0b6fa7485f30f30ecd79c62982413f6d99d283a3,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
0f43c2dc30e47ee20cbdbe4c3969e75614360cba17b60d4e3d021bde38654b72,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.568713,52.444144,On or near MILL ROAD,E01030228,Waveney 010E,Investigation complete; no suspect identified
d52187785b7b796981481e6afa657b3c09d4877c112a216408a0d29796e9a5b5,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.420531,52.087845,On or near WILLOW CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
2a0eec1d57b3c504d6c3dfaabcc1ebd82397d51a57669c5f9f5181f303af18d3,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.397752,52.255506,On or near DOUG SMITH CLOSE,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
c173dbab4d05eb1ef27fcab21208ab4199c3a25fad0fd931fb27f3cefdfccc1f,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.149453,52.050717,On or near BURRELL ROAD,E01033130,Ipswich 012G,Investigation complete; no suspect identified
fff6a65f6db4e87e4a2682edff4b9edd72df640e199b9d392a26d7cecbc4702f,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.201243,52.050957,On or near FOXHALL ROAD,E01029965,Ipswich 009C,Investigation complete; no suspect identified
e7c5ee5c7498fc5644301546e37fd24c04dcfbb3cdad2f85524eed77e6d4b775,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.726199,52.489769,On or near WORLINGHAM WAY,E01030280,Waveney 003E,Investigation complete; no suspect identified
1a7ade17b74c4ab639e01aded1833420f0d3e016ad067ec1fa66ddcfc948b0c5,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.870005,51.972944,On or near PARKER'S WAY,E01029906,Babergh 009D,Investigation complete; no suspect identified
f10bc050e85fde48d6d0969579bf58168910b6dee7e440af2e4215073784bc3b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.165390,52.059895,On or near FINCHLEY ROAD,E01030007,Ipswich 005A,Investigation complete; no suspect identified
21bca999afefd449637055b77823742446e62804229d407b86c9c9bfedf87c81,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.747495,52.474569,On or near Parking Area,E01030250,Waveney 004D,Investigation complete; no suspect identified
f4a41630cc1ea7ee7a2efbc13edf1d3c7248174200c2d3b578203c0786349a88,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.710882,52.034965,On or near BULMER ROAD,E01021406,Braintree 002B,Investigation complete; no suspect identified
a892dbc953db7045a34a9e7b47e5460013b09adccdcba9b4bbd4c2aa82558c73,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.332394,51.948443,On or near LANDGUARD ROAD,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
419c8be6ebed9d9acaa36b7b13ae7132cf2137d9ce85d5d07b45eb6b05c01d22,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.490605,52.379296,On or near BREACH DROVE,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
25ff7c38f49644073261f11a23a506b795f69f190624c98b2ceb2b4da691c1f3,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.350941,51.962532,On or near Shopping Area,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
47a286c17646851d213501bc402a28c9de932df13b65691283bd853d2ff8e89f,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.747059,52.475510,On or near TONNING STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
a50272228ab0fbb3542fd50c12a92ed76c474dd6451834df4e447848a9bb089f,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.109692,52.041980,On or near MILNROW,E01029909,Babergh 005E,Investigation complete; no suspect identified
bccb8ef358c103cd05621dbac1067ba99bbe2ccd735f298f58add318ee726a62,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.181053,52.063484,On or near STRADBROKE ROAD,E01030000,Ipswich 004D,Investigation complete; no suspect identified
2ac1d196986f3f7694fbf2518e6ca19899ca3b14058bea6014bee3d9d6da6649,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.343586,52.221840,On or near MARKET HILL,E01030172,Suffolk Coastal 002B,Investigation complete; no suspect identified
825ad085202939d4f73e45e03c924a285dbd743b7ab0013f08b203d4260babc5,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.237042,52.062444,On or near Supermarket,E01030184,Suffolk Coastal 009D,Investigation complete; no suspect identified
f369e48defb91358b346117458d6d332651d793980c3881b80d7a751f4c1a362,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.982723,52.193199,On or near BROOK CLOSE,E01030072,Mid Suffolk 009C,Investigation complete; no suspect identified
d10fd5f44e0553094f3b192d99f1c5da04d9bb7072ccab99f42e597a2f84b1a1,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.350482,51.962437,On or near HIGHFIELD ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
8d2ba1a17fa6ef567e756047eb1eff47a5b5f94849235116fb66211c51d09486,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.265939,52.220428,On or near LITTLE GREEN,E01030154,Suffolk Coastal 002A,Investigation complete; no suspect identified
f7383137795a556c869f59873cd813491b72b4323b08bf23901b9b390d5814ba,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.026320,51.970017,On or near Sports/Recreation Area,E01029882,Babergh 010C,Investigation complete; no suspect identified
e9b96e34a6e6f42f9829b42d51ca6effd174a1ea884c6bbe4e99b225ce037a7f,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.985337,52.007335,On or near WATER FARM DRIVE,E01029902,Babergh 009C,Investigation complete; no suspect identified
70e799d11b904b1d93eae360b19393bb55aa81f802a0de46c785505ca39c334e,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.426443,52.084621,On or near ALLINGTON WALK,E01030109,St Edmundsbury 012A,Investigation complete; no suspect identified
0e1d38f04cc30f13dfe43005652a6cfc3f12a4a9f6c5c28d5fad9fbd4378d493,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.128169,52.052598,On or near POPPY CLOSE,E01029984,Ipswich 010A,Investigation complete; no suspect identified
4e0e14d629a5c5104e3a8163ac862d455dd5ea3d386d0d50d5f29632d36fe341,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.752308,52.483178,On or near CROWN STREET WEST,E01030247,Waveney 007A,Investigation complete; no suspect identified
