Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c8df37a8d711322423de5e1d81e15a0e6810372f12d39de837e71ee6fd060ddd,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296054,51.643481,On or near GEORGES MEAD,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
0e9035b0e238fd151959251d93d39b40a30a1662de893cdeff9786de8ad5bbc0,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230362,51.762977,On or near Further/Higher Educational Building,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
dd4106e7ae5acd20e8932cc1fd6116a8081e6fa91ccc9c186a1a4a98950ad150,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230638,51.745168,On or near CHERRY WAY,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
3a6087680f82f7b247cd72feedecb8598f5758da80e7f0d9827e083763d21a70,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225831,51.760643,On or near WOOD CLOSE,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
1a1e3ef3536bfeca754f14f6657c4837c7cf6b8be3d951c69ab48f2baea6dac6,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234546,51.773471,On or near BROAD ACRES,E01033310,Welwyn Hatfield 002E,Investigation complete; no suspect identified
035bb4a49cbe0021a5f15e9b202a7ceb8ad7a477e158c221dc8a503bd98c254e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.242708,51.769340,On or near HEARLEWAY,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
035bb4a49cbe0021a5f15e9b202a7ceb8ad7a477e158c221dc8a503bd98c254e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.242708,51.769340,On or near HEARLEWAY,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
c70e9719a59e1254a3462d6e1ade6ddabbb3e3c5b15ae7587acbb7b5d1c95627,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236916,51.758400,On or near ALDYKES,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
b3aac1ab234bd4c420134cbb1329f1db570be0cbe0f5cd1c0515dd49b4279802,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
d4e3db574f7a24534457df4f4b79f7d77d4bb95eb2e39ea25c69aa02ecd8b8e3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223936,51.750201,On or near STANLEY DRIVE,E01023936,Welwyn Hatfield 013D,Investigation complete; no suspect identified
96499edf774fe935b92bd6e7bd050794d513bf5e65dcf83848770854f5dbb957,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.139831,51.717553,On or near THE RIDGEWAY,E01023949,Welwyn Hatfield 016C,Investigation complete; no suspect identified
51943533b31f26bbddc106f2535bf0c1b1b30f4e4aef63d59a3d815e9a11039a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
d8bc60c396ea32d67fd8945ea6e04ea498f7a53f628def644413086d707824ba,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.248042,51.765202,On or near DRAGON ROAD,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
773de21000ac8e418eae538fd525d8e41e1a530da085b9e0586f3570aedb980b,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.152442,51.753029,On or near THE COURTYARD,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
e976d8ee0b1bf2cee06c07d89be4cf0ad5eeae12ba07ae96f347b7873f769c7c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247071,51.768578,On or near FILLINGHAM WAY,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
2ba3c4742df4a629da483b4252a52b757593b2baa7b421376fd3b20eeab0a2b4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
2ba3c4742df4a629da483b4252a52b757593b2baa7b421376fd3b20eeab0a2b4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
efaf5b6c5093201aec0fbd04f02b473cd6aee4ebe82ddb23e199538cae9a3988,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234947,51.748344,On or near Parking Area,E01023937,Welwyn Hatfield 013E,Investigation complete; no suspect identified
dac97ea4f053dee3382a21a82331c1b819e6f3c525af9f101a6d061970f1fbb2,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227296,51.762068,On or near QUEENSWAY,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
59d347c33777fd8e303d064f0adaf2a440d84c1d72fac93b8ed98cce039766eb,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229740,51.751827,On or near MARTIN CLOSE,E01023936,Welwyn Hatfield 013D,Investigation complete; no suspect identified
35b81200d14d641da4e5387c96213379a504d33b311dcc54802e5340aafc8cf4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.110608,51.708032,On or near STATION ROAD,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
0f07a2c97fe9a7ee0a4eddf4a8f75f3c3df4f68c1f79377bef1fdda9629c9250,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219415,51.760923,On or near HOWE DELL,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
9df2703d5f20a2b8675a556ed25e322470db5e418ffe82866a6d0f01602e8501,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238284,51.762350,On or near COMET ROAD,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
d7c7e4b5bece9a6f77f5e995cb3949938fdf50a7a8ad69e3a26de868c2b73396,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201726,51.722150,On or near Supermarket,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
c881dc14e093d2a275d0e22a2ac5c5b1e6013e14a83c3fba87f8ad34df99bfca,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253639,51.758748,On or near POPLAR AVENUE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
7e578df945b79ce3688ed58d2572f3a1edebd3e6248d6880d4eda445d6628b66,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199995,51.721620,On or near THE CLOSE,E01023909,Welwyn Hatfield 015B,Investigation complete; no suspect identified
c3ef5b1d1780a54d090182499d7750190841a84f2ae38977a218343f90b816c2,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.154158,51.759629,On or near HIGH ROAD,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
836b3038a650fe486760a945210ab8f67b4b73d626a611729888f7c4934c20a2,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201726,51.722150,On or near Supermarket,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
4fdebe63449b02a45cbf4050504f6757ebbc2e653cac81cdff13c1340685cc81,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212098,51.767494,On or near OLD HERTFORD ROAD,E01023926,Welwyn Hatfield 011C,Investigation complete; no suspect identified
35c2f9bebe94befed97fc00145d212124620bf9feb84810f573c4f2a45cb8e13,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
83a66d9bf19404b92565e2d207cc85fa89bbc6b667ed1da54493e73ac983dca3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232542,51.744244,On or near ASH DRIVE,E01023932,Welwyn Hatfield 013A,Investigation complete; no suspect identified
1d4807087077fa64022931f743d51d7392a6e75c39ca0aa0cfea9051118a6e87,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201726,51.722150,On or near Supermarket,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
2d98539dd2143ae2b78739b6a1082769bbd56371dd9d65256063787a6c0dca31,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223935,51.755030,On or near BULLRUSH CLOSE,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
19aa3fe12ac585859d2ae9a59d7a348f3633d5182323517dee0b9e58cfacfb6b,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235261,51.749572,On or near RYECROFT,E01023937,Welwyn Hatfield 013E,Investigation complete; no suspect identified
279bbba74a2027847d8c4008d744a6c8a4b0e220d99fc45c8d2771ef28e7763b,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232721,51.769352,On or near Pedestrian Subway,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
c41c625e321a0d9ada3f82502645997299e8b6bc21c71c48505fa51f85864b3e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
68f9a3956a70617aaf1481726cbf25b8c28336e597d1bb51e80b7d7671c34940,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220219,51.761844,On or near BRAIN CLOSE,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
f4918abc22b6ae04278022cff82e1e770f0ab1b7c31b16321c37a84a2066d0e4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209144,51.728252,On or near STATION ROAD,E01023964,Welwyn Hatfield 014C,Investigation complete; no suspect identified
52219cea97b35698e319cc27f7c114ea41649c298f7beed096de78972ae37fbd,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228761,51.746848,On or near SOUTHDOWN ROAD,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
2b158ec9f72e53f9aa0ee908763b570b2db7afeb707962596c7e8ee83555de11,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212331,51.761967,On or near FORE STREET,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
dab76dbf4449fdcfd3d20216c74680fd36343edcd53961bf44d163ebafa572d4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
f0fb96b025619e6f65d6f2604459ffd8c362dc9aac86c5e8b9c65cd87163d5f7,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199995,51.721620,On or near THE CLOSE,E01023909,Welwyn Hatfield 015B,Investigation complete; no suspect identified
df6c715f7023be8b86a2b832fce3f58f34eefc580c8b940bfb6682302a8b824e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
4fc542140238b1917ff97ac259dc14acc456c204046dde0429eadcc34cec0677,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215381,51.769522,On or near BULL STAG GREEN,E01023926,Welwyn Hatfield 011C,Investigation complete; no suspect identified
d5e25609a653ba0f91723c0e98c25d14ca225410a1baff404f29a1058462225c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200776,51.717630,On or near THE GARDENS,E01023911,Welwyn Hatfield 015D,Investigation complete; no suspect identified
732eb25be52c64337e404face07b879bf187bcb54c30d4cfe4e407bbca4da291,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.188543,51.720527,On or near THE GROVE,E01023909,Welwyn Hatfield 015B,Investigation complete; no suspect identified
30d9d8db8661829b88c6f211dbd0f944b8d2fab5d0d684d0acae7b5acff0572e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201726,51.722150,On or near Supermarket,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
30d9d8db8661829b88c6f211dbd0f944b8d2fab5d0d684d0acae7b5acff0572e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201726,51.722150,On or near Supermarket,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
ec07e98c480c8131fe51ad4361d1133e0cbb30fe2f162d6f0a22a03a00fce73a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212331,51.761967,On or near FORE STREET,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
dd6c678e86dc2f217e4471c00149b73a90af148e033fb5a83f25897a0d9bd7bc,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200776,51.717630,On or near THE GARDENS,E01023911,Welwyn Hatfield 015D,Investigation complete; no suspect identified
f5b1f36caccc2c09a881787dee4a0e8d26a94273c4d4df90cbcf35ed4386d577,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227088,51.763674,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
a2bfe4a725eafc8bfad171368094876ccae77ef4415fd96d6592a331bd55913a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234448,51.764477,On or near ELY CLOSE,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
5ce5333caa8936a07d80b4c899acbc6ad4b24924d4642660bdb8903e959c2c21,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215381,51.769522,On or near BULL STAG GREEN,E01023926,Welwyn Hatfield 011C,Investigation complete; no suspect identified
2ab9093d97110f0e97f95f3ecc2792db4c50109d8a305db3a6b4ae93abb34c75,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
5bc5fc7c799c25df74eb42d817b9a02f12e40483f9ca5627e62a129a1a2aa9d4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236781,51.757400,On or near Parking Area,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
0979d05feeae74f138106d5ee535517c0ca37fd60452209654c7058aad40d8a5,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223070,51.772633,On or near WARREN CLOSE,E01023929,Welwyn Hatfield 010A,Investigation complete; no suspect identified
30190c8f6635f1fd00861bf91591110157998b7299f3aacdc98b78c9b0029ec1,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239417,51.747386,On or near GORSE CLOSE,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
bbf7fa824a74066b68f54d4f28b3944e1bdeefff1ea750438d7bfca134888ef1,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247430,51.764905,On or near ERRINGTON CLOSE,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
fd6efa88981cb4137b9f84fadf623237b1b3200eb0a2200a803281d56a92b16c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247459,51.767918,On or near SALISBURY HALL DRIVE,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
f7c15ed01045db77349cd3c31220b11e6aa76a64110f89f94664247ea564d96d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111006,51.707175,On or near LAMBS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
a2eea170da43507a21d3545c7d2b551b27a5a751f83ac027076c639dd951f753,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222300,51.766425,On or near HARVEST MEAD,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
180537e5f82366d4a19bcc590abf460183e636b66788f0ef2f368547b94cf651,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230653,51.766273,On or near HARMONY CLOSE,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
0fca5b2d91dd3bdf4113161dea6ef32f947e6863fb4ec6c19949c35cd3e21318,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234448,51.764477,On or near ELY CLOSE,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
59aeeff7d67aade6101ca16ff4373801d011c453dd55bcdf3a52cde8ee734513,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221956,51.773335,On or near LONGMEAD,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
1a6052a4a9ea2f0b57b1210e69ca42db326ea79bd9a34a773c06eb59a38d18a5,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230389,51.748932,On or near COTSWOLDS,E01023937,Welwyn Hatfield 013E,Investigation complete; no suspect identified
50235cff7e4a990a80588ee99c26f2804b5ff0c8ce86f97240a44fbdaf800529,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231093,51.761702,On or near Pedestrian Subway,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
c60dc308c01094d4c10ceb7acacc066501bf054becfa7af0a19f94923a1083f9,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201726,51.722150,On or near Supermarket,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
d3b9a34f85361fea4799a4c86f66fcc377f0c2929da03539bacc1fce22fb2da8,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227088,51.763674,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
aa5319b6d6b3f73ea52df6341e9303c1200db2887429287973e4737439c49d7a,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228256,51.769384,On or near BIRCHWOOD AVENUE,E01023929,Welwyn Hatfield 010A,Investigation complete; no suspect identified
cc19f33b11fa39b0bc06e5cbb7666dc5aca48786b19b196a1b87a264085f0336,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228761,51.746848,On or near SOUTHDOWN ROAD,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
4d017db249650c48e7035e7db749bab0a1320dc84f422b23c69dda9e85c6f7a9,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
8282449cc66db9c0893bdbe9d3aa530537bc7e1a65b027ac7873633ced64d7ee,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238300,51.757090,On or near VIGORS CROFT,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
29137b5ee48b552b8f304a59ba1c886b8ef965e0e642bcaa5d451106a872873f,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230638,51.745168,On or near CHERRY WAY,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
ac07143d92f1cc4e2173517f08fe8ee10e2ec103314a0fc363eb9c7636e06094,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.162114,51.714280,On or near WELL ROAD,E01023909,Welwyn Hatfield 015B,Investigation complete; no suspect identified
ec9f2bcc82220ff5b5170159e61e52c1e1fd3e354696447314b2c2d17e162f00,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230459,51.747521,On or near NORTHDOWN ROAD,E01023937,Welwyn Hatfield 013E,Investigation complete; no suspect identified
b59a2ae053deaba1ec976d291ebf7c804036f7979b9a1eefa686901cb9eaae18,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238284,51.762350,On or near COMET ROAD,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
c3ab18594f8709574ab2ce9d98af36a4f7513f0b14cd12acef3171a214ca7f42,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164673,51.700041,On or near COOPERS LANE,E01023571,Hertsmere 003A,Investigation complete; no suspect identified
d83094cf054c919ec8417260eb1c7ae2d0f63cfc5c6df9bdce90755e7fa6c4c4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219170,51.738413,On or near POOLEYS LANE,E01023963,Welwyn Hatfield 014B,Investigation complete; no suspect identified
63b26e46498439d1e2d1aa03ab1e0dab36ab5ab0e844f58f6efe85ebe1ba1bf6,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.218378,51.774747,On or near Sports/Recreation Area,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
9194f54030543c5ec506ab0e897b2b168dec85e3d3c6f883897616019b413e22,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164673,51.700041,On or near COOPERS LANE,E01023571,Hertsmere 003A,Investigation complete; no suspect identified
0d7051c5a22e35836caa46c10ee1e8951a57beb2743862f7a5ef2f59564901b7,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164673,51.700041,On or near COOPERS LANE,E01023571,Hertsmere 003A,Investigation complete; no suspect identified
a29c24ad3cc1d3843a3c717955afb99e8ee142a8fee66cb10db61df261fe35d6,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171717,51.757907,On or near WEST END LANE,E01023925,Welwyn Hatfield 011B,Investigation complete; no suspect identified
239da4925500a9cbc1fd10d04c95071d1efa6f76d33166c6a7486c48dc276b58,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226791,51.761637,On or near Pedestrian Subway,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
10974f1db3483ca6d0f8f2395ccf82bedbe7743e8324417c2b34cd796fba087c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247430,51.764905,On or near ERRINGTON CLOSE,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
4610a0a4af5c284945d378e49628f46799bbd706f159fc6b201dd1a5185cf4f5,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221971,51.761888,On or near BREAKS ROAD,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
3e73b528528e9532c29cd9ad872ec3e8f0d8213023188adf2709418ee3d5dd16,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230565,51.761479,On or near Pedestrian Subway,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
68b094e0a803019077ee8cf870247071ee7ffb2bb3b6da0f3ea47586d1402bc4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.246269,51.756364,On or near CROSSBROOK,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
9e9205e679f7df33415a75cbc98dcee58fa662cfa6330cf65e0c8eddff9c2cd3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111006,51.707175,On or near LAMBS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
10951147b9611b5ddc011b81b706b6ebcbe2b54f59c048ca56c1f4b82a8aeca3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201777,51.721944,On or near BRADMORE GREEN,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
32447899c52f5ba22566f48d4b73d54c4abb3175de9ae1f694c1a6b756dadbe8,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219417,51.767497,On or near GROUND LANE,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
a7808f50fe5744bd79c185523373e92b6b4d48867e099891ed5aab4afb3acd17,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221971,51.761888,On or near BREAKS ROAD,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
158c35bc4793fad91b47beab4fc1663abfe38f82904666a841ef57544d857d35,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224588,51.766829,On or near FOXHOLLOWS,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
c1aa4d4f998afd9d0632d606647e4784594ecc6a8b2b14cf1a14868826eda5ab,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224975,51.762887,On or near KENNELWOOD LANE,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
a48f3f3efd587c08027e4ebc2c387c9e0a17ccbcc63a7b1154b28834492eb755,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.117405,51.715488,On or near HIGH RIDGE,E01023949,Welwyn Hatfield 016C,Investigation complete; no suspect identified
f38dd6c05874cbba8baf3212993ef5b9a2cc4988ae5e51c814a8302c1c1512d2,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227436,51.746657,On or near SOUTHDOWN COURT,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
0318bea3272a29d6d273e6651154e2af878c97f2048299bafc76b1920183bcb4,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220881,51.766764,On or near COTTON FIELD,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
ee3cec6c4f16989f9366a67e20bae3ecbd612ff6bba83e51671cce72fd5d378e,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253639,51.758748,On or near POPLAR AVENUE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
758743f0a7d0e554be959da766a3421c1c3c853ae0996afcba2d5190be7c92cf,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247071,51.768578,On or near FILLINGHAM WAY,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
5c0c9c94154926510a531cc4c8ec1601dcbbc8b6a0d78d3d0f3f53b98e9c55fb,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250067,51.758192,On or near ELLENBROOK CRESCENT,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
3a79d3169172f1607b63af0610a99a30b22db7806944d892f4c45ca1f54a1470,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241763,51.764551,On or near Bus/Coach Station,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
5897510ceedb4d6597faab96ae71a4d0c6cef2ead337b24bbe791eef7cddcb5c,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.249644,51.762762,On or near ALBATROSS WAY,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
e7f290aac2416d234c6e3e0c9740375fe08d7ebdc484e41f3645d222a8da6a65,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239630,51.748243,On or near BROOM CLOSE,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
9574a728ba7fcdeb13a6f35b9ecc1962468b0ed46f36ed1f11b5ed89031164d1,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180058,51.726330,On or near PINE GROVE,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
48b5fb03622e5a95989708e522cedaa0b8611528e0d1c6f4c08e9b14415007f3,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235087,51.754029,On or near HOLLY CLOSE,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
143adba02323b581bc94f0972c16e3e268e1d0dcc43135470de6d2eb4ab9838d,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235087,51.754029,On or near HOLLY CLOSE,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
c85574095a8b4336a833f7b624487527d13f2370a17c4ef4ea8702b2c78d0427,2013-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228017,51.787706,On or near NEW ROAD,E01033313,Welwyn Hatfield 002F,Investigation complete; no suspect identified
