Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c382c1791fdd92389036738c03cca271d52e92c70a4329eacf202f44d1d7d0d2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.941787,51.869521,On or near WESLEY WAY,W01000623,Pembrokeshire 004D,Investigation complete; no suspect identified
3c51a24dba6ee30834c61d66d0cc5d9bf96d2e2d302ac70a16b81c4f4e38f33d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.155819,51.688417,On or near ARFRYN AVENUE,W01000705,Carmarthenshire 022C,Investigation complete; no suspect identified
b6fc0bfa595210a897b0425e1913c46fca8759ddc33e351600455ddc35a49365,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.086420,52.412741,On or near Y STRYD UCHEL,W01000517,Ceredigion 002D,Investigation complete; no suspect identified
fe6d33bbada9ffcd31696bbba21696dc00123bd07bdcca74ea219ee9f3eb7b5c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.083771,52.416123,On or near TERRACE ROAD,W01000513,Ceredigion 002B,Investigation complete; no suspect identified
cca5af955739064c212b2117e32f711414f3a8ecc1272e162476c877f2cb215b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.066198,52.400400,On or near HEOL DINAS,W01000516,Ceredigion 003B,Investigation complete; no suspect identified
bd6df462484d68ad06481f5fe0271c5ad008da498ef461eb1d05155fd31c09d4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.143048,51.679946,On or near COED CAE UCHAF,W01000628,Carmarthenshire 024A,Investigation complete; no suspect identified
2b4d8b01e0b9926d1cc464ce75021e85d37e696ad8baca98ee279a5313f79fe6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.173444,51.782928,On or near PARC-Y-MYNACH,W01000717,Carmarthenshire 016E,Investigation complete; no suspect identified
010a8a5e13376d3902596cfc3ef87eb0aafd75d841f8dfda93b93f73038df6cb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.052645,51.803076,On or near STRYD Y BONT,W01000713,Carmarthenshire 015E,Investigation complete; no suspect identified
04efaed68a9b1c633fea7830fbb9ac05cf4051352ba0d6e72d317896c3edfce6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.076803,51.807328,On or near CHURCH ROAD,W01000664,Carmarthenshire 016C,Investigation complete; no suspect identified
bdbe7772741331beaa75bb3fc06fdcd652790b128a16287d3b440f9794aaf711,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.333634,52.394161,On or near A483,W01000427,Powys 011A,Investigation complete; no suspect identified
2512bc8554e51c2c13cf69dc28e44116efe951409c3ae16b114e7138d7d292f5,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-1.598217,54.821672,On or near HAWTHORN CLOSE,E01020607,County Durham 019B,Investigation complete; no suspect identified
97e5c55c335a61985818dcf145c26b8ca4286bd72500bed7473957d41e3888b9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.939611,51.686335,On or near BRITANNIA DRIVE,W01000604,Pembrokeshire 013E,Investigation complete; no suspect identified
f896a000f9d355eea6ea1caa4adea04b7d155a7f78161269c3b421eb4fff88f8,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.856030,51.663270,On or near A4139,W01000578,Pembrokeshire 014B,Investigation complete; no suspect identified
1739899a37b27db4330f7ad514d97d6977841ab6e79efa36244d90ab61acb130,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.938425,51.686779,On or near ELIZABETH COURT,W01000604,Pembrokeshire 013E,Investigation complete; no suspect identified
145a89b696ad2caff985c57c57bb5e1c01b0834f258fd18ffc5ffeb2db03d5d5,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.909676,51.673743,On or near GOOSE'S LANE,W01000608,Pembrokeshire 015D,Investigation complete; no suspect identified
962fb16379217dd01acf6e846f762c40936e8a613d8bb7899e206c909c1e049d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.146763,51.676821,On or near ILSTON,W01000631,Carmarthenshire 024D,Investigation complete; no suspect identified
dab515488e547e32980c11f4e980a2ec6a1d82ee8a9c61dbef99b04aebd1760b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.126439,52.074151,On or near CASTLE STREET,W01000446,Powys 015D,Investigation complete; no suspect identified
8c20a66c55fa32ef2cfa598e3bf738d29615853ea4f7616ff3a1fedbe7cc95f2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.146824,51.949438,On or near HEOL CRWYS,W01000581,Pembrokeshire 003B,Investigation complete; no suspect identified
4ce0074ac1259fc9e4e12e3ea0e1576e98540b910e9db9493b56744bf6704134,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.998605,52.001174,On or near ST DAVID'S PLACE,W01000567,Pembrokeshire 002D,Investigation complete; no suspect identified
ce4ba706fb562158b2b8116f1348aec15975286bce46b9ac95c010ea5df7215c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.979771,51.996670,On or near BRODOG TERRACE,W01000565,Pembrokeshire 002B,Investigation complete; no suspect identified
2bf6147bbc847efbe61d0294b00b02b4fa804357695540c09268725b3111f06d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.131769,51.789860,On or near DERWEN ROAD,W01000698,Carmarthenshire 015B,Investigation complete; no suspect identified
d21260cfedabfba496ca807580e0642ae7ca6342facafb0e4038a294a7f06709,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.926101,51.695370,On or near EASTERN AVENUE,W01000601,Pembrokeshire 013B,Investigation complete; no suspect identified
2defb4dd4c266a5fad1e7b8bfdbd164b79f3417b8de82ac72793bd1be470d437,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.163715,51.674090,On or near CLOS GLANMOR,W01000660,Carmarthenshire 026B,Investigation complete; no suspect identified
5524f1efd1f272177ccefb56ee7888ca92510dfb22d4b8a3cd59ca250a5336fc,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.342616,52.756437,On or near FOUL STREET,W01000461,Powys 001A,Offender given penalty notice
1c601444530decc0e6559167cf1b21ac5842fb6a885d078442ee81066c73a911,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.120859,52.618216,On or near B4388,W01000441,Powys 005B,Offender given a caution
2d078f4b588381eb27f24b9a887f3d569ad0e4f600b3c8d5cf769452aadbb56b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.157560,52.661115,On or near Petrol Station,W01000501,Powys 003D,Suspect charged
bb23a0ee579c8ca4ea30443199487fee4187dec00ea9457df4b1e1b9fcb28d89,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.390316,52.599491,On or near Parking Area,W01000488,Powys 006C,Suspect charged
dd89212193ae814d7593724d86d424f9f19196f954f9ddb18131b9b9d4c1956a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.316723,52.516649,On or near Nightclub,W01000480,Powys 008A,Offender given a caution
7d942f61ddaf5ac8012e6815f90d8653dc6a4da6ead66b4eaf260c09e845ec6d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.130697,52.702981,On or near VARCHOEL LANE,W01000444,Powys 002A,Offender given a caution
c24463963cfcb82d43949d2a05586eb5de4fcaf1250261e2e0386e1495b015f9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.120958,52.616876,On or near BIRDS CORNER,W01000441,Powys 005B,Suspect charged
7b17707f26c3ff068ed3744c1fa895afe62648041abd78ee0ea0b17e37c48c10,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.319023,52.518638,On or near CRESCENT GARDENS,W01000482,Powys 008C,Offender given a caution
7b17707f26c3ff068ed3744c1fa895afe62648041abd78ee0ea0b17e37c48c10,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.319023,52.518638,On or near CRESCENT GARDENS,W01000482,Powys 008C,Offender given a caution
685d60d988ff1e3fadba016b9be4c94d3cd55916dbb01b6ede91b30566b96a51,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.307816,52.513988,On or near SHEAF STREET,W01000480,Powys 008A,Suspect charged
9eeab0df3b9fd65a52f21b46d48c8c81f5ae3783f648e00f664711937dce71c5,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.380294,52.239018,On or near Conference/Exhibition Centre,W01000454,Powys 013A,Suspect charged
d838338e9a46f92c0b7f85b0351879554b1f7bb0859a35aa2e6b656df4fc85d5,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.307574,52.511779,On or near COLWYN,W01000480,Powys 008A,Suspect charged
c0255fe3313c4a2d744d0afa94bb04f385396c1cbb339cbfa28a9f8d9847cdf9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.334757,52.504814,On or near LON PANTYLLYN,W01000483,Powys 009C,Offender given a caution
75c3404e684431b59625d52fa11ed7d63efcf8b4d9ce23261e1d0708e3dc6856,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.332341,52.508743,On or near LON GWERN,W01000478,Powys 009A,Suspect charged
3e667c49a5f4b472f2d64ef26d8d9c9b402488f1212f2dfadcc73f0790680a8f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.386048,51.944201,On or near GASWORKS LANE,W01000492,Powys 017D,Offender given a caution
9f3790e993d1fbc671c99beed65214cc3e5afd68bf20a8697a26eba8910d0c6e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.264859,52.032673,On or near Petrol Station,W01000430,Powys 015A,Suspect charged
3597b379d411a37cb8ea83ffedf0d4b2392dfa39baa0d1e8730e4ef43213fce2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.389174,51.944596,On or near CANAL ROAD,W01000492,Powys 017D,Suspect charged
fccb7d78431a46b2ffe3bcaef3186515c74a314b383de51b55c431e2223e2c4a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.438657,51.942374,On or near HEOL SANT CATTWG,W01001897,Powys 020D,Suspect charged
fccb7d78431a46b2ffe3bcaef3186515c74a314b383de51b55c431e2223e2c4a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.438657,51.942374,On or near HEOL SANT CATTWG,W01001897,Powys 020D,Suspect charged
63ade9af338e26bc43b08af398838dee5809c43fe696c9bf821d7d0ef30968f7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.764527,51.769592,On or near YNISCEDWYN ROAD,W01000502,Powys 021C,Suspect charged
d220b860f9fa7a44c95bcb14bf367c13bf06afabfd8c9c7470faba60143dfdb6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.105181,51.839899,On or near Parking Area,W01001904,Powys 018G,Offender given a caution
ad1a7026a06c76ac631bcb099fda1c49dbae3ca2704391f10c0dfc2c2b748846,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.391378,51.948112,On or near Shopping Area,W01000492,Powys 017D,Offender given a caution
92b7cedd6d83a6b7450e6896a9ce4979c20676f60daca35cb70d3c722ff4b7ac,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.690450,51.804833,On or near CRIBARTH,W01000496,Powys 021B,Suspect charged
cd5dfcf3721291f183ec06c68fce6b3e5417c05f366c3b32353362c76a30f592,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.388285,51.939373,On or near A40,W01000489,Powys 017A,Suspect charged
2a00aba62f2496fbddd79e2c56e012d8722983133111d882e45bbdb7ca540ddb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.683556,51.823797,On or near A4067,W01000496,Powys 021B,Suspect charged
6a94e292709f4444546938ff80dae1e2ff70ccb4a9ed43ac5ec7356f269bf736,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.376951,52.241269,On or near CRAIG ROAD,W01000454,Powys 013A,Suspect charged
6601aafe90a6410d693d8ceec95459b2fd62e2641b5d4f99ba7597e6d2331f52,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.391294,51.947286,On or near CHURCH LANE,W01000492,Powys 017D,Suspect charged
4b2061e650bb7b91a5f84c103490db90271507699e5e2c585d2f87abbc0654a8,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.279704,51.805346,On or near Sports/Recreation Area,W01001474,Blaenau Gwent 003C,Offender given a caution
8e4b21848e486ed9407579899c79ae810df13abaf964c73a25415c1f50a48ac6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.144230,52.304956,On or near HEOL ISLWYN,W01000538,Ceredigion 005C,Offender given a caution
8d7eab69b0bfc379357b984c595e2c61f7ee7a42d3f76668c620278d4777bd50,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.664710,51.793178,On or near DOL HENRHYD,W01000496,Powys 021B,Suspect charged
0048b40528e79312be5457c66f823c2a9e3913b7501a745b64fcbb99fcfa220e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.739510,51.791042,On or near WATKINS TERRACE,W01000426,Powys 021A,Suspect charged
c5419e1aabe11db7ebc78d79026723cb603779e075ce1e7b9d5a954d7df75354,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.350698,51.948694,On or near Parking Area,W01000493,Powys 017E,Suspect charged
17e08b514e2aed93df08fdd4d0bf9689f8d894d432d84bd99041474d716fd412,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.753296,51.783851,On or near PEN-Y-BRYN,W01000504,Powys 021D,Suspect charged
7a64eb6d12a8ccdd7ba4960268b0a8ab1c31376a507786361ff49ded9818918e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.311315,52.351704,On or near GLAN DORDDU,W01000427,Powys 011A,Offender given a caution
1911957475921a3b2a3bb5e34f5da1c3019354a9bb661b027bdba94755457d03,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.555794,52.113834,On or near Parking Area,W01000471,Powys 014E,Suspect charged
4a2372b4886c65b7d254f77bd55a7c5d8e03386de84ee39304157dab1462ebb0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.392725,51.948861,On or near MARKET STREET,W01000492,Powys 017D,Offender given a caution
e426091dd9e900b9b558bc0322977016a17af29d93d687bd91a9d9f8b7516bb3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.403289,52.253483,On or near TIR EGLWYS,W01000472,Powys 012C,Suspect charged
b157a8623b5a72f590bf0232602f6fc5df6af7fbe456f0b5d0a610017cdde2f1,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.420886,52.240235,On or near A4081,W01000472,Powys 012C,Suspect charged
9628456a5a56854f1a7fa5da2e60f48f6a0d78dfbb4cfa45de46482ea4b7b1b0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.420886,52.240235,On or near A4081,W01000472,Powys 012C,Offender given a caution
2ce06075179d568cc94fed35f2162d1e17cd9ed7fb101713fd052731197482c2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.391338,51.947753,On or near HIGH STREET,W01000492,Powys 017D,Offender given a caution
2655af7b257cf7e78ff469414e857aa073be6666c855bc0a255f180f304644e4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.393485,51.948024,On or near WATERGATE,W01000492,Powys 017D,Offender given a caution
937115e2229e3fceae01d0f833aa63374af6fc6b5e55d87317c6a6a4d9f4a476,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.390851,51.948011,On or near Supermarket,W01000492,Powys 017D,Suspect charged
937115e2229e3fceae01d0f833aa63374af6fc6b5e55d87317c6a6a4d9f4a476,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.390851,51.948011,On or near Supermarket,W01000492,Powys 017D,Suspect charged
d08da960b2e8ddc31de2d60d96e462558edfe3aac89fe45d079e3c6dedd20c37,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.400471,51.945748,On or near Petrol Station,W01000489,Powys 017A,Offender given a caution
ded78d34101d7eb819571f812c8845dc9e9399470e5a569e7431ea23800f0d09,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.158912,51.681975,On or near Shopping Area,W01000654,Carmarthenshire 023B,Suspect charged
abac27a67de4c8a02a9b2b19cc9b424cab587a70c38169c1c409d75170d7540f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.720681,51.800357,On or near HENNEUADD,W01000426,Powys 021A,Local resolution
f94d2a3bb51dbdfc61e9bcbe308e077c143cf40fc6a02be3ce69ccfeb2ca462f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.376032,52.239958,On or near BEAUFORT ROAD,W01000454,Powys 013A,Suspect charged
58922d7d9190ea6f46298cf2bed51e7d5965e3937add6aba9619d717e008cf73,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.758323,51.785610,On or near HEOL GIEDD,W01000505,Powys 021E,Suspect charged
4fb0d5f47936b08f1ef1221ba3e065d56abd47f1eed1ec6774c1194356ca0e3e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.706983,51.693990,On or near HUNTERS PARK,W01000610,Pembrokeshire 016A,Offender given penalty notice
b829be334b30a9a453892fb268a360ba1537bf6c61a167a19c8e913fe2834c22,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.726504,51.715393,On or near SUN VALLEY DRIVE,W01000564,Pembrokeshire 011C,Suspect charged
b829be334b30a9a453892fb268a360ba1537bf6c61a167a19c8e913fe2834c22,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.726504,51.715393,On or near SUN VALLEY DRIVE,W01000564,Pembrokeshire 011C,Suspect charged
b4d4e0485a6f3815f0be6ff59740bfda7e0ebf3288b8acac4a86748c6e3e33cb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.976157,51.797290,On or near MILFORD ROAD,W01000573,Pembrokeshire 006B,Suspect charged
85bc66e0a689a30fbc687f577bc5f9526d45fc16c4cf7b9727198fcc20e488b0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.028545,51.714528,On or near Petrol Station,W01000593,Pembrokeshire 010C,Suspect charged
2b4deb5301904e0266bd77a6434d5bdab9a973124c959602f33481571a61f67a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.968590,51.800449,On or near HERMONS HILL,W01000568,Pembrokeshire 005A,Suspect charged
2b4deb5301904e0266bd77a6434d5bdab9a973124c959602f33481571a61f67a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.968590,51.800449,On or near HERMONS HILL,W01000568,Pembrokeshire 005A,Suspect charged
b1fed1477abb0fe80921e31e9687652a9cd2645627efb346ad8a2cc95cabff13,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.708463,51.692607,On or near LAKE DRIVE,W01000610,Pembrokeshire 016A,Suspect charged
48a930cf810d384087cd0a22c9a957106619f17f1215c506e96e4182e73637b0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.971081,51.800611,On or near MARKET STREET,W01000568,Pembrokeshire 005A,Suspect charged
079ca10d7a8f2bc69e3600e2242a4a5bbcd1c1a90e21ecd9b016c72a2adbaf0b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.934474,51.674916,On or near ADAMS ROAD,W01000606,Pembrokeshire 015B,Suspect charged
079ca10d7a8f2bc69e3600e2242a4a5bbcd1c1a90e21ecd9b016c72a2adbaf0b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.934474,51.674916,On or near ADAMS ROAD,W01000606,Pembrokeshire 015B,Suspect charged
5e683a478233c20b9a87b78c0e44ef7da059252e76a9123ea081a2a6f7e37b59,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.703086,51.674744,On or near NORTON,W01000619,Pembrokeshire 016B,Offender given a caution
2310a5844f8f0890a5d0e63ed57ac9afe5dea11827539c390afdebbbbd7a7e69,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.735255,51.800807,On or near JESSE ROAD,W01000596,Pembrokeshire 007D,Offender given a caution
726f49c81e83458ba3a381d55deb5810bd8ef4187dc5c60fd08997578f504e80,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.940972,51.694378,On or near GORDON STREET,W01000600,Pembrokeshire 013A,Suspect charged
1d938e99deb9522c08c16da4e5bf7a57112d0c6d507b9aedcc5aaf58b44b73c4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.562022,52.133357,On or near ERWLAS,W01000508,Ceredigion 009B,Suspect charged
c51af6c7706ecc5e9d95244ecece3d5b5d76b2030865e98574dc0bed3822caac,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.804518,51.801476,On or near Parking Area,W01000585,Pembrokeshire 007B,Offender given penalty notice
7f066f1f8ce09afeb6e9dfb49911af0f5b831dc307f70e1dd65de592c260a1d6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.977928,51.797757,On or near Supermarket,W01000571,Pembrokeshire 006A,Offender given a caution
77b566ac872d7926d4f1ac4785adde8ec3c9e321852d5a7f67117f58e279ed68,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.950729,51.684851,On or near GAY'S LANE,W01000604,Pembrokeshire 013E,Suspect charged
db5868dd6489ef87a95d26f6065623024d14fbf74974ec7449a81af656e847fd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.942875,51.693368,On or near Further/Higher Educational Building,W01000600,Pembrokeshire 013A,Suspect charged
db5868dd6489ef87a95d26f6065623024d14fbf74974ec7449a81af656e847fd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.942875,51.693368,On or near Further/Higher Educational Building,W01000600,Pembrokeshire 013A,Suspect charged
db5868dd6489ef87a95d26f6065623024d14fbf74974ec7449a81af656e847fd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.942875,51.693368,On or near Further/Higher Educational Building,W01000600,Pembrokeshire 013A,Suspect charged
a644af374c171132525c1b4d6241fb32e9ac7245a3e86fe4783af8bcf0c335f4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.970753,51.798272,On or near RIFLEMAN LANE,W01000568,Pembrokeshire 005A,Suspect charged
3241cb228a370c2cc769f50d93e0943076d74a09caaa44430765c01c09aa3bd2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.968019,51.804124,On or near Further/Higher Educational Building,W01000568,Pembrokeshire 005A,Offender given a caution
cc543b78d09228e00ba919446afc052618fb58010f01879e5013b077a6a04560,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.311448,51.856427,On or near LAMMAS STREET,W01000641,Carmarthenshire 008A,Offender given a caution
5c6ad3341f4753d3475d703aa02da20af1af2aa2db6a288094d19677825482f6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.660156,52.084645,On or near PENDRE,W01000511,Ceredigion 009E,Suspect charged
176db2af8912a5b6561e26af212fa7525c1758ebe6b458f826f24554071e8bdb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.743740,51.798657,On or near HIGH STREET,W01000595,Pembrokeshire 007C,Suspect charged
3cadee2a0b00d3f5596f49d29346f7513b9e4bb796eaad029a56b2104049a9c4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.992808,52.002311,On or near Parking Area,W01000567,Pembrokeshire 002D,Suspect charged
40ee930a4866e409ed00391cba169304bed74232591025183ee3f9e48af2d831,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.936241,51.695288,On or near LONDON ROAD,W01000602,Pembrokeshire 013C,Suspect charged
78fb44790e615c9a74996e46e9b91ca44e0f9c12c517dde0299ed466116c2e5d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.967888,51.801690,On or near Nightclub,W01000568,Pembrokeshire 005A,Suspect charged
54baa7a966f3196fcad2e2f139770fe2dbcdaf34741edf6b6333b549541567bb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.038502,51.715755,On or near PRESCELLY PLACE,W01000594,Pembrokeshire 012E,Suspect charged
f0c6d6d42170cc3d66e308e11ed946f37ff7d84dbf7c71c8e8de897af3062673,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.965207,51.802180,On or near A4076,W01000573,Pembrokeshire 006B,Offender given penalty notice
8f01bfe3534cd25743bc941d8b50f53ea5f71b89b25cf60e4d05c959dd1ec6b7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.029244,51.715670,On or near VAYNOR ROAD,W01000593,Pembrokeshire 010C,Offender given a caution
34606f03f7732f593fe5a1fc2391aed1235e824ede99c330c4cd85d28920fb72,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.651774,52.087559,On or near Supermarket,W01000510,Ceredigion 009D,Suspect charged
34606f03f7732f593fe5a1fc2391aed1235e824ede99c330c4cd85d28920fb72,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.651774,52.087559,On or near Supermarket,W01000510,Ceredigion 009D,Suspect charged
34606f03f7732f593fe5a1fc2391aed1235e824ede99c330c4cd85d28920fb72,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.651774,52.087559,On or near Supermarket,W01000510,Ceredigion 009D,Suspect charged
34606f03f7732f593fe5a1fc2391aed1235e824ede99c330c4cd85d28920fb72,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.651774,52.087559,On or near Supermarket,W01000510,Ceredigion 009D,Suspect charged
34606f03f7732f593fe5a1fc2391aed1235e824ede99c330c4cd85d28920fb72,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.651774,52.087559,On or near Supermarket,W01000510,Ceredigion 009D,Suspect charged
73348f8df752227c80b0db8529254ad13428a57e4df389ae259d35b0080f0234,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.916431,51.684081,On or near BUTTERMILK CLOSE,W01000607,Pembrokeshire 015C,Suspect charged
15d3afa8085ad2ae161116db9ff5b8d9aa280d06b0ed5abc28c3a387abeb850b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.054021,51.942126,On or near LLWYNCELYN,W01000581,Pembrokeshire 003B,Offender given a caution
e02046351f13b7d39ffb3eb358e804ab28508df6fc4a26995fa76460e05202c7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.940972,51.694378,On or near GORDON STREET,W01000600,Pembrokeshire 013A,Suspect charged
19f904f427780dbcb1cdaef42fbca25472f00747d37d0e107ec5980484a55d21,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.967005,51.803700,On or near Parking Area,W01000568,Pembrokeshire 005A,Offender given a caution
c8d41084510826a17e0c8f0151e85cfed038f67e0830dd24ff3ffc4acf6c365f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.914938,51.681339,On or near VALENCE WALK,W01000607,Pembrokeshire 015C,Suspect charged
7dc0f97f9d56e52f5cb5251782ac11b89d4e87e8aa291dd25014fcb69dabb82d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.931015,51.695265,On or near Sports/Recreation Area,W01000601,Pembrokeshire 013B,Suspect charged
6b0fd881f0edc18e975d4e38db811e0cd4cd1b5fa7dfb9d5ff34d3a1a7e3158f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.931015,51.695265,On or near Sports/Recreation Area,W01000601,Pembrokeshire 013B,Suspect charged
6b0fd881f0edc18e975d4e38db811e0cd4cd1b5fa7dfb9d5ff34d3a1a7e3158f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.931015,51.695265,On or near Sports/Recreation Area,W01000601,Pembrokeshire 013B,Suspect charged
62da7203f518e91f5287d73ce0887d23c2840f17d024f13213255c4b5e1354f4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.940610,51.693703,On or near DIMOND STREET,W01000600,Pembrokeshire 013A,Suspect charged
