Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
90f66078e206b4a604554e5a01482432f608e95cd443f2f3006dad2d7b5c1c77,2014-03,Essex Police,Essex Police,0.888767,51.868204,On or near COTTONWOOD CLOSE,E01033723,Colchester 015G,Investigation complete; no suspect identified
788fbbbbfd951212a0d0f1c4c6b0152b650edfca9c76322e884a5e62ead34178,2014-03,Essex Police,Essex Police,0.462457,51.585127,On or near Nightclub,E01021268,Basildon 015B,Investigation complete; no suspect identified
7c16d3b2e8b1aba04dec9fe20b50714a9a4258f9d8af80daf3dd81bae832e913,2014-03,Essex Police,Essex Police,0.427364,51.856790,On or near STATION ROAD,E01033052,Uttlesford 008F,Investigation complete; no suspect identified
14baa42100fd168a4123a8d58929b00dfde09a28d9e3914f3e46ba37ca876f4a,2014-03,Essex Police,Essex Police,0.465356,51.583483,On or near CARNIVAL CLOSE,E01021268,Basildon 015B,Investigation complete; no suspect identified
b6d7d29b3412d5a055ecf35fbfed84b00b846f6878d11e6e84fb54520968fef0,2014-03,Essex Police,Essex Police,0.468590,51.572578,On or near PRIORS CLOSE,E01021318,Basildon 015C,Investigation complete; no suspect identified
39905eeadb832a3a00b542bb8a5fa0e19a56bdd8d19c58d0df85f89213e64b7d,2014-03,Essex Police,Essex Police,0.555911,51.520444,On or near RUNWOOD ROAD,E01021503,Castle Point 010D,Investigation complete; no suspect identified
1f2f2c3a78d77cc371c26667c34cfb6b47177ce61294c9c40f4648ab60b14971,2014-03,Essex Police,Essex Police,0.039509,51.625758,On or near QUEEN'S ROAD,E01021745,Epping Forest 015D,Investigation complete; no suspect identified
83dc06eb7d21c6186ce3f04fe3906a5c5cd5b92dc9f82bd887ba6ad1e6931331,2014-03,Essex Police,Essex Police,1.147088,51.791122,On or near Parking Area,E01022038,Tendring 017E,Investigation complete; no suspect identified
c5d88e26474ba86455825e6549f6535f055f9ddafd5ff3a654f7c42bb0596be3,2014-03,Essex Police,Essex Police,0.607532,51.587235,On or near Nightclub,E01021962,Rochford 008C,Investigation complete; no suspect identified
86e1fae6f1209f0444293fbc00522fb162f1898078cb58b2337ba9b6e2566e26,2014-03,Essex Police,Essex Police,0.800126,51.553189,On or near HIGH STREET,E01021924,Rochford 010E,Investigation complete; no suspect identified
3bc12af87231d031e2f945a1558bc47adcdf25420b78400f1c80229094623c4f,2014-03,Essex Police,Essex Police,1.279683,51.937189,On or near HOLLY CLOSE,E01022001,Tendring 001D,Investigation complete; no suspect identified
28aca9b633ad507bc049208ffd8c1ef50e1348d055b303a12e4d0c59ebde4839,2014-03,Essex Police,Essex Police,0.736399,51.530518,On or near CHELSEA AVENUE,E01015891,Southend-on-Sea 016C,Investigation complete; no suspect identified
b49475efe2c7a8c88b751391a0b07cbbd811404a947bc6c973a92e108d78311c,2014-03,Essex Police,Essex Police,0.800126,51.553189,On or near HIGH STREET,E01021924,Rochford 010E,Investigation complete; no suspect identified
48c9670377ee5cc11f7365b6c1e505588df86f2f0c448153fe403f6a76804982,2014-03,Essex Police,Essex Police,1.179582,51.802731,On or near HOLLAND ROAD,E01022034,Tendring 012C,Investigation complete; no suspect identified
a21029ebd6d02500f033fa2495a3dc73ec46c5f45a8758cc5551f8ad53e3c2f4,2014-03,Essex Police,Essex Police,0.078070,51.759016,On or near HAWKENBURY,E01021833,Harlow 009D,Investigation complete; no suspect identified
bb464a88632b0a6c358f51c774bb5c4070d535f5f7d2dad9a397bf2b347f4801,2014-03,Essex Police,Essex Police,0.900412,51.779798,On or near CITY ROAD,E01021734,Colchester 021D,Investigation complete; no suspect identified
c2efe593b4ba761eaaa778fdd48af8172dd7c23b2081ec56055ddc6f954b17f2,2014-03,Essex Police,Essex Police,0.856913,51.913869,On or near LODGE COURT,E01021729,Colchester 003C,Investigation complete; no suspect identified
1f1cc6570eac05a16afef742cccaff83b7d7fe1479623ea4367f66402497da5e,2014-03,Essex Police,Essex Police,0.620983,51.947601,On or near SLOE HILL,E01021382,Braintree 003A,Investigation complete; no suspect identified
3b79e6bfb5f8f5af6d6e6ec2462a6f2d2933d9a88983a2da4812dad06e601c57,2014-03,Essex Police,Essex Police,0.422520,51.728660,On or near WELL FIELD,E01021634,Chelmsford 011D,Investigation complete; no suspect identified
5e16c63233663c16ed43ac79f24d9ba5d8ab9df3a9ff9ae79f2b77003ab94e27,2014-03,Essex Police,Essex Police,1.260356,51.940955,On or near Petrol Station,E01022007,Tendring 002D,Investigation complete; no suspect identified
3792b66e7cd77654905cc88e5f7469f93926f87718cc34ddebe46179a4e9f427,2014-03,Essex Police,Essex Police,0.325894,51.611421,On or near ST STEPHENS CRESCENT,E01021435,Brentwood 008A,Investigation complete; no suspect identified
1d681378ebc2734677e55011ce9a4c22c8f917fbf51a1a8cad08e0a48368cc24,2014-03,Essex Police,Essex Police,0.281355,51.487302,On or near Shopping Area,E01016012,Thurrock 015C,Investigation complete; no suspect identified
94c24bac4f7217421e992651cdfba666b79e986cd36aaf3c86b3c4362e3bf184,2014-03,Essex Police,Essex Police,0.250591,52.021801,On or near HARRIS YARD,E01022081,Uttlesford 002F,Investigation complete; no suspect identified
bb4c81fb4746c4d73d71e92e77ceb8ca1fd77df1f047a48823cbc8f6e981099e,2014-03,Essex Police,Essex Police,0.080081,51.645684,On or near LADYFIELDS,E01021773,Epping Forest 013C,Investigation complete; no suspect identified
8bef9fb9198631ec52b5efc06eca89374b1c1e12a2549c00a50d7e5fa6ff7ef5,2014-03,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Investigation complete; no suspect identified
5406ba460f09569cf1651d8f16ba1009ccec0898385a3a5fa1b186f0ceaee58c,2014-03,Essex Police,Essex Police,1.285585,51.943869,On or near ALBEMARLE STREET,E01021997,Tendring 001A,Investigation complete; no suspect identified
c9645827ffe78a8c436e530b09d0175375100279eafdd1f56c8f70405f94c5a9,2014-03,Essex Police,Essex Police,0.878844,51.881156,On or near AUDLEY ROAD,E01021653,Colchester 013C,Investigation complete; no suspect identified
7bdd37cca74bb4e8374321059fe2d8756ca816f7d938e18af94c9599fa390ee3,2014-03,Essex Police,Essex Police,0.912872,51.778068,On or near DIGBY MEWS,E01021735,Colchester 021E,Investigation complete; no suspect identified
db2793e0eb2022749a065a98dcf8c5f3127a69ee24453bb56b5e600c954e6795,2014-03,Essex Police,Essex Police,0.683758,51.729574,On or near TAIT MEWS,E01021890,Maldon 004B,Investigation complete; no suspect identified
58951e38bf815dfce7f094cd0f043cafe8e050f516df5d84adce89439c7b20a8,2014-03,Essex Police,Essex Police,0.477127,51.723034,On or near Supermarket,E01021583,Chelmsford 015C,Investigation complete; no suspect identified
d84e5270f1f981133dd3afe553f8b3f1f1641930211b8675410cc825a3b1cf1f,2014-03,Essex Police,Essex Police,0.713041,51.540981,On or near Parking Area,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
530d12fc3e93e75f68d5538283fd4d25499dc68e234f85ca658e0e5462537fb9,2014-03,Essex Police,Essex Police,0.515180,51.582291,On or near ORLANDO DRIVE,E01021309,Basildon 011E,Investigation complete; no suspect identified
f2e916bf5ad354eeee19ffb3c8098abcc5dc4ae84e7c6b609455d0ee2c40a47e,2014-03,Essex Police,Essex Police,0.658869,51.543687,On or near PALL MALL,E01015847,Southend-on-Sea 011C,Investigation complete; no suspect identified
7535fde73a6792cf0aab1a96b02745c7a6ed801d7f8d8c57cfeb7207f1a6624b,2014-03,Essex Police,Essex Police,0.078545,51.767794,On or near CANONS BROOK,E01021841,Harlow 004C,Investigation complete; no suspect identified
d3888cf878986ec202408ad548f54d133a063975a57e414ad91a140b1fb73b3e,2014-03,Essex Police,Essex Police,0.460308,51.735951,On or near RAINSFORD LANE,E01021575,Chelmsford 009B,Investigation complete; no suspect identified
24b14b868983ca6ed46f2bf40c691f2559bc414868b25f122a3f3b4c4390c418,2014-03,Essex Police,Essex Police,0.346604,51.630974,On or near BROOKFIELD CLOSE,E01021448,Brentwood 003A,Investigation complete; no suspect identified
51e009f8b9a43be515d864bb5b6e7aff7af3ce4fb7db5484dc66a388dcb6168d,2014-03,Essex Police,Essex Police,0.448076,51.743059,On or near HIGHFIELD ROAD,E01021599,Chelmsford 009C,Investigation complete; no suspect identified
6f44f2ccb5cdf158d68b2e9d65128061b5a032c9dfad3329b298eaf138768f1b,2014-03,Essex Police,Essex Police,0.080081,51.774718,On or near Supermarket,E01021840,Harlow 004B,Investigation complete; no suspect identified
c5e39fe06f0393b7016725b902392e7a722a126549c5963e41d9d741bff5cbdf,2014-03,Essex Police,Essex Police,0.096267,51.769898,On or near Parking Area,E01021872,Harlow 007E,Investigation complete; no suspect identified
441e47305e1464fb4d17e4ecfab678062f623b560e7951740980c281f2f4d9fe,2014-03,Essex Police,Essex Police,0.457893,51.569044,On or near MARKET SQUARE,E01021318,Basildon 015C,Investigation complete; no suspect identified
9c11d07b5a1c84a62e4312b8db044bde322af368858271dad6b8ae3d76eb3d7d,2014-03,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
27cba628881acbf30ad484e960778ffd79c8645de91507d1df5df55428d00be5,2014-03,Essex Police,Essex Police,0.289465,51.501110,On or near CORRAN WAY,E01015930,Thurrock 007D,Investigation complete; no suspect identified
11f7566bd4c58a2b476494c4c8a240a7532e720ad4ec8475a180c3247832b5f9,2014-03,Essex Police,Essex Police,0.516423,51.573972,On or near CROWN AVENUE,E01021314,Basildon 018B,Investigation complete; no suspect identified
e9c20a0418a5cece764b09b53d76ab1dfa18d9f015b0852e6143e520473020b4,2014-03,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
644407b229f58913599b830c16e43687d21888e597928df8ef152ab31c6ac620,2014-03,Essex Police,Essex Police,0.465356,51.583483,On or near CARNIVAL CLOSE,E01021268,Basildon 015B,Investigation complete; no suspect identified
124e51253a83a5137c535e69f540c05fb919985bd1b101635d587b3f8cfb1670,2014-03,Essex Police,Essex Police,0.096806,51.749008,On or near PETERSWOOD,E01021860,Harlow 010D,Investigation complete; no suspect identified
ce7abf580662c7eb5e8405207ccbcf6feaff0a75f36c673623faa22cd3a5aac9,2014-03,Essex Police,Essex Police,0.763366,51.537944,On or near BARNSTAPLE ROAD,E01015885,Southend-on-Sea 009C,Investigation complete; no suspect identified
b74e063e06d1fdb6c9634568452f894be755f136439e49dda4b58970275914d4,2014-03,Essex Police,Essex Police,0.346788,51.473123,On or near SAMPHIRE COURT,E01016003,Thurrock 018A,Investigation complete; no suspect identified
06509915720124fc91293d4c8b17cd8e74e4da76cdb007e8369d97de24327adc,2014-03,Essex Police,Essex Police,0.415887,51.622140,On or near A129,E01021244,Basildon 004A,Investigation complete; no suspect identified
6ff3fc6f9b28f222237d6c513762095aa78754cb5f3ebe76fa961c0a6bd09426,2014-03,Essex Police,Essex Police,0.423148,51.575909,On or near ST ANNS CLOSE,E01021290,Basildon 016D,Investigation complete; no suspect identified
36df5249e36f0feea1ef64dd70ba3888f1ac88c1c4a95d04b8e4bf46dcc598f0,2014-03,Essex Police,Essex Police,0.540111,51.758318,On or near Supermarket,E01021536,Chelmsford 005A,Investigation complete; no suspect identified
5faecd6b835ba88a5f1af9c02294165a05ac7be148afc836198f945d4b227c1c,2014-03,Essex Police,Essex Police,0.455928,51.794587,On or near BROOK MEAD,E01021539,Chelmsford 001B,Investigation complete; no suspect identified
e13061ce6c079cdd265e2e67ca3c89f2e7bd39a4270ba1b4a131c3f87b8eb75e,2014-03,Essex Police,Essex Police,0.506447,51.568673,On or near EDINBURGH WAY,E01021316,Basildon 018D,Investigation complete; no suspect identified
9688b3fdda37b1a855e9dad7ca471236a49792f759ae1ff0b5deaf4a83cc7d9c,2014-03,Essex Police,Essex Police,1.283255,51.937278,On or near ORWELL ROAD,E01022001,Tendring 001D,Investigation complete; no suspect identified
522701105417e43eb455aa350655cd4e53dc14bb8e03afcffbf26bdbc4be6978,2014-03,Essex Police,Essex Police,0.613508,51.672666,On or near CROWS LANE,E01021535,Chelmsford 016B,Investigation complete; no suspect identified
9e9d42d6d67fd04369c46b7264e8bf4e3f6c89cba89b90c83fd61451c748566c,2014-03,Essex Police,Essex Police,0.504894,51.548561,On or near Parking Area,E01021310,Basildon 022B,Investigation complete; no suspect identified
0451f8566492ce42d3d3aade406f241e1f9d144f0328b4b7185aa6f052ee3b06,2014-03,Essex Police,Essex Police,0.717984,51.542359,On or near Supermarket,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
31ff77676c3a5edb8e476e87d02f8f56e9463601010ce40c477a4aa5ea7abe45,2014-03,Essex Police,Essex Police,0.717113,51.536938,On or near PORTLAND AVENUE,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
4426caac419416efdd651f09a7f2992644bb6e085a0b3d343f5604bec2eaf9b1,2014-03,Essex Police,Essex Police,0.422257,51.575712,On or near HIGH ROAD,E01021273,Basildon 014A,Investigation complete; no suspect identified
9bf9277adf5c94fb494484c04af3641f252d41f106a8e38f96f6cb1800d94e37,2014-03,Essex Police,Essex Police,0.699490,51.565684,On or near NIGHTINGALE CLOSE,E01015867,Southend-on-Sea 002E,Investigation complete; no suspect identified
da606407cb9b9e3fa32176684281fa4fc455cbed832fe3a199bb7516a18cc0c6,2014-03,Essex Police,Essex Police,0.924163,51.885074,On or near SPURGEON STREET,E01021685,Colchester 011C,Investigation complete; no suspect identified
5cfa29a0ec9ac0540b125662092b255a27ace07dfdca5f4a9f596743f1673dfa,2014-03,Essex Police,Essex Police,1.151204,51.800222,On or near Petrol Station,E01022043,Tendring 014B,Investigation complete; no suspect identified
45244885148ee2744ae69163b5354859343387bed407d6d80669bd8b208896d5,2014-03,Essex Police,Essex Police,0.406849,51.635356,On or near ST HELENS WALK,E01021249,Basildon 002D,Investigation complete; no suspect identified
2107694b36494a84ef42b751f1259fb8b93b6339066fc6e36ab9a7735316f96a,2014-03,Essex Police,Essex Police,0.455359,51.745920,On or near LANGTON AVENUE,E01021576,Chelmsford 006A,Investigation complete; no suspect identified
cf5d759f7f1ce44658be46352b843c0ab661112900415fac0a3dd67c3119f367,2014-03,Essex Police,Essex Police,0.457893,51.569044,On or near MARKET SQUARE,E01021318,Basildon 015C,Investigation complete; no suspect identified
8b845bc08f4e9ea41b8c7f68faf58f9c27e31c0a130be08be8e0a63d95ae0fcf,2014-03,Essex Police,Essex Police,0.552537,51.878313,On or near MARKET PLACE,E01033459,Braintree 009F,Investigation complete; no suspect identified
4ee36ce2565dbb6ed776e28c85d2b3e6448fd8633a98ceba4dee31e95e857be8,2014-03,Essex Police,Essex Police,0.514785,51.566777,On or near BEARSTED DRIVE,E01021313,Basildon 018A,Investigation complete; no suspect identified
838bf34966dfc2f283593e75238da5520576a30ec191bc3269fcbfb2f560fbbd,2014-03,Essex Police,Essex Police,-0.008518,51.686706,On or near GROVE COURT,E01021817,Epping Forest 008E,Investigation complete; no suspect identified
f6a383be5a4b473bf22efe675a55d5e4a91dffac347e555f5204f56edf2b7214,2014-03,Essex Police,Essex Police,0.792324,51.621017,On or near Park/Open Space,E01021915,Rochford 004A,Investigation complete; no suspect identified
6d0bd911e689edd1997b1911f8ace08355402a370a154689b22fef09d3bfdbeb,2014-03,Essex Police,Essex Police,0.714390,51.538674,On or near Parking Area,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
b2d258ea40b5297c0c6a1a90443cdcfa9f76478d7df243a529cb00ca979f9958,2014-03,Essex Police,Essex Police,0.788637,51.558292,On or near HAVENSIDE,E01021917,Rochford 010A,Investigation complete; no suspect identified
bf73a690a4302b545930fd866d676936c843507523c47e1f55be75fbfd50d7fd,2014-03,Essex Police,Essex Police,0.028174,51.626872,On or near FAIRLANDS AVENUE,E01021745,Epping Forest 015D,Investigation complete; no suspect identified
d567589edde95dd5a16f69c88f5b5c5feb415c6a195c7e55c6e424af2ea51079,2014-03,Essex Police,Essex Police,0.897808,51.901249,On or near Supermarket,E01021679,Colchester 004A,Investigation complete; no suspect identified
f5bf6d37dfce00721444d5a6a0215b267b9fa09d25ae670f3626e8d69bff9a83,2014-03,Essex Police,Essex Police,0.422007,51.572650,On or near HIGH ROAD,E01021290,Basildon 016D,Investigation complete; no suspect identified
1c4bcb64047e97311b08b06075dab0189c69e44a604acdf23c1b40fd546f2f4b,2014-03,Essex Police,Essex Police,0.448184,51.798867,On or near BURY LANE,E01021539,Chelmsford 001B,Investigation complete; no suspect identified
13543283933f6286e3b1e8c0213aeedaaf3234b34e331648fd157c793ce25826,2014-03,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
0b57d1229260dfb138eaa6733cf2bd95e246890033917d53cbc1c57b950d104c,2014-03,Essex Police,Essex Police,0.411786,51.483936,On or near STENNING AVENUE,E01015948,Thurrock 013B,Investigation complete; no suspect identified
f58a3addb79250d53bcc9f1ef54fdabd9b17d4a8b548e446f61e72e0ada9315d,2014-03,Essex Police,Essex Police,0.630445,51.791844,On or near TOWN END FIELD,E01033460,Braintree 017F,Investigation complete; no suspect identified
d2e2d0b1bce3a9c8e0ac8525c9d1b48667e8d260a564901ea8fa1d0ecb53175e,2014-03,Essex Police,Essex Police,0.637734,51.567035,On or near LITTLE HAYS,E01015816,Southend-on-Sea 003C,Investigation complete; no suspect identified
e040809725035684cad71f3d3a3a6e06842ba6ad7db40f55378d3601301a605c,2014-03,Essex Police,Essex Police,1.211302,51.828105,On or near MANOR ROAD,E01022011,Tendring 008G,Investigation complete; no suspect identified
0c8bdf53ad6a0b6f375b73eb6539088bcf63f573379f65cb940c749d2216977b,2014-03,Essex Police,Essex Police,1.169541,51.801680,On or near CLARENDON PARK,E01022048,Tendring 014C,Investigation complete; no suspect identified
219e5708a480c9928b327d268a20611354a6ea04890bbe746c91e2b192c046e1,2014-03,Essex Police,Essex Police,0.911696,51.880626,On or near WINCHESTER ROAD,E01021688,Colchester 011F,Investigation complete; no suspect identified
517424c53a613fff080aebdff44ded31fca7d2fa8bde11810f8d327aeaf7ce4a,2014-03,Essex Police,Essex Police,0.632090,51.544525,On or near DYNEVOR GARDENS,E01015910,Southend-on-Sea 008C,Investigation complete; no suspect identified
68dfa28af90515a0b88d6f02df4bb8d423e9bffe33f7a229430f5c7ac15cad59,2014-03,Essex Police,Essex Police,0.756415,51.543917,On or near Petrol Station,E01015883,Southend-on-Sea 009A,Investigation complete; no suspect identified
6cae537bd5f868ea73d39f774aeeb300f22697f28e133b30e0a3ecc24c30ff0c,2014-03,Essex Police,Essex Police,1.127436,51.799508,On or near NAYLAND DRIVE,E01022030,Tendring 015C,Investigation complete; no suspect identified
e3a79b39d2a508edcb441057b75b6c856467a0d9be0774fbd5b285a9ebc72719,2014-03,Essex Police,Essex Police,0.468934,51.580521,On or near GLEBE FIELD,E01021268,Basildon 015B,Investigation complete; no suspect identified
391ecb90ef81827189220a0ad074c35676f38b3d75b98ab3609419f1a433c982,2014-03,Essex Police,Essex Police,0.597126,51.668982,On or near ORMONDS CRESCENT,E01021535,Chelmsford 016B,Investigation complete; no suspect identified
5912bd8b58e575cfe2732b8c7ca690c7835b355fd349d80112246416a50f3868,2014-03,Essex Police,Essex Police,1.057104,51.945441,On or near KNIGHTS CLOSE,E01022015,Tendring 003D,Investigation complete; no suspect identified
0db41fcfac61c32c9e53aa52670dae1f958aa7001f3a17cd00af90db33bc7e0c,2014-03,Essex Police,Essex Police,0.593462,51.521931,On or near Shopping Area,E01021498,Castle Point 011B,Investigation complete; no suspect identified
f284998604e5f243da6b99f4f9856a344a34c8625641343854c862f324fcc697,2014-03,Essex Police,Essex Police,0.633435,51.544594,On or near DALE ROAD,E01015908,Southend-on-Sea 008A,Investigation complete; no suspect identified
9a79fd259ca56b52107e47a0ed7517c2f3d847498315504b3dc37cfb3fa4edb5,2014-03,Essex Police,Essex Police,0.898530,51.887615,On or near ST JOHN'S STREET,E01021649,Colchester 007D,Investigation complete; no suspect identified
e495bd1c2d0d216578932b946fd65b896951f4dc27f4f2997524462c266129c9,2014-03,Essex Police,Essex Police,0.935946,51.886579,On or near PENRICE CLOSE,E01021700,Colchester 008E,Investigation complete; no suspect identified
27be5c0338a41b062d962fb5e797501a2c7374cee2b1f50339d6349212593e2c,2014-03,Essex Police,Essex Police,1.028538,51.810409,On or near HIGH STREET,E01021981,Tendring 011C,Investigation complete; no suspect identified
2b0c031045b111b2cf52839150d041a8de34e21900a42bbfeadfd1c6087bce82,2014-03,Essex Police,Essex Police,0.959313,51.857546,On or near Police Station,E01021738,Colchester 017C,Investigation complete; no suspect identified
aa4ed2964d94e8d78408271149b6dd33c502819b9911e20dc16d6cedd5dd8f9e,2014-03,Essex Police,Essex Police,0.067121,51.639456,On or near RIVER WAY,E01021784,Epping Forest 013E,Investigation complete; no suspect identified
644d2b869f1646eeed83192e77c0e509fb70161f506483c80941af75fe19dec4,2014-03,Essex Police,Essex Police,0.087971,51.753140,On or near Petrol Station,E01021859,Harlow 010C,Investigation complete; no suspect identified
87652f49939d7d82ad6d8224fd1c63e68814d7637e84dc535c05535d3bdc2b0d,2014-03,Essex Police,Essex Police,0.613508,51.672666,On or near CROWS LANE,E01021535,Chelmsford 016B,Investigation complete; no suspect identified
bc1d2265d0828fe357a789dbf9027e4a8553905f3e525777f03499b6d31376f9,2014-03,Essex Police,Essex Police,0.341034,51.497430,On or near FOXHILLS ROAD,E01015966,Thurrock 010D,Investigation complete; no suspect identified
9d2c5c08a445a8269327f25ac1bb9e6421fd44aae3d399e3b6faf603004cd327,2014-03,Essex Police,Essex Police,0.628756,51.940161,On or near Petrol Station,E01021392,Braintree 004D,Investigation complete; no suspect identified
d5eb8c812695dff26f06285f4ddad732f617c296e8b9a10341f92be09f6a7c7f,2014-03,Essex Police,Essex Police,0.720943,51.535878,On or near ALBERT ROAD,E01015841,Southend-on-Sea 014C,Investigation complete; no suspect identified
71c6d2e43aa331870b07be4e974028fe8a06a795fe724dd503ad1f87dd4d4434,2014-03,Essex Police,Essex Police,0.549593,51.875589,On or near COLLINS CLOSE,E01021365,Braintree 009D,Investigation complete; no suspect identified
e81e077cd85c0889ea7077dbe8eb3ea43e16a1de0b69291e48ea4c5c9abfdb38,2014-03,Essex Police,Essex Police,0.445592,51.745881,On or near PINES ROAD,E01021598,Chelmsford 003C,Investigation complete; no suspect identified
2a5bec5ea299ff1c45dfd5f27a439d7ca93454a39b279d49f9548497c6bef129,2014-03,Essex Police,Essex Police,0.046622,51.629384,On or near STRADBROKE GROVE,E01021747,Epping Forest 015F,Investigation complete; no suspect identified
d101861865f90c3cdc8f92db3f89f5cb7144ddab3d575c95463b572d784dc258,2014-03,Essex Police,Essex Police,0.786204,51.543510,On or near BARRINGTON CLOSE,E01015878,Southend-on-Sea 013C,Investigation complete; no suspect identified
b8a785e42bd4a663cf75265c80518b048bb532ef582eb0d712137d51b1546fd5,2014-03,Essex Police,Essex Police,1.152103,51.794810,On or near WELLESLEY ROAD,E01022043,Tendring 014B,Investigation complete; no suspect identified
da228fa47723fc494259af9ffe3d5aa2b3d8ed86f7bacfea780024153167ed25,2014-03,Essex Police,Essex Police,0.696349,51.562843,On or near Supermarket,E01015865,Southend-on-Sea 002C,Investigation complete; no suspect identified
1bb805c5210cdbd7117e0d1906824588d5c03ff2c787c9e79f57d47f1a45beb5,2014-03,Essex Police,Essex Police,0.735950,51.551879,On or near HAMSTEL ROAD,E01015875,Southend-on-Sea 006G,Investigation complete; no suspect identified
164fdac47392186100c838ccbb49741885d03d23621afdde174a930326e57eb6,2014-03,Essex Police,Essex Police,0.910815,51.884533,On or near KENDALL ROAD,E01021686,Colchester 011D,Investigation complete; no suspect identified
5532256229a6517463a96401658547270a06191f4ffff0e2cd011f5440aa3b43,2014-03,Essex Police,Essex Police,0.320097,51.614171,On or near MAPLE CLOSE,E01021435,Brentwood 008A,Investigation complete; no suspect identified
bcbea247ffc6f291d56f8418dafa3665d4e1709d40b44b26ab43b2b1b41128f9,2014-03,Essex Police,Essex Police,0.476937,51.735718,On or near Sports/Recreation Area,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
303c2d0999198e52cd1bfcd94253ce0d1ba6a978d0b26388144e779534f7ff74,2014-03,Essex Police,Essex Police,0.063943,51.656041,On or near SEDLEY RISE,E01021787,Epping Forest 012B,Investigation complete; no suspect identified
45bdbdd43ee0e1d278914283a46b46c747300b38aea4913e780f5c0d5c114802,2014-03,Essex Police,Essex Police,0.320097,51.614171,On or near MAPLE CLOSE,E01021435,Brentwood 008A,Investigation complete; no suspect identified
c21e04b603b858a2f57eb59016571c84f4e1aa35806ad39ed290bd7609ab3d23,2014-03,Essex Police,Essex Police,0.479390,51.738715,On or near Shopping Area,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
673b25fc7e2a16f594a7d435978f334faec7595c8f3d78d8df15e2d2fe4b4d19,2014-03,Essex Police,Essex Police,0.468593,51.736218,On or near DUKE STREET,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
ee726563dd57336b1f906b2b1ea24d001ba8b43322c4615dd75f928d4d11ee8b,2014-03,Essex Police,Essex Police,0.705949,51.551002,On or near REGENCY GREEN,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
5b7780ee236813b3aefe6cc88ec0f24c8109c6953a28cd68318b08ddd881bdc6,2014-03,Essex Police,Essex Police,0.851585,51.889689,On or near LONDON ROAD,E01021675,Colchester 009C,Investigation complete; no suspect identified
5b76da500632fe5dd3d53048d66cea55c1cd66c0e37cf3ec96c25d62981ecf0d,2014-03,Essex Police,Essex Police,0.282488,51.487496,On or near Shopping Area,E01016011,Thurrock 015B,Investigation complete; no suspect identified
69a510f2faf9d3b3515a5785939bdd88e230b3f59fc67eacc6ba704de4951b74,2014-03,Essex Police,Essex Police,0.361679,51.461709,On or near CALCUTTA ROAD,E01016009,Thurrock 018G,Investigation complete; no suspect identified
2ad9778e455ef775fac879f19b29fdbee4244b3602b1ba99d89e074578de57d0,2014-03,Essex Police,Essex Police,0.735950,51.551879,On or near HAMSTEL ROAD,E01015875,Southend-on-Sea 006G,Investigation complete; no suspect identified
52b7210bf25b30002ae0c05b50ef5b5750aa985b2f378c44af30a767d51c3cdc,2014-03,Essex Police,Essex Police,0.416509,51.623512,On or near Supermarket,E01021244,Basildon 004A,Investigation complete; no suspect identified
e1f188e4d8d2e2770c7efcbcdfb1a66d4a785c1f1378a067f038737b18cfd6e8,2014-03,Essex Police,Essex Police,0.480675,51.564454,On or near PITSEAVILLE GROVE,E01021324,Basildon 019C,Investigation complete; no suspect identified
382cc2024c69e8b0948f0277a94ddbe8a6b5456545b5debee7414eab4be1cc1c,2014-03,Essex Police,Essex Police,0.495881,51.732790,On or near Shopping Area,E01021547,Chelmsford 008D,Investigation complete; no suspect identified
4cea456ac4e3ca50a2019202686c241f13f8768c23c548beaa87a13c2a38a8bd,2014-03,Essex Police,Essex Police,0.369066,51.462306,On or near BRENNAN ROAD,E01016009,Thurrock 018G,Investigation complete; no suspect identified
fb4be357d1d28196582e6c91a50dfd0d0241bbb7b45a02052b81a2d30d0c1bfe,2014-03,Essex Police,Essex Police,1.104573,51.773743,On or near BROOKLANDS GARDENS,E01021988,Tendring 018A,Investigation complete; no suspect identified
6fce10d44e8a2566207a208ef5729e8fe995dabbe956484f0db1e7243ec43117,2014-03,Essex Police,Essex Police,0.098586,51.771475,On or near THE HIDES,E01021851,Harlow 003C,Investigation complete; no suspect identified
8d7618d90263e57af77a893b3908cadad20c670d327198836828a2cf10091df5,2014-03,Essex Police,Essex Police,0.901994,51.891307,On or near RYEGATE ROAD,E01021649,Colchester 007D,Investigation complete; no suspect identified
