Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1915d48d753778ac73b1fbc1b74058703e5754932649f4249893f90af53e35f3,2015-07,Essex Police,Essex Police,,,No location,,,Offender given a caution
4d5e2669bb96ce4dee720db14108896315d42b8830065ba18bd9711f08360705,2015-07,Essex Police,Essex Police,,,No location,,,Investigation complete; no suspect identified
5318d1edce91bff8ae757024f481ce7f8ea20aeeabccee0ca62e364c9dcbc4bf,2015-07,Essex Police,Essex Police,0.714345,51.540114,On or near SOUTHCHURCH ROAD,E01015895,Southend-on-Sea 010A,Suspect charged
be721552a394da686ffe9ee97573d88e9a85bb6f910a5200f9b068fdb3bc589d,2015-07,Essex Police,Essex Police,0.672053,51.546158,On or near LONDON ROAD,E01015823,Southend-on-Sea 005D,Formal action is not in the public interest
95be4ef558ebb6a69747b37620ee0bf76e82120f451fb62125064d2fc2266f34,2015-07,Essex Police,Essex Police,0.755807,51.688577,On or near PROMENADE,E01021873,Maldon 007A,Suspect charged
9d5d32aee108c7494f6bf79e5e2f2f2e949d4a2a91ea7e4cc15b032ec196a745,2015-07,Essex Police,Essex Police,0.558248,51.549793,On or near BROOK ROAD,E01021522,Castle Point 007C,Formal action is not in the public interest
b3b86e2e26e4a0a6ead048c3a1f0428ca8c459c0bd1930eaaca0a2f083a18155,2015-07,Essex Police,Essex Police,0.499508,51.717695,On or near PALMERSTON LODGE,E01021560,Chelmsford 013B,Offender given a caution
c0a530b184e38841baf14b4ef22ba5eb6bb9360fc2281abe41be41e26b94949f,2015-07,Essex Police,Essex Police,0.430744,51.611410,On or near PASSINGHAM AVENUE,E01021259,Basildon 009C,Formal action is not in the public interest
f421a2955988aa5fb2b073872c3536b8f0aabe3e9268d840add82bc6edc6d1c8,2015-07,Essex Police,Essex Police,0.593898,51.597017,On or near CHEAPSIDE WEST,E01021959,Rochford 006E,Offender given a caution
2442b0fd0298a44fbbda9e8479efcc7e4ef11fa9db9669fc33abc021ad040519,2015-07,Essex Police,Essex Police,0.454423,51.750831,On or near TOBRUK ROAD,E01021596,Chelmsford 006E,Formal action is not in the public interest
1ae7d9625502c30318988a51e50d8ea7821554657212ef6009ef5ab2dd7bd1d4,2015-07,Essex Police,Essex Police,0.894191,51.861272,On or near SPENCER ROAD,E01021638,Colchester 018B,Formal action is not in the public interest
5c2fa4d7c592ce48116efeba2e026a45ce894a7b4d151fe7c46ba49da5d9a83f,2015-07,Essex Police,Essex Police,0.894191,51.861272,On or near SPENCER ROAD,E01021638,Colchester 018B,Suspect charged
1759c015c0b579b160a8dabaae2c2eab42a8e7814b6899c8e917d8098a64764d,2015-07,Essex Police,Essex Police,0.484843,51.564159,On or near NORTH CROCKERFORD,E01021323,Basildon 019B,Formal action is not in the public interest
347a3f08e661cd0b568924be9a7e4d03d94135a7498af57d63344462bb410d01,2015-07,Essex Police,Essex Police,0.475214,51.731744,On or near Shopping Area,E01033140,Chelmsford 010F,Offender given a caution
80cc38807fb75c3e0802f407186e29f669bde83575504e26390bf4caa9a1acb7,2015-07,Essex Police,Essex Police,0.282488,51.487496,On or near Shopping Area,E01016011,Thurrock 015B,Local resolution
801376151a3d3f1e1ac534696178f9de62fba307da0b776bd1eb01efe2398a15,2015-07,Essex Police,Essex Police,,,No location,,,Suspect charged
bd0eab51ccbf1e3e3d13a07a292a752f82029ae3db266a3e5ba4e65af2b0d285,2015-07,Essex Police,Essex Police,1.120185,51.782944,On or near JAYWICK LANE,E01022036,Tendring 017C,Suspect charged
6a6ce3438a61ad7ee168c0f2d42fda9311727f981006d409e27e0b487a932a1a,2015-07,Essex Police,Essex Police,1.132492,51.792510,On or near SYCAMORE WAY,E01022032,Tendring 015E,Suspect charged
c764118ab7d415a70db350722dbe33c4d10f6046641a63349fcbd2d2ba4923b2,2015-07,Essex Police,Essex Police,0.679909,51.545583,On or near LONDON ROAD,E01015832,Southend-on-Sea 012F,Suspect charged
88244473028fc29ae627cbfc022a781c9b94d8b79be2efdd1adc421863a88b17,2015-07,Essex Police,Essex Police,0.519982,51.611929,On or near Supermarket,E01021331,Basildon 008A,Suspect charged
05999297eac592e350bbfe8be42010f63611c2a12d83eda752bba56784af32fe,2015-07,Essex Police,Essex Police,0.519982,51.611929,On or near Supermarket,E01021331,Basildon 008A,Suspect charged
0ae613052bca9c0bf99a652904c615af044c03e89889f38efb45eb811075eaa8,2015-07,Essex Police,Essex Police,0.351563,51.492057,On or near MASEFIELD ROAD,E01015965,Thurrock 010C,Formal action is not in the public interest
afffe25d00da26104cf58ccacdfc922476738518c985b834e3fe0fbc933cf5c3,2015-07,Essex Police,Essex Police,0.270445,51.486039,On or near Parking Area,E01016012,Thurrock 015C,Formal action is not in the public interest
6cb935fee094bca19f2993acd8c7cd30767fb3305628ad5b345ddd42d1ef2ee8,2015-07,Essex Police,Essex Police,0.283014,51.510418,On or near Supermarket,E01015976,Thurrock 007F,Local resolution
98a870fbf7b81e06539bbb0da01f73a6d0e8d363d0a0f4e7c80eea173706e911,2015-07,Essex Police,Essex Police,0.323967,51.476321,On or near Pedestrian Subway,E01015954,Thurrock 017D,Local resolution
98bdf42007bbd610684fb8e5d15a9cd98dc44055674e52940a3d8a1f963fff80,2015-07,Essex Police,Essex Police,1.151360,51.814311,On or near Highfield Holiday Park,E01022039,Tendring 010B,Formal action is not in the public interest
b2a86a240c4ae1baaa41621659825c2e69e097adaed33c95dfa9680f00256b1d,2015-07,Essex Police,Essex Police,0.295122,51.520209,On or near SOUTH ROAD,E01015975,Thurrock 006F,Formal action is not in the public interest
dc3f08e87c87481c9f816af6b8da2f4706fbce6f638908ed21e4aa8ffc5fa796,2015-07,Essex Police,Essex Police,0.911734,51.880985,On or near MYRTLE GROVE,E01021688,Colchester 011F,Formal action is not in the public interest
560541ea68a2bb49b78435cf0604a3d4497d9ee306bf23d85a35b186bfea1430,2015-07,Essex Police,Essex Police,0.114475,51.776487,On or near Parking Area,E01021845,Harlow 002B,Formal action is not in the public interest
04f3b51b5e607dca399a23bbcf787bd3ca52d465e6f97b1afb8b18b961157bf4,2015-07,Essex Police,Essex Police,0.895335,51.889691,On or near BALKERNE GARDENS,E01021646,Colchester 007A,Suspect charged
98edcef5a7c5a94704775ab4ea3d5c30b5fc46245873f5f4b08e21774b2d826c,2015-07,Essex Police,Essex Police,0.617106,51.641504,On or near NELSON PLACE,E01021608,Chelmsford 020D,Formal action is not in the public interest
1fd1536f4d661d524de961e7b2b8919815d58c18f9b809c853b750615dc86ca6,2015-07,Essex Police,Essex Police,0.578869,51.880400,On or near TWELVE ACRES,E01021369,Braintree 012D,Offender given a caution
1fd1536f4d661d524de961e7b2b8919815d58c18f9b809c853b750615dc86ca6,2015-07,Essex Police,Essex Police,0.578869,51.880400,On or near TWELVE ACRES,E01021369,Braintree 012D,Offender given a caution
1fd1536f4d661d524de961e7b2b8919815d58c18f9b809c853b750615dc86ca6,2015-07,Essex Police,Essex Police,0.578869,51.880400,On or near TWELVE ACRES,E01021369,Braintree 012D,Offender given a caution
1fd1536f4d661d524de961e7b2b8919815d58c18f9b809c853b750615dc86ca6,2015-07,Essex Police,Essex Police,0.578869,51.880400,On or near TWELVE ACRES,E01021369,Braintree 012D,Offender given a caution
1fd1536f4d661d524de961e7b2b8919815d58c18f9b809c853b750615dc86ca6,2015-07,Essex Police,Essex Police,0.578869,51.880400,On or near TWELVE ACRES,E01021369,Braintree 012D,Offender given a caution
711386f83bb64117e64b32bfad73d873cb949af024d2b3b17029b0812ecc2e70,2015-07,Essex Police,Essex Police,1.158963,51.803710,On or near NIGHTINGALE WAY,E01022041,Tendring 010D,Suspect charged
86db35af5aa8aaad00699394efdd340f2155084d543c32c3e9a69f372a5e5e80,2015-07,Essex Police,Essex Police,1.087300,51.775566,On or near Seawick Holiday Park,E01022045,Tendring 018D,Suspect charged
11e9ee0f9be3bf6ed2b7450be355a15821001b5cb1df4f461472b3d8f375f0f2,2015-07,Essex Police,Essex Police,1.087300,51.775566,On or near Seawick Holiday Park,E01022045,Tendring 018D,Suspect charged
7a04167115fe0169e9b303f3263c2dae28a53d16e53271cc858ad19de4c13e49,2015-07,Essex Police,Essex Police,0.723024,51.864147,On or near OLD ROAD,E01021377,Braintree 014A,Formal action is not in the public interest
379c1b1b44e77f55c7995b0e2c1e8e476395a646ac439c57fa1e9142e969a288,2015-07,Essex Police,Essex Police,0.891263,51.918849,On or near WALNUT DRIVE,E01021680,Colchester 004B,Formal action is not in the public interest
94be52cfe2fc1ac6e1bd6c35035e9f76519825470ab538b9c89c55dc550dd54a,2015-07,Essex Police,Essex Police,0.411563,51.637580,On or near CELANDINE CLOSE,E01021248,Basildon 002C,Offender given a caution
6c7d8393baabe8536bb052a7a9e26d84deca884ca884cf1d36af6c6dcc19ec2a,2015-07,Essex Police,Essex Police,0.467864,51.735073,On or near PARK ROAD,E01033141,Chelmsford 010G,Suspect charged
650320aa268e1d2892631cbce8439129b1030b06129372242f6846d30414bea7,2015-07,Essex Police,Essex Police,0.489842,51.583551,On or near HOLDEN GARDENS,E01021269,Basildon 012C,Suspect charged
14d78872a5942f4d9d573f12ceef8559cc89972cf8c73c2ec1b1765bf8baf4c8,2015-07,Essex Police,Essex Police,0.426904,51.515550,On or near HIGH STREET,E01015989,Thurrock 005A,Suspect charged
f0590eb3d2db495abfeb7164e57cbd6d58652b23b6f467085447949e3d9e8ffc,2015-07,Essex Police,Essex Police,0.428020,51.638311,On or near Supermarket,E01021250,Basildon 001D,Suspect charged
79d9d05748c82f3382af55127490dfc949cf9987f92416b64d936b06e6629c53,2015-07,Essex Police,Essex Police,0.091332,51.745598,On or near PADDOCK MEAD,E01021867,Harlow 011E,Formal action is not in the public interest
413aad14d7a7a420b5f355db90c6c3ec9c524a7f4cfac50bf25c57c49619be57,2015-07,Essex Police,Essex Police,0.903569,51.865690,On or near PRINCE CHARLES ROAD,E01021638,Colchester 018B,Offender given a caution
90143ae14a931f6274e91d74f493c4ecfed5e9e7334da25ea7bd03f7f2da83de,2015-07,Essex Police,Essex Police,1.132611,51.806358,On or near COTTAGE WALK,E01021976,Tendring 013B,Formal action is not in the public interest
df64d40b755d035f2f295222dbc5c022dd2872f608a3b94dd47edbe0211d0bce,2015-07,Essex Police,Essex Police,0.906862,51.865618,On or near QUEEN ELIZABETH WAY,E01021638,Colchester 018B,Formal action is not in the public interest
ac7cd7b58333127b704d9c65eaa59ecd23e897ce7e44d96e61f6072f95107544,2015-07,Essex Police,Essex Police,0.307989,51.475045,On or near WORTHING CLOSE,E01015951,Thurrock 017A,Suspect charged
72f3a56a5773c9f6872b3496afd061eaa77540f1911ce376bc7d97efe2e67262,2015-07,Essex Police,Essex Police,0.486167,51.582325,On or near WHITMORE COURT,E01021267,Basildon 012B,Suspect charged
486b81173413052f01b30045f24582e7016fbc12f2c423379277a4848226d524,2015-07,Essex Police,Essex Police,1.150195,51.799691,On or near Park/Open Space,E01021970,Tendring 016A,Unable to prosecute suspect
419fa9c395b56b3d51006c9c8850aa57fbfae02f01daac598c49dfa874897143,2015-07,Essex Police,Essex Police,0.317489,51.474668,On or near LEWES CLOSE,E01015953,Thurrock 017C,Suspect charged
3b7517bfe4f2d710cb7c18c5a53baf785a4c9a539b09ffa2f56bd7d87e674b42,2015-07,Essex Police,Essex Police,0.516750,51.604695,On or near KERSHAWS CLOSE,E01021342,Basildon 008B,Suspect charged
b4a30f1c83ab5144181455482eaff87a8ba05d36f65d5b8212df77228f30c2b6,2015-07,Essex Police,Essex Police,0.421759,51.485943,On or near COLNE,E01015947,Thurrock 013A,Local resolution
388ff1ef6f83ce4ca8854a79bdf031f500c6efd536517801028b9de068c7edb0,2015-07,Essex Police,Essex Police,0.626249,51.791012,On or near HADRIANS CLOSE,E01033460,Braintree 017F,Unable to prosecute suspect
c430dc6489969b7254ea12af139f1e6835095031014ce665637c8d209aa17b75,2015-07,Essex Police,Essex Police,0.621020,51.644196,On or near TYLERS RIDE,E01021613,Chelmsford 019C,Offender given a caution
a26df55872044fdff6f8c6d4840aff14355e82b6dd271e81ae704affe9dd3c8d,2015-07,Essex Police,Essex Police,0.832437,51.713087,On or near THE SPINNAKER,E01021901,Maldon 006A,Unable to prosecute suspect
8c3c726a87b071c678c961dbf4121afde0a8a38fbaf7f18687215ab7f23b76e2,2015-07,Essex Police,Essex Police,0.513243,51.613368,On or near CHARLOTTE AVENUE,E01021329,Basildon 006B,Offender given a drugs possession warning
865cf686eaef26a08917cb9ceebe742a5999d935016d3353a4464710d51496bf,2015-07,Essex Police,Essex Police,0.058015,51.649958,On or near Sports/Recreation Area,E01021789,Epping Forest 012D,Local resolution
5664350a8713c0aebaf34a56b5f948144022377fc365bf9afb320835ceef1c16,2015-07,Essex Police,Essex Police,1.152226,51.789923,On or near ROSEMARY ROAD,E01022025,Tendring 016B,Suspect charged
93876b61fe9c16b86fb5a7278def6cc1a3bb662bdbac4766354d30f1573a7b70,2015-07,Essex Police,Essex Police,,,No location,,,Formal action is not in the public interest
5f0438fe317ad3adade7f0fa8af013912ec83c0f43bf482b0208d21d3293bd57,2015-07,Essex Police,Essex Police,0.426904,51.515550,On or near HIGH STREET,E01015989,Thurrock 005A,Suspect charged
24037fd2eb0fa6975df7af1c6bdd03d46022a34ecad2d3527c248a75f65a364a,2015-07,Essex Police,Essex Police,0.704765,51.550264,On or near HILL ROAD,E01015861,Southend-on-Sea 004E,Formal action is not in the public interest
a12e32a01a577e5d32d3a45add44a68d3302ec4c1ef036089fae49131055ac40,2015-07,Essex Police,Essex Police,0.540213,51.754970,On or near THE CHASE,E01021536,Chelmsford 005A,Formal action is not in the public interest
7da14629d9abab73a9eb34405a7d348ffb23d62f275ce8906b8a377c70c7560e,2015-07,Essex Police,Essex Police,0.239716,52.012153,On or near ORCHARD CLOSE,E01022074,Uttlesford 002A,Local resolution
251a2e0f787560033be630288c3d6cb2d337f8c6445f53421239c0a059006ac7,2015-07,Essex Police,Essex Police,0.303317,51.476908,On or near EAST STREET,E01016015,Thurrock 015F,Unable to prosecute suspect
0826748a8b4986d699b62ea4224bcae9c328b7f4b9dcfb696360f5442ca5a92b,2015-07,Essex Police,Essex Police,0.479186,51.729430,On or near Parking Area,E01033140,Chelmsford 010F,Suspect charged
0826748a8b4986d699b62ea4224bcae9c328b7f4b9dcfb696360f5442ca5a92b,2015-07,Essex Police,Essex Police,0.479186,51.729430,On or near Parking Area,E01033140,Chelmsford 010F,Suspect charged
9207af4ce8e96f75c051b9e30e19024eec169ad2ca6b5d6512ff9b35de0c6724,2015-07,Essex Police,Essex Police,0.705140,51.545642,On or near HARCOURT AVENUE,E01015899,Southend-on-Sea 010E,Suspect charged
98f8f12f22adecbc585aa7353db2ab7a33b619cb5708cd9f5b0debf8b5e97d59,2015-07,Essex Police,Essex Police,0.705140,51.545642,On or near HARCOURT AVENUE,E01015899,Southend-on-Sea 010E,Suspect charged
53ecec9f8ba1a29b932b31ddcafe9967e2394e71b6fb59b58f740484c3d96999,2015-07,Essex Police,Essex Police,0.728605,51.540521,On or near Supermarket,E01015844,Southend-on-Sea 014F,Suspect charged
4bd4cbcc63b57f72fcfc35a0ffe4a3b231704941faca780d4496033d8641becc,2015-07,Essex Police,Essex Police,0.325332,51.474261,On or near SHERFIELD ROAD,E01015954,Thurrock 017D,Offender given a caution
c7a7d710dffc5cbbcc94b6a0b0e927a1c260ad29a5a38ff57046336ae75c5c4d,2015-07,Essex Police,Essex Police,0.450803,51.522535,On or near THAMES CLOSE,E01015983,Thurrock 002B,Suspect charged
4ef87c53c194a3772d9146a61502b99fd3cfbb788a6472f4ad055ae15797e776,2015-07,Essex Police,Essex Police,0.586157,51.528622,On or near NORFOLK CLOSE,E01021506,Castle Point 008E,Offender given a caution
1aa85b29b0db4aa5ee158711a8c5f49f7d22f464d68aebd5c4fd1545f911cc6d,2015-07,Essex Police,Essex Police,0.913179,51.885796,On or near SIMONS LANE MAGDALEN GREEN,E01021686,Colchester 011D,Offender given a caution
76ae72ce4cea9f672a403f6d725c05131ff9a186f898fb5b5dc0a182b0f20730,2015-07,Essex Police,Essex Police,0.325332,51.474261,On or near SHERFIELD ROAD,E01015954,Thurrock 017D,Suspect charged
a3c88a917672f7983644b858021004ef79a6091ecce56e8df7794c00da665626,2015-07,Essex Police,Essex Police,0.501584,51.578651,On or near BOCKINGHAM GREEN,E01021302,Basildon 013B,Unable to prosecute suspect
a3c88a917672f7983644b858021004ef79a6091ecce56e8df7794c00da665626,2015-07,Essex Police,Essex Police,0.501584,51.578651,On or near BOCKINGHAM GREEN,E01021302,Basildon 013B,Unable to prosecute suspect
436ededf4dd2607ba877a7c6c44aa107b2eaa423bcb3499a708d49e7bd09a789,2015-07,Essex Police,Essex Police,0.689093,51.553827,On or near Hospital,E01015858,Southend-on-Sea 004B,Suspect charged
60293eab02e22bce5a4b1b6aef37b48b08ceb4532b1c7d282d33d719a51e35fa,2015-07,Essex Police,Essex Police,0.898252,51.871335,On or near MARIO WAY,E01021642,Colchester 018F,Suspect charged
1b1705e710967a61cfa1c853c6a60845f3e26d099f3f954bc94c30c13156b9f5,2015-07,Essex Police,Essex Police,0.325332,51.474261,On or near SHERFIELD ROAD,E01015954,Thurrock 017D,Suspect charged
6062c2d1e96f5c9e988a7fefaffba71db7f974556c08777733a3fd315d9ec050,2015-07,Essex Police,Essex Police,1.126245,51.795708,On or near FARMERS WAY,E01022031,Tendring 015D,Suspect charged
c31f58b28254273b37b6d1bdfca2a7230e66ab4afd60406ba63fb73cc242414e,2015-07,Essex Police,Essex Police,1.126245,51.795708,On or near FARMERS WAY,E01022031,Tendring 015D,Suspect charged
cb6744002c11500b3ff7d2937245edcf68f18cead11696592df60bf336b1c439,2015-07,Essex Police,Essex Police,0.486167,51.582325,On or near WHITMORE COURT,E01021267,Basildon 012B,Suspect charged
9e0a200b1a87ab2d00947f2542ab286a9c4d3129a23180dc93ac9700be6480e7,2015-07,Essex Police,Essex Police,0.708533,51.543990,On or near VICTORIA AVENUE,E01015895,Southend-on-Sea 010A,Suspect charged
629969f5d022d0fcfdfba068af87b5930f48cde58372e2b861943f62d3c330cf,2015-07,Essex Police,Essex Police,0.412102,51.625680,On or near SHANKLIN AVENUE,E01021244,Basildon 004A,Unable to prosecute suspect
41617ed7410dbb561f82860e22a9b597b456297b2f1ff231b0fda8d68dd2a6ef,2015-07,Essex Police,Essex Police,0.484772,51.629506,On or near DE BEAUVOIR CHASE,E01021604,Chelmsford 018D,Suspect charged
5160481ab6d47b38cdd8406fe70c3e5799b8f87a250ec14c2bffb158c3832d01,2015-07,Essex Police,Essex Police,0.716140,51.539731,On or near WARRIOR SQUARE EAST,E01015852,Southend-on-Sea 015B,Unable to prosecute suspect
19e7a939c2de154c109604b5d43957a5c0ced28c63147f9cca04e47e4a49ca79,2015-07,Essex Police,Essex Police,0.214907,51.870273,On or near Parking Area,E01022059,Uttlesford 009A,Local resolution
19e7a939c2de154c109604b5d43957a5c0ced28c63147f9cca04e47e4a49ca79,2015-07,Essex Police,Essex Police,0.214907,51.870273,On or near Parking Area,E01022059,Uttlesford 009A,Offender given a caution
19e7a939c2de154c109604b5d43957a5c0ced28c63147f9cca04e47e4a49ca79,2015-07,Essex Police,Essex Police,0.214907,51.870273,On or near Parking Area,E01022059,Uttlesford 009A,Offender given a caution
c3e9ee56485e0e9caf62f8487253d48f768fb606cb5879cb82518ceb70ed1663,2015-07,Essex Police,Essex Police,0.328178,51.472460,On or near CONWAY GARDENS,E01015952,Thurrock 017B,Unable to prosecute suspect
c6d08b63f70403949e81ff5716982bd13985b26828ade6c2a3ae08d474274a8e,2015-07,Essex Police,Essex Police,0.934305,51.891962,On or near CONIFER CLOSE,E01021697,Colchester 008B,Suspect charged
c6d08b63f70403949e81ff5716982bd13985b26828ade6c2a3ae08d474274a8e,2015-07,Essex Police,Essex Police,0.934305,51.891962,On or near CONIFER CLOSE,E01021697,Colchester 008B,Suspect charged
cffbfe3ab1a58230f88b97bf909bdc9a27c012901d80c591d39e36b2595f367d,2015-07,Essex Police,Essex Police,0.303257,51.621059,On or near Shopping Area,E01021433,Brentwood 007A,Suspect charged
543a1693b16a655b35527e0b93dddc45d5558bf0387a6da0daca5df1225aa876,2015-07,Essex Police,Essex Police,0.729220,51.545498,On or near CENTRAL AVENUE,E01015870,Southend-on-Sea 006B,Unable to prosecute suspect
73d58ef5a51c8b4f343a427697bd7beb2bdb9732f326fc5e25175ce672ac37f8,2015-07,Essex Police,Essex Police,0.499503,51.580459,On or near LITTLEBURY GREEN,E01021307,Basildon 011C,Local resolution
8ef12fc1976a2c70f6adf56a92a5eda3c680173ad6a41ed2f745eed2e386b9b5,2015-07,Essex Police,Essex Police,0.302207,51.620297,On or near HIGH STREET,E01021433,Brentwood 007A,Suspect charged
93629e5851b9c64c0d45f72e2ab1cb4520b580fb40dd53119814de990c6a5dc9,2015-07,Essex Police,Essex Police,0.444115,51.572875,On or near BOYTONS,E01021291,Basildon 016E,Formal action is not in the public interest
13b0885c0cd42c69ff346dcd53f9d3badec80e3f01ec3c37dec928f6a810c60d,2015-07,Essex Police,Essex Police,0.499503,51.580459,On or near LITTLEBURY GREEN,E01021307,Basildon 011C,Formal action is not in the public interest
081a61da2254ae0e42d232795a46b3e50829e2ea0d6d6061babb42910e8b523e,2015-07,Essex Police,Essex Police,0.499503,51.580459,On or near LITTLEBURY GREEN,E01021307,Basildon 011C,Formal action is not in the public interest
b1563bd7b871d60363a51129c5f2b17af602e97a8cac31a3cd3098b16f1c733e,2015-07,Essex Police,Essex Police,0.817185,51.629803,On or near CROUCH ROAD,E01021879,Maldon 008D,Suspect charged
d766f2684f616aae9e73119f9fcadc64d4f6eaadaaae39a5ec470d2a1553959c,2015-07,Essex Police,Essex Police,0.456512,51.570458,On or near Shopping Area,E01021318,Basildon 015C,Local resolution
070c8df76eb2bcd7bdad19460cc628917f3d969f584ead64d5c8fe9b09f075d8,2015-07,Essex Police,Essex Police,0.896245,51.888706,On or near HEAD STREET,E01021649,Colchester 007D,Offender given a caution
991cdc2aac336c5abe7b87f6329193b49742e503669388d43641b508c7b1c3a0,2015-07,Essex Police,Essex Police,1.146798,51.805062,On or near YARMOUTH CLOSE,E01021975,Tendring 013A,Offender given a caution
c8b587af4c67eb5381344a57ab67720fe009e81210307453aefc7bc8bc435538,2015-07,Essex Police,Essex Police,0.092373,51.766253,On or near LUTHER KING ROAD,E01021868,Harlow 007B,Offender given penalty notice
07aaf9b8fd84f73a4ef0e5709e610bdfb28ab3cc8d354c4897b6f721f6c64564,2015-07,Essex Police,Essex Police,0.893600,51.887800,On or near Pedestrian Subway,E01021649,Colchester 007D,Unable to prosecute suspect
2ee56ff104249f30b5c1cf0ba6b67d60f87583b2d7177e84bb4f43c4b4b09a6e,2015-07,Essex Police,Essex Police,0.634183,51.939662,On or near MITCHELL AVENUE,E01021393,Braintree 004E,Suspect charged
3b0d24e6019bf092e79467cd0dfa43083e3b8c0db48bc5020932fbcaf57d5107,2015-07,Essex Police,Essex Police,0.094542,51.776475,On or near Sports/Recreation Area,E01021843,Harlow 004E,Formal action is not in the public interest
0679421066007b0092d6b1e5e95f2c01de4d5f327086bc5acfe7e2c041dc2c1c,2015-07,Essex Police,Essex Police,1.156025,51.807764,On or near FALCON WAY,E01022041,Tendring 010D,Formal action is not in the public interest
be67a3dda0118e238f09c66bfbc81abe9494c09b92d1435875cc53cee6923b86,2015-07,Essex Police,Essex Police,0.460902,51.727431,On or near BELLE VUE,E01021578,Chelmsford 010B,Formal action is not in the public interest
cf650a54bf51a6bda8de1470e1a4eb0c07fbcbc139f8ebe2fc7e8810a9248bb4,2015-07,Essex Police,Essex Police,0.741143,51.530758,On or near Parking Area,E01015891,Southend-on-Sea 016C,Offender given a caution
5d162cf96891f1a312ced8af4309c19909ab4dce34b111bfdacc4871f43d2507,2015-07,Essex Police,Essex Police,0.373301,51.483417,On or near VIGERONS WAY,E01015933,Thurrock 012A,Local resolution
3fd67b0d6b550bd8bc4d42fb08212933dbc232d396c6ca4ca8a6e44731b2daf7,2015-07,Essex Police,Essex Police,0.483829,51.556132,On or near GOLDINGS CRESCENT,E01021300,Basildon 022A,Suspect charged
b7fdd3c846ea32015cc9984b6248b9950f1d7a1647ba4eb3e5ba378fb6fe7b1a,2015-07,Essex Police,Essex Police,0.633099,51.943508,On or near Petrol Station,E01021387,Braintree 004A,Suspect charged
5ca4b3259fc9b27b1c7b468bf510673571e8db9a2e7dc3c86bbeccc7bf649db0,2015-07,Essex Police,Essex Police,0.375074,51.861320,On or near Petrol Station,E01022068,Uttlesford 007C,Offender given a caution
d47c291e6fadb41643d4e79ffbb5b8162379d4a1422722d5100a51e7823948b0,2015-07,Essex Police,Essex Police,0.723660,51.537668,On or near SOUTHCHURCH AVENUE,E01015839,Southend-on-Sea 014A,Unable to prosecute suspect
5b4a48561dbc267083f2c31498715714938b01576eabe2eb29a370377e90df60,2015-07,Essex Police,Essex Police,0.374355,51.483468,On or near ST AUGUSTINE ROAD,E01015933,Thurrock 012A,Suspect charged
e6f0433b2a003a79ddd539f9361c55d5d00977568a082025ef74ab9dd4834727,2015-07,Essex Police,Essex Police,1.075399,51.813734,On or near Oaklands Holiday Park,E01022047,Tendring 018E,Suspect charged
e752ad5a7a9fd88c192ba55287bcf8bcfbb049c236f37d5c3b84031875aea2da,2015-07,Essex Police,Essex Police,0.530090,51.615254,On or near CAMOMILE DRIVE,E01021336,Basildon 005B,Suspect charged
ead272c45fb7c6de9dd28c2daa31c8958b66cd1004b36d062870e90998ec50ce,2015-07,Essex Police,Essex Police,1.052755,51.938845,On or near NICHOLS CLOSE,E01022014,Tendring 003C,Local resolution
b7553de07ddb66baefa466a638823f5a926cc9552e5746ab3fc2f704e8fc3dc2,2015-07,Essex Police,Essex Police,0.710838,51.536436,On or near NELSON MEWS,E01015852,Southend-on-Sea 015B,Unable to prosecute suspect
e54f479be5f0ff33a9b2b7f9242a2280bc782759e236a41efcaa5550a9f98c76,2015-07,Essex Police,Essex Police,0.461228,51.569334,On or near Pedestrian Subway,E01021318,Basildon 015C,Suspect charged
c37692a00f63be7e2029d604877799873fcdf7f05c53bd314cb79a8ea31c716b,2015-07,Essex Police,Essex Police,0.080201,51.750211,On or near MILWARDS,E01021864,Harlow 011C,Unable to prosecute suspect
d4a911be8e44aca75e3a25b48d81475f219bdb6461cfb8794c2339dbae8ee090,2015-07,Essex Police,Essex Police,0.340369,51.497659,On or near BROOKMAN'S AVENUE,E01015966,Thurrock 010D,Formal action is not in the public interest
d4a911be8e44aca75e3a25b48d81475f219bdb6461cfb8794c2339dbae8ee090,2015-07,Essex Police,Essex Police,0.340369,51.497659,On or near BROOKMAN'S AVENUE,E01015966,Thurrock 010D,Formal action is not in the public interest
c8f9409493fe19d19451b6ded81f62f3dc1d2a9e1dc1d1f8908294a1cf952d03,2015-07,Essex Police,Essex Police,0.936028,51.885831,On or near BALFE COURT,E01033722,Colchester 008H,Formal action is not in the public interest
c8f9409493fe19d19451b6ded81f62f3dc1d2a9e1dc1d1f8908294a1cf952d03,2015-07,Essex Police,Essex Police,0.936028,51.885831,On or near BALFE COURT,E01033722,Colchester 008H,Formal action is not in the public interest
08fbaece5d9ce738257057af08abc6a8cddd3afa2c1cd857b32d528275090821,2015-07,Essex Police,Essex Police,0.715773,51.533579,On or near PIER HILL,E01015852,Southend-on-Sea 015B,Offender given a caution
fd0c172df1554c2703c6426aa8a710d0e7904616093b2a9697f83a120571882d,2015-07,Essex Police,Essex Police,0.456169,51.571868,On or near Pedestrian Subway,E01021318,Basildon 015C,Unable to prosecute suspect
