Year,Quarter,MeasurementVar,MeasurementLevel,MeasurementType,Geography,HouseholdType,Sex,Age,CharacteristicVar,Characteristic,Estimate,StandardError,UnweightedCount
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Cohabiting,71.91888488,9.500441129,22
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Divorced/Legally dissolved partnership,63.32733567,4.359689366,167
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Living as a couple,74.84523697,1.988878909,531
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Married/civil partnered,74.97602405,2.046999502,509
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Not living as a couple,73.29108791,1.197663486,1747
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Separated,59.00770955,10.46003788,23
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Single,72.09001778,4.730946231,111
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,livharm1a,Widowed,74.81485881,1.272195903,1446
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,nsethgrp,Asian/Asian British,82.53725147,9.658525003,17
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,nsethgrp,Black/African/Caribbean/Black British,65.36208546,14.4137121,11
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,nsethgrp,Mixed/multiple ethnic groups,100,0,4
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,nsethgrp,Other ethnic group,48.8862048,20.00426938,7
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,nsethgrp,White,73.86353226,1.049278485,2242
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Constrained city dwellers,75.73995828,3.123853101,216
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Cosmopolitans,66.03829484,8.520934801,40
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Ethnicity central,74.01050351,6.064258029,52
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Hard-pressed living,77.01023826,2.260699066,456
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Multicultural metropolitans,76.24780416,3.959693733,155
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Rural residents,75.45153394,2.454840131,367
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Suburbanites,72.56362599,2.093236595,564
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,oa_sup11,Urbanites,70.09165971,2.403419499,431
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,pub3,Less than once a week,62.86925028,3.86407091,221
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,pub3,None,75.23845554,1.102392664,1982
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,pub3,Once a week or more often,72.47444904,5.264094026,78
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,r10sec4a,Intermediate occs,73.58587355,1.912195546,626
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,r10sec4a,Managerial and professional occs,68.41952287,2.359884426,514
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,r10sec4a,Never worked and long term unemployed,82.47123236,3.261065605,149
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,r10sec4a,Not classified,63.71745286,13.33465235,14
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,r10sec4a,Routine and manual occs,75.64573084,1.532484755,978
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,remploy2a,Economically inactive,73.83491259,1.061685691,2212
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,remploy2a,Economically inactive: long-term/temp sick/ill,65.88801913,13.51933523,14
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,remploy2a,Economically inactive: looking after family/home,75.63044169,8.447737211,31
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,remploy2a,Economically inactive: other,78.28008944,15.82134376,6
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,remploy2a,Economically inactive: retired,73.84899997,1.075599476,2161
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,remploy2a,Employed,74.84719292,6.099946359,69
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,rural3,Rural,76.5388575,1.886230465,574
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,rural3,Urban,73.07572858,1.227892319,1707
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,sex,Female,73.86645557,1.040063657,2281
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,struct4,Children,53.29773392,17.92370709,9
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,struct4,No children,74.00314338,1.03296245,2272
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tenharm,Owners,71.97817828,1.225864005,1688
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tenharm,Private rented sector,74.73494407,4.318330678,115
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tenharm,Renters,79.67732018,1.766507632,588
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tenharm,Social rented sector,80.94532986,1.85815569,473
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,Total,Total,73.86645557,1.040063657,2281
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tothhin3,"10,000-19,999",74.29186042,1.768530464,741
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tothhin3,"20,000-29,999",73.0993666,3.076792213,229
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tothhin3,"30,000-39,999",66.53490321,5.836803226,85
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tothhin3,"40,000-49,999",61.64561613,9.312736728,35
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tothhin3,"50,000 or more",71.91296048,6.329038219,49
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tothhin3,No income stated or not enough information provided,73.3717016,2.105718046,559
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,tothhin3,"Under 10,000",76.95513881,1.843680784,582
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,weekday2,3-7 hours,73.94099318,1.964788417,588
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,weekday2,7 plus hrs,68.98838779,7.819193014,39
2015,2,patt3,Person,Perception,England and Wales, ,Female,75+,weekday2,Less than 3 hrs,73.88720958,1.271724611,1644
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,accharm3,Detached house,68.76835675,3.342929134,226
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,accharm3,Flats/maisonettes,58.63402751,4.533385461,178
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,accharm3,House,62.48340634,1.752607971,913
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,accharm3,Other accommodation,100,0,1
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,accharm3,Semi-detached house,62.18555846,3.062547903,310
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,accharm3,Terraced house,58.97984759,2.807809076,377
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,agegrp7,16-24,61.69647772,1.623365761,1107
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,club3,1-3 times,57.69192127,3.222901087,273
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,club3,4+ times,67.58059428,5.096903622,112
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,club3,None,62.15021664,2.022822924,722
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,depremp3,20% least deprived,65.95596882,3.752937615,194
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,depremp3,20% most deprived,58.52312235,3.44106282,245
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,depremp3,Deciles 3 - 8,60.89700857,2.256965315,583
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,educat3,Apprenticeship or A/AS level,60.67797081,2.729687277,370
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,educat3,Degree or diploma,62.60899784,3.341102905,287
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,educat3,None,69.48613481,5.424959295,91
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,educat3,O level/GCSE,61.8059507,2.941528116,334
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,educat3,Other,39.62168581,12.79054163,19
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,East Midlands,72.01866891,3.898954798,131
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,East of England,65.84450027,4.331295027,126
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,England,61.2930075,1.673314284,1022
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,London,49.04974431,5.008567755,118
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,North East,65.00788542,5.788583607,81
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,North West,58.61022699,4.878672012,122
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,South East,63.14270562,4.314427576,137
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,South West,65.10016677,5.489947639,116
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,Wales,69.21828705,6.194273222,85
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,West Midlands,60.93346987,5.031805087,113
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,gor,Yorkshire and The Humber,58.41006577,5.397232805,78
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,illONS,Disability/illness ONS,51.74906348,5.010825887,114
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,illONS,Limiting disability/illness,38.93100864,6.178121558,74
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,illONS,No disability/illness,62.81763274,1.699396615,992
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,illONS,Non-limiting disability/illness,75.60350092,7.873169346,40
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,incivgrp,High,61.61964779,6.387794784,80
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,incivgrp,Low,61.87955284,1.712526059,1015
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,livharm1a,Cohabiting,57.08943804,5.105250088,129
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,livharm1a,Divorced/Legally dissolved partnership, , ,0
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,livharm1a,Living as a couple,59.26924133,4.611028353,155
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,livharm1a,Married/civil partnered,68.70205019,9.722222908,26
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,livharm1a,Not living as a couple,62.08571242,1.724199447,950
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,livharm1a,Single,62.08571242,1.724199447,950
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,nsethgrp,Asian/Asian British,69.90342716,5.169281805,88
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,nsethgrp,Black/African/Caribbean/Black British,42.49432327,7.976509791,47
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,nsethgrp,Mixed/multiple ethnic groups,53.33049821,10.98905167,26
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,nsethgrp,Other ethnic group,80.72363818,8.901193078,18
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,nsethgrp,White,61.82627733,1.761133644,925
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Constrained city dwellers,61.85344349,6.406666719,76
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Cosmopolitans,65.61387035,6.071392206,92
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Ethnicity central,47.23180975,6.828623615,70
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Hard-pressed living,60.33046346,3.629837406,212
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Multicultural metropolitans,59.08891516,3.928641044,167
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Rural residents,69.63689149,5.062262598,108
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Suburbanites,66.09294435,3.785972885,194
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,oa_sup11,Urbanites,61.80213161,3.772999549,188
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,pub3,Less than once a week,62.26222804,2.981458387,358
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,pub3,None,61.08306438,2.65607285,416
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,pub3,Once a week or more often,61.94011357,2.983444085,332
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,r10sec4a,Full-time students,64.12555089,2.617207904,401
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,r10sec4a,Intermediate occs,72.86678851,4.889647102,95
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,r10sec4a,Managerial and professional occs,68.08720249,4.599907809,147
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,r10sec4a,Never worked and long term unemployed,57.4861539,6.442906883,76
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,r10sec4a,Not classified,68.64381966,25.41934164,4
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,r10sec4a,Routine and manual occs,54.26390071,2.944521621,384
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Economically inactive,62.34518369,2.899935512,336
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Economically inactive: long-term/temp sick/ill,33.03041947,11.09831733,21
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Economically inactive: looking after family/home,57.80357597,24.07820837,5
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Economically inactive: other,49.71811773,10.81554839,23
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Economically inactive: retired,100,0,1
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Economically inactive: student,64.59575544,3.121937252,286
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Employed,61.42571429,2.161937705,671
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,remploy2a,Unemployed,61.08182684,5.53553755,100
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,rural3,Rural,67.94742612,3.709213369,187
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,rural3,Urban,60.71392219,1.785807198,920
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,sex,Male,61.69647772,1.623365761,1107
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,struct4,Children,61.01619815,3.067674418,305
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,struct4,Lone parent,31.09171607,24.79632148,4
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,struct4,No children,62.02199414,1.937110338,798
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tenharm,Owners,66.1438965,2.759638356,366
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tenharm,Private rented sector,61.10303593,2.456529498,508
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tenharm,Renters,60.12027833,2.057505637,719
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tenharm,Social rented sector,57.57259001,3.836708344,211
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,Total,Total,61.69647772,1.623365761,1107
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tothhin3,"10,000-19,999",60.43767742,4.194139904,149
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tothhin3,"20,000-29,999",68.30222692,4.642869123,128
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tothhin3,"30,000-39,999",64.75339572,5.1867867,103
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tothhin3,"40,000-49,999",67.51851349,5.346818679,91
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tothhin3,"50,000 or more",59.79862471,4.375979385,164
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tothhin3,No income stated or not enough information provided,60.18260962,2.743666158,386
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,tothhin3,"Under 10,000",56.07702355,6.232694105,86
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,weekday2,3-7 hours,59.90085041,3.062772433,317
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,weekday2,7 plus hrs,61.91619825,2.052226926,694
2015,2,patt3,Person,Perception,England and Wales, ,Male,16-24,weekday2,Less than 3 hrs,66.66304257,5.598882569,94
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,accharm3,Detached house,68.03879289,0.869828261,3862
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,accharm3,Flats/maisonettes,65.78650991,1.32508423,2116
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,accharm3,House,66.57535625,0.519064976,12175
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,accharm3,Other accommodation,77.5500081,7.002579703,46
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,accharm3,Semi-detached house,66.5786706,0.865106548,4301
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,accharm3,Terraced house,65.34609096,0.923587468,4012
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,agegrp7,16-24,61.69647772,1.623365761,1107
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,agegrp7,25-34,66.78711775,1.217890249,1991
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,agegrp7,35-44,69.36250325,1.075734875,2365
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,agegrp7,45-54,66.05342354,1.100199555,2536
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,agegrp7,55-64,65.67570106,1.128691935,2371
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,agegrp7,65-74,65.49513735,1.102847706,2409
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,agegrp7,75+,71.49353065,1.219032514,1723
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,club3,1-3 times,62.97891471,1.916413206,920
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,club3,4+ times,64.47534987,4.215544661,186
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,club3,None,66.81310968,0.494022198,13392
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,depremp3,20% least deprived,69.02091394,1.004255016,2766
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,depremp3,20% most deprived,62.56698769,1.177873674,2516
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,depremp3,Deciles 3 - 8,66.91919573,0.649398341,8021
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,educat3,Apprenticeship or A/AS level,66.38650614,1.003364483,3232
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,educat3,Degree or diploma,65.4925839,0.761809361,5595
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,educat3,None,69.792245,1.055028173,2729
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,educat3,O level/GCSE,65.55141089,1.155058971,2294
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,educat3,Other,66.47219294,2.351785701,608
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,East Midlands,68.22810482,1.486291643,1381
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,East of England,69.02793898,1.382661975,1726
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,England,66.51580407,0.503827703,13303
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,London,65.33020638,1.510950652,1426
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,North East,64.91304525,1.961325075,912
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,North West,64.74315551,1.41171675,1676
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,South East,65.49353765,1.275281674,1904
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,South West,70.22636019,1.501458414,1587
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,Wales,64.92358576,1.731683007,1199
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,West Midlands,67.72012474,1.500263653,1391
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,gor,Yorkshire and The Humber,63.90664005,1.542792763,1300
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,illONS,Disability/illness ONS,62.55926745,1.005905768,3468
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,illONS,Limiting disability/illness,62.00492596,1.161617035,2627
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,illONS,No disability/illness,67.41960166,0.544048491,11002
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,illONS,Non-limiting disability/illness,64.05523221,2.011605369,837
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,incivgrp,High,62.47858065,2.355970522,658
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,incivgrp,Low,66.74122129,0.497292377,13676
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Cohabiting,64.67668107,1.406984483,1516
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Divorced/Legally dissolved partnership,63.12065875,1.713491252,1090
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Living as a couple,67.6130702,0.568712791,8717
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Married/civil partnered,68.31344288,0.609646373,7201
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Not living as a couple,64.32647759,0.839272322,5742
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Separated,68.15346892,3.071902666,378
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Single,63.56155408,1.036837656,3421
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,livharm1a,Widowed,71.17695228,1.744086643,853
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,nsethgrp,Asian/Asian British,73.57325688,1.836597654,798
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,nsethgrp,Black/African/Caribbean/Black British,58.48261605,3.12946273,366
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,nsethgrp,Mixed/multiple ethnic groups,57.93715267,5.61430286,119
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,nsethgrp,Other ethnic group,76.55499757,4.328032344,116
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,nsethgrp,White,66.09893735,0.514878113,13084
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Constrained city dwellers,63.46961119,1.832077358,1018
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Cosmopolitans,64.41600853,2.70956988,497
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Ethnicity central,63.93668421,2.337754324,634
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Hard-pressed living,65.92385718,1.11696995,2734
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Multicultural metropolitans,64.79611575,1.379071149,1650
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Rural residents,71.53041789,1.161792599,2038
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Suburbanites,67.28061637,0.987811128,3211
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,oa_sup11,Urbanites,66.4357339,1.031805184,2720
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,pub3,Less than once a week,66.79610917,0.88582991,4270
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,pub3,None,67.34382892,0.692060161,6731
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,pub3,Once a week or more often,64.30948659,0.995103774,3495
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,r10sec4a,Full-time students,64.62447515,2.462302459,462
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,r10sec4a,Intermediate occs,68.7630341,0.994794583,2952
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,r10sec4a,Managerial and professional occs,65.68568998,0.747080316,5457
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,r10sec4a,Never worked and long term unemployed,63.6973878,3.199025257,352
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,r10sec4a,Not classified,73.26822647,5.037941803,92
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,r10sec4a,Routine and manual occs,66.29616794,0.851718753,5187
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Economically inactive,65.94057372,0.820765101,5242
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Economically inactive: long-term/temp sick/ill,58.84408819,2.290880594,653
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Economically inactive: looking after family/home,60.19735914,5.87093345,94
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Economically inactive: other,61.44405607,4.638673979,153
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Economically inactive: retired,68.07024886,0.840286537,4016
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Economically inactive: student,64.78642813,2.975476521,326
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Employed,66.82467692,0.599219665,8885
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,remploy2a,Unemployed,62.5238988,3.058964632,369
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,rural3,Rural,69.15246956,0.92899605,3312
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,rural3,Urban,65.81114029,0.555673659,11190
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,sex,Male,66.42938782,0.485544903,14502
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,struct4,Children,69.14622948,0.920158089,3131
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,struct4,Lone parent,58.8957466,4.753342279,114
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,struct4,No children,65.44904429,0.566570982,11257
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tenharm,Owners,67.65700774,0.580519367,9614
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tenharm,Private rented sector,66.50597675,1.142888916,2707
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tenharm,Renters,64.5501349,0.860908479,4823
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tenharm,Social rented sector,61.24161312,1.292771721,2116
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,Total,Total,66.42938782,0.485544903,14502
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tothhin3,"10,000-19,999",67.20999038,1.079527796,2633
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tothhin3,"20,000-29,999",67.37178816,1.129818166,2273
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tothhin3,"30,000-39,999",66.33902083,1.305966228,1817
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tothhin3,"40,000-49,999",69.52269828,1.484274316,1319
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tothhin3,"50,000 or more",66.3004699,1.035373677,2900
2015,2,patt3,Person,Perception,England and Wales, ,Male,16+,tothhin3,No income stated or not enough information provided,64.02229169,1.231602809,2265
