Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
48a2c93b82eac3822972b8ee471938ba1f60bacf97eae34fc6956190f874f79a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458690,51.756419,On or near COMMONS LANE,E01023351,Dacorum 015C,Offender given a drugs possession warning
0f2fa3e69b0994a5e532f884e775d2be4157f66d681cda7cb4e9ae8409e0c903,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364750,51.648657,On or near AVENUE RISE,E01023563,Hertsmere 012F,Offender given a caution
e0bf5449965dc1638ee350555c3eec95e0034642c0e8d81a1230dd520ccf589c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032042,51.714053,On or near CARLETON ROAD,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
30ce7cedb11ce6b9e83a8660670b5a1e490ab801350514b31582c32af938f50a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.151096,51.812197,On or near THE SQUARE,E01023502,East Hertfordshire 011D,Investigation complete; no suspect identified
c1b94e22da4fc798e6273ff74a248d67bbbf739effe761f30511edde2d6deef4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.102162,51.905685,On or near MILL LANE,E01023493,East Hertfordshire 003F,Investigation complete; no suspect identified
652cce6a01f6e4ec74e25b68831998dc0e849d7654f2fa6df65c7246ec91a295,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
7ea8b8898cade66d817bc937fa9fb7c554b9b4d69bd90cd8948dd0d2c9ee72ce,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
f3419bb697191504b35e215d4dd421f52ddc9200c1ba0427687c6b5b87062ed6,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
3026135187c551467c7413a8b8f799f7a9399d7387439aad60bf519cc700fd85,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159879,51.870846,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
63eecaee347c87a87a5f73b7ecf4df032b1d595c127da1b4d34d3cd241319da5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165867,51.862158,On or near MILL STREET,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
4fb8417810079aa9d90384f0c52cbe5004b4073c01ae4b8ed2ab61ff445f7c3c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134066,51.860131,On or near MILLERS CLOSE,E01023461,East Hertfordshire 008F,Investigation complete; no suspect identified
905a8ca90100c66c70380a350ddac19fdcc3285937b4d9b0d13662eca5de21ea,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160260,51.864563,On or near NURSERY ROAD,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
3aaf550fda32f6b332081240d079df1cf3ff275abed719aaf2822f9a696dc8bc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.153743,51.855528,On or near MAGNAVILLE ROAD,E01023457,East Hertfordshire 008B,Investigation complete; no suspect identified
ba56fd7c807c4a58f02e06abb8f1ac874ab19de2b0379549fe504c688fdcda1a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157699,51.865968,On or near JERVIS ROAD,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
d3e20fc5adcb41306b022ec9bd2f89e1e69f11c4c796e5cdd72969db32c39b03,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158674,51.868737,On or near PORTLAND ROAD,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
94ceb7097ef5ce77fca1c228099edaa3293173a2ed62b3d10670dcea848206ff,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.180113,51.875914,On or near HEATH ROW,E01023440,East Hertfordshire 005C,Investigation complete; no suspect identified
b2f38189f069559115e5d53202d2c4cab5ed59e86b16a1503c358a2b0731e596,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134443,51.874854,On or near Petrol Station,E01023454,East Hertfordshire 003C,Investigation complete; no suspect identified
ecbc276a06ae746f59af8c16884201b6a7acf06c2ad495e66b62e8aacbc331c0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159879,51.870846,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
a795fce8c538e8793596c5d5ff413a9cbd2d495faee5b4c87d2cf039ed4ce2f3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160260,51.864563,On or near NURSERY ROAD,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
0e120da85553c164a377a8c0e594f5ec5d9b84757ae6e2cdcf5293e87e2273e1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.141502,51.875418,On or near PATMORE CLOSE,E01023453,East Hertfordshire 003B,Investigation complete; no suspect identified
b763c907ef64358420771a226e5db8e4a092dfffa9a2b75112d4cc035ba9448d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.178835,51.866909,On or near HAYMEADS LANE,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
4cb836acc782b2970f4cc169a21c347c58c96b9ffd8bdf0c637148a4dab88c1e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.155328,51.856785,On or near THORNBERA GARDENS,E01023457,East Hertfordshire 008B,Investigation complete; no suspect identified
8b427f2fbfd603074639b801329861fede6998fa846eb10e6443c60cb5f9e454,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.155685,51.854233,On or near PARK AVENUE,E01023460,East Hertfordshire 008E,Investigation complete; no suspect identified
165445ddd3d9fa3f389adce4a8ae3e3d86c0905552080e507c7eab82ce4e22cc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.168321,51.870601,On or near LIMES CRESCENT,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
165445ddd3d9fa3f389adce4a8ae3e3d86c0905552080e507c7eab82ce4e22cc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.168321,51.870601,On or near LIMES CRESCENT,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
69917c830df834536bfce78d0d72776b0350875377ab6af44eab0af68f63153b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.173872,51.882072,On or near OAKLANDS PARK,E01023451,East Hertfordshire 004C,Investigation complete; no suspect identified
feee821412d2813d11436a77d93179aefb45b93651baa663a66faa5542df1218,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154451,51.863356,On or near KNIGHTS ROW,E01023447,East Hertfordshire 007E,Investigation complete; no suspect identified
84cab84126c80dea276339db96e8e450232d8b76bff0d0a7dca578d5471acca9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.143662,51.858212,On or near Supermarket,E01023448,East Hertfordshire 007F,Investigation complete; no suspect identified
b1239c2739cb4b5d3dc7f332de8591fde4ac7f0787ff367f986f32d4e5fe8f52,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160767,51.864221,On or near THE CHASE,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
b1223ac6e09d6c10c8d4b917c31f7078fa72d66d1c4a94cabf0b4c31358ab7c7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159521,51.870664,On or near POTTER STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
664358f5fa383ce650a70d262755fb1acd552f8606bba91c4bea8ef789894d63,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157629,51.866338,On or near BARTHOLOMEW ROAD,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
38674783415d99c3d375f2e8b8591d7ad7b64fea8e143afa72c9e6df6ea71034,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
83fdb474d72df7c215b5fc0ef527bbf521eb2ef40a837ec08997f8a896447783,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.166122,51.867153,On or near LONDON ROAD,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
f6aa7fa483ed0f56a9094c318f86cb0eac2f54f5fd529fd51db8036b3f845b6f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157277,51.874158,On or near SHORTLANDS PLACE,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
45953e84deec56330809b39b06bdca1d972fc0e4df61baa7e18d683ccc625315,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
0acd0b8110b80e301f58ef8e364e469a28926270ae65c7d46c4c680ca882a6e9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
3b4d95a03a260f70d67f57c4f4316b671a99092ee43a409a44eb9e8f49ff552d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.149166,51.860054,On or near THE MEADOWS,E01023443,East Hertfordshire 007A,Investigation complete; no suspect identified
040fb05ece765a47fd23d2fd58003614f0a9b170508b58c5b1f7a9d79d4ef42c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158945,51.866224,On or near TRINITY STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
2d3fe34c9cfcc19c158867d9c52674749f5acbebf679b8bd21857cc4000d756d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.163545,51.868846,On or near DANE STREET,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
0808c58adfddd760d11187ad733065fede46428b604e8d9dade4961c9469c60e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.146974,51.857639,On or near VICERONS PLACE,E01023445,East Hertfordshire 007C,Investigation complete; no suspect identified
76b14594ffa339cb76d744d39388c1fd9cb55416c3dece8698e77664bc811987,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.186819,51.871895,On or near SHORTCROFT,E01023440,East Hertfordshire 005C,Investigation complete; no suspect identified
74745a39d27320eaf288ae810ab99b96afb12b3833a907376738dddb130cc78b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.143662,51.858212,On or near Supermarket,E01023448,East Hertfordshire 007F,Investigation complete; no suspect identified
6119978560ba99d3e73bcf55b411ac34e9f0da67444f2720b2ad52d1e8438b42,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159521,51.870664,On or near POTTER STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
858d5195905815df6e1f2dc99c6473a7f76c4a972a2e95732a473f625c167d5a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160339,51.870451,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
3690262d09246ab7c8c8bd15104e977d63302ed172bf8e19617f1ffef0d7e68c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158202,51.869816,On or near Parking Area,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
7cf8f7bd375476277224903f2433e1f82a01fccb5a4fa083348a739dce54017a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.164410,51.877481,On or near Sports/Recreation Area,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
030ba84eb916b800b462ca5b125ddee35c2c175caf8cb6240e1149424a114307,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160145,51.868827,On or near NAILS LANE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
83668823f691d39626253e8b7520bed8e6da3f75807f43c92ba9e739e354e6e1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160804,51.869238,On or near Shopping Area,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
83668823f691d39626253e8b7520bed8e6da3f75807f43c92ba9e739e354e6e1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160804,51.869238,On or near Shopping Area,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
b76540aa26e07dd432c1c59fbeea7c0145701a4cab85a462ba0eeb1ebb4e5094,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.147090,51.856099,On or near THE RIDINGS,E01023456,East Hertfordshire 008A,Investigation complete; no suspect identified
95cadf30d7babcb39817a1633e4ff492da7081c56752eb153419d87909918d49,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.137166,51.865174,On or near HONEYSUCKLE CLOSE,E01023452,East Hertfordshire 003A,Investigation complete; no suspect identified
0174d36db96aadfce0da914a9071d0ee2d4f90f504ef3a0d6f8ef4d0d50d1802,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.143662,51.858212,On or near Supermarket,E01023448,East Hertfordshire 007F,Investigation complete; no suspect identified
0591b0b2cb9fcfad85e562ea85d4fe8a83b8f660fc5528b2826363f6f6425da5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165134,51.869860,On or near HOCKERILL STREET,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
48cce9ca48c75d3408fe6da4b0f79e76942086b2e19cc2e7c1099eca7fa73bc2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159079,51.872048,On or near BARRETT LANE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
48cce9ca48c75d3408fe6da4b0f79e76942086b2e19cc2e7c1099eca7fa73bc2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159079,51.872048,On or near BARRETT LANE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
63c86155fb66e2fdbf6301cf5071cd6aa23b9a6768074f706396136aaeac97b9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159879,51.870846,On or near Shopping Area,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
c4468dfe9fe19269302e6be45082002614dd4915772fb35f756a92d8fd6f3eb0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.163544,51.860645,On or near MULBERRY COURT,E01023458,East Hertfordshire 008C,Investigation complete; no suspect identified
0d1c2887420e8907b11736e436a4af3f8c13bdab8576f1b8974f17456b523e3b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165867,51.862158,On or near MILL STREET,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
886f417474e7ce2acd243636c307e34f9f1f2929ce11ec8b2f837be764d54a6d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
c3d581c45eec2e353e0341c9362bd8ae1dc42f66c60f4b2a20e18554aa52634f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157699,51.875688,On or near SQUIRRELS CLOSE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
9427a39be7ae43b2f366516006345506aea92beab949b7ec79efce1a6e949087,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.155527,51.873417,On or near GRAYS COURT,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
f3c9236a57288a979d43e53cedff2559df6490ea6744aa59b80ce56178d2fa25,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.176616,51.862768,On or near BELDAMS LANE,E01023442,East Hertfordshire 005E,Investigation complete; no suspect identified
46d99572dd025d6853caa2838492ba31d3cead389a5a68b05ef1f24ffe179747,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160260,51.864563,On or near NURSERY ROAD,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
712399f675cf16299e566b15c0c5e3febd0fed695ea3fc95985e0e072af882d4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.151770,51.886615,On or near A120,E01023453,East Hertfordshire 003B,Investigation complete; no suspect identified
ed4543bb6cf121a06a9417fda23c44f42ad5f3105d8ba82add15c425f85f3489,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.174073,51.869083,On or near WAYLETTS DRIVE,E01023438,East Hertfordshire 005A,Investigation complete; no suspect identified
123fa23f6017086567adb760ab7513945e588f25fffc7f77a2973896530d2b89,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160994,51.869864,On or near RIVERSIDE,E01023449,East Hertfordshire 004A,Investigation complete; no suspect identified
c3d00fdf571a6b4c2eac4963c148112473ea4921e2cd187e8aff1655d9b07866,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.172749,51.870538,On or near ELM GROVE,E01023438,East Hertfordshire 005A,Investigation complete; no suspect identified
7a1051d7f7d7ae1dfae006b5b9b176e0f2c9ea3fcb65af1481cf4f2adb55ccbb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.174038,51.870460,On or near EDENS CLOSE,E01023441,East Hertfordshire 005D,Investigation complete; no suspect identified
ddf9f06f5718f196f08760da0283b3cbe41d78f555f25b1cf67c9293aa9eae54,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157509,51.858067,On or near THORNBERA ROAD,E01023458,East Hertfordshire 008C,Investigation complete; no suspect identified
8fb5cb1a0cfe2f2c06e989a51a9f16b7dfbe9b1fad3f02da642210a0b8173a3a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.157509,51.858067,On or near THORNBERA ROAD,E01023458,East Hertfordshire 008C,Investigation complete; no suspect identified
c7008219d51e86e2103738cbc5ab2dbed927e3bde578f80f266792e584125b75,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159521,51.870664,On or near POTTER STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
a2de21e09a7bfb5776d2373f86d0f9e5e8f151315a3ec3f3b9466a18e3f2b1a0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.146980,51.860508,On or near MATHAMS DRIVE,E01023443,East Hertfordshire 007A,Investigation complete; no suspect identified
2f8bac309e3ae0eb75457fe1753d3f64480d471faa940ef3fd86913779d0147b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165549,51.871552,On or near HERON COURT,E01023451,East Hertfordshire 004C,Investigation complete; no suspect identified
7578dee944aa86028f48fb1d0b73953193df29cdcfe630b6fa0224749c5a3c18,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.152696,51.862813,On or near BENHOOKS AVENUE,E01023447,East Hertfordshire 007E,Investigation complete; no suspect identified
b1d6985bde365524ad47ae1aee7703e9bef7d41353cba5515115aadc9c3d5b14,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.069776,51.798774,On or near TOWNSHEND STREET,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
2b782df16b4c2da31b8c8e1ceb1fe98de62256c90dd370101c9e3a5c693fd079,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.380277,51.682251,On or near BOWMANS GREEN,E01023876,Watford 003D,Investigation complete; no suspect identified
0203611d5391762cf87911f8a8fb85d7d5993b6c89b452f6f1b72da73bb940c4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395434,51.679869,On or near ST ALBANS ROAD,E01023896,Watford 005B,Investigation complete; no suspect identified
42a3a3dc8e3330fcbbe5d7cb5fc3a94c47856be2e3571c1a16f3e121fd8fbee0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389938,51.682294,On or near COW LANE,E01023875,Watford 003C,Investigation complete; no suspect identified
93d6f96ca2be8a696f7953293c536cb94c8631493c0fcce66c096d6e431dc7b3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.392523,51.662789,On or near KEELE CLOSE,E01023895,Watford 005A,Investigation complete; no suspect identified
c90b65b9f1148cad9911c5a18b548094cd5ad997757a2bf966bc3ca786ffe042,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386718,51.672772,On or near WESTFIELD AVENUE,E01023898,Watford 005D,Investigation complete; no suspect identified
e19a0777bbad3c39d964589bafe8a32f7ef075a061cbe6be6a66945a534a2dd4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.390897,51.662587,On or near ASTON CLOSE,E01023895,Watford 005A,Investigation complete; no suspect identified
6ddd8dfaf5d1023b767f3706c991fd5593030da030a57d7186ee30dcb5db93b5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.390782,51.663386,On or near ANGLIAN CLOSE,E01023895,Watford 005A,Investigation complete; no suspect identified
dee894122a9148f46abd2e61e633c4da935998cf0c4365cfd906a61884cd88da,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394690,51.690667,On or near LAMB CLOSE,E01023893,Watford 002D,Investigation complete; no suspect identified
dee894122a9148f46abd2e61e633c4da935998cf0c4365cfd906a61884cd88da,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394690,51.690667,On or near LAMB CLOSE,E01023893,Watford 002D,Investigation complete; no suspect identified
dee894122a9148f46abd2e61e633c4da935998cf0c4365cfd906a61884cd88da,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394690,51.690667,On or near LAMB CLOSE,E01023893,Watford 002D,Investigation complete; no suspect identified
2d11dc643e88679d2c7ecdc553e3b314c8f32f9241feef4d29a6347de780e048,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389938,51.682294,On or near COW LANE,E01023875,Watford 003C,Investigation complete; no suspect identified
2d11dc643e88679d2c7ecdc553e3b314c8f32f9241feef4d29a6347de780e048,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389938,51.682294,On or near COW LANE,E01023875,Watford 003C,Investigation complete; no suspect identified
04399bea30b92e7ef79ef04c5f0d58aa2a1576f236a69bb164a005c3ab20d22f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396386,51.672167,On or near ST ALBANS ROAD,E01023858,Watford 006D,Investigation complete; no suspect identified
c35315171d0bfcd297afc9c124d82e4d64eb0fdef855bb0836e5ac43bc3a1bad,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386718,51.672772,On or near WESTFIELD AVENUE,E01023898,Watford 005D,Investigation complete; no suspect identified
00c7c6852c507ea68a658f28a58d8ac998ee15603b2f0d5bdbcf7ce4eba83ba2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403386,51.673800,On or near BRIGHTON ROAD,E01023856,Watford 006B,Investigation complete; no suspect identified
ace68c68d3759af8927aeb9ff8416ed5954919280190ba8ad8eeeba3951ea8d6,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397609,51.668245,On or near Supermarket,E01023855,Watford 006A,Investigation complete; no suspect identified
ca8bbd4f15192878ab43ec459bf2ae774361b3cfcf5861faa17992d0f427c9cf,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398030,51.691963,On or near Petrol Station,E01023905,Watford 001B,Investigation complete; no suspect identified
d0565eeb3d318bfc43a6c2c585b60800be123fa269bfa716c0c14c6fb183c65f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395709,51.629086,On or near TREVOSE WAY,E01023828,Three Rivers 008B,Investigation complete; no suspect identified
fe31c07b9562816917c1a509f4726c603a822c0cb422095c1137ed4ae748ffdc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.374819,51.626991,On or near LEIGH RODD,E01023810,Three Rivers 010C,Investigation complete; no suspect identified
fee5e6c6afa29ed34786d4b4fe71760faa2eda98ecdff8190064bbe69a8c2da1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393010,51.624499,On or near OAKDALE ROAD,E01023842,Three Rivers 012B,Investigation complete; no suspect identified
79f61557c4a450655a2889eef22102bc85392a6f12dbae714ab4d17d8b0072fd,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.392799,51.635376,On or near BEAULIEU CLOSE,E01023846,Three Rivers 008D,Investigation complete; no suspect identified
c8275d9375528859473d73acadf723fff0465defec8f56347ce5f240a8ac641d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.402093,51.641492,On or near RUSSELL WAY,E01023845,Three Rivers 008C,Investigation complete; no suspect identified
5b7103dd57a9e22aa07d3867ee511fa2989dc3b04554f47e861eda322fbbdd70,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.430453,51.625446,On or near SOUTH APPROACH,E01023841,Three Rivers 011C,Investigation complete; no suspect identified
e8577609d7c0f3cca664b4f78b8c52e90260152bca4c263f0b2b76946f1cc77a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414503,51.649079,On or near TOLPITS CLOSE,E01023867,Watford 011E,Investigation complete; no suspect identified
02c0816fa1ca33674bb56f4b9ef7b6c39dc017a64203751d58c511f7e8cd9a27,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400165,51.653146,On or near MERTON ROAD,E01023862,Watford 009D,Investigation complete; no suspect identified
02c0816fa1ca33674bb56f4b9ef7b6c39dc017a64203751d58c511f7e8cd9a27,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400165,51.653146,On or near MERTON ROAD,E01023862,Watford 009D,Investigation complete; no suspect identified
474a7842fe45072603cfd477619e766620ac3076806d555ff538898c0be72de1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403307,51.660823,On or near Pedestrian Subway,E01023888,Watford 008C,Investigation complete; no suspect identified
474a7842fe45072603cfd477619e766620ac3076806d555ff538898c0be72de1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403307,51.660823,On or near Pedestrian Subway,E01023888,Watford 008C,Investigation complete; no suspect identified
e889844909469cb5b178f46ea9b029d907d7ac4f21e690f405ccb641cac064f8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.416093,51.662336,On or near PARKSIDE DRIVE,E01023889,Watford 008D,Investigation complete; no suspect identified
5d312eeb1cb0cde30f4b050d64a54df70ed6728f730a1c8a699342ce451bd648,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Investigation complete; no suspect identified
5d312eeb1cb0cde30f4b050d64a54df70ed6728f730a1c8a699342ce451bd648,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Investigation complete; no suspect identified
59d64a05c6797e44aac288a1267a19c971102fd25823425d16bcb7d1aa9edc6c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.421768,51.642981,On or near MARSWORTH CLOSE,E01023866,Watford 011D,Investigation complete; no suspect identified
1ed62b1c93f0db30b0509cddbc12bc3360dbb61a9f3875d9e81782e2f2a89a05,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.422678,51.651329,On or near PRINTERS AVENUE,E01023867,Watford 011E,Investigation complete; no suspect identified
472856432274863b3dc40d7f1b0c06da458ee7eb1f230fd58894f15640bd7822,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400547,51.643116,On or near WATERMAN CLOSE,E01023883,Watford 012B,Investigation complete; no suspect identified
7d19ca950545f84d57de15f3bc9bc4346e8241dbffbfc9563a497fa23ab4e50a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397732,51.640156,On or near THORPE CRESCENT,E01023883,Watford 012B,Investigation complete; no suspect identified
